"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"hs_uvdvf_mt_hs_h_None";"hs_asthma";0;0,0440433350513437;0,0458620567713333;0,060259955701713;-0,0740640078339927;0,16215067793668;-0,0764271860827644;0,137129041672532;0,730888938408094;0,464846993051022;FALSE;100;"5";"Childhood"
"hs_hum_dy_hs_h_None";"hs_asthma";0;0,134667526214603;0,133633151401977;0,0763956485513232;-0,0150651935215696;0,284400245950776;-0,00444676509524784;0,290417544861217;1,7627643559323;0,0779402414333841;FALSE;100;"5";"Childhood"
"hs_hum_wk_hs_h_None";"hs_asthma";0;0,179651266642344;0,179136328629999;0,0736118012603576;0,0353747873349227;0,323927745949765;0,0388209407109964;0,306828218896178;2,44052262770931;0,0146660271299736;TRUE;100;"5";"Childhood"
"hs_tm_dy_hs_h_None";"hs_asthma";0;0,0161346088562079;0,0153970088324104;0,0788040391838899;-0,138318469780499;0,170587687492915;-0,138492801874117;0,167881364519445;0,204743424617584;0,837772591083071;FALSE;100;"5";"Childhood"
"hs_uvdvf_wk_hs_h_None";"hs_asthma";0;0,0830258080710237;0,0815633541064824;0,0718178932979999;-0,0577346762385965;0,223786292380644;-0,0686882573504178;0,23115906457311;1,15606019974045;0,247656534160688;FALSE;100;"5";"Childhood"
"hs_ndvi100_h_None";"hs_asthma";0;-0,277814252751252;-0,275411340263764;0,0904744309076331;-0,45514087885197;-0,100487626650533;-0,43708989019906;-0,0949047876148011;-3,07063830039315;0,00213601736772998;TRUE;100;"5";"Childhood"
"hs_ndvi100_s_None";"hs_asthma";0;-0,118957425054048;-0,123634147460996;0,075382728710704;-0,266704858383381;0,0287900082752851;-0,260861569891041;0,0394255517949814;-1,57804615312575;0,114555007249621;FALSE;100;"5";"Childhood"
"hs_dde_cadj_Log2";"hs_asthma";0;0,153412722329377;0,148680450399751;0,0986382875592912;-0,0399147687835387;0,346740213442293;-0,0738377555711492;0,328637817384079;1,55530601884346;0,11987320458381;FALSE;100;"5";"Childhood"
"hs_ddt_cadj_Log2";"hs_asthma";0;0,0413421609662354;0,0413698682423935;0,0673245576048415;-0,0906115472143462;0,173295869146817;-0,0762152980816516;0,169684186898614;0,614072523266939;0,539167404192684;FALSE;100;"5";"Childhood"
"hs_hcb_cadj_Log2";"hs_asthma";0;0,00165015917051425;0,00218117691369459;0,0668538037397415;-0,129380888388888;0,132681206729917;-0,126046966500467;0,135514442109627;0,0246831007093962;0,980307734654897;FALSE;100;"5";"Childhood"
"hs_pcb118_cadj_Log2";"hs_asthma";0;0,0437867449928751;0,0491022811665179;0,0683274077019342;-0,0901325132599006;0,177706003245651;-0,0643338071866287;0,178658537262328;0,640837205238149;0,521628457580563;FALSE;100;"5";"Childhood"
"hs_pcb153_cadj_Log2";"hs_asthma";0;-0,0146675946043307;-0,0183118276745016;0,0574295385143919;-0,127227421741295;0,0978922325326334;-0,125281533919438;0,0933000649482016;-0,255401575282639;0,798412954228357;FALSE;100;"5";"Childhood"
"hs_pcb170_cadj_Log2";"hs_asthma";0;0,156360691999519;0,157599864314568;0,0701366201012591;0,0188954426036836;0,293825941395355;0,0232418680926188;0,271791831640323;2,22937306892997;0,0257890925823743;TRUE;100;"5";"Childhood"
"hs_pcb180_cadj_Log2";"hs_asthma";0;-0,151769902323317;-0,143822024222883;0,0847431635817356;-0,317863450879505;0,0143236462328714;-0,297133122647309;0,0107348350501976;-1,79093977506437;0,0733029599759951;FALSE;100;"5";"Childhood"
"hs_sumPCBs5_cadj_Log2";"hs_asthma";0;0,0181516066111073;0,0192339822930466;0,0640498717426962;-0,107383835218987;0,143687048441202;-0,106369322819947;0,132543361244012;0,283398016533534;0,776871748670907;FALSE;100;"5";"Childhood"
"hs_pfhxs_c_Log2";"hs_asthma";0;-0,0155198998751735;-0,00979380132608595;0,0731886950431307;-0,158967106235195;0,127927306484848;-0,160828010584831;0,116858036162215;-0,212053239452179;0,832065499560767;FALSE;100;"5";"Childhood"
"hs_pfna_c_Log2";"hs_asthma";0;0,112864754760199;0,11453123808831;0,0719401912169707;-0,0281354290659887;0,253864938586386;-0,00454992651212924;0,257936282742533;1,56886926279915;0,11667840527836;FALSE;100;"5";"Childhood"
"hs_pfoa_c_Log2";"hs_asthma";0;-0,0883273398277676;-0,0888664165321642;0,0809365457426338;-0,246960054516408;0,0703053748608732;-0,241742774366665;0,0569171051465562;-1,0913159070148;0,2751339006884;FALSE;100;"5";"Childhood"
"hs_pfos_c_Log2";"hs_asthma";0;-0,0385828448319947;-0,0349582331225142;0,0769683685913479;-0,18943807521984;0,112272385555851;-0,17426125890362;0,114071029289765;-0,501281832240002;0,61617278950257;FALSE;100;"5";"Childhood"
"hs_pfunda_c_Log2";"hs_asthma";0;0,0833693401328379;0,0887888818103736;0,0684027199808334;-0,0506975274741739;0,21743620773985;-0,0562756658960549;0,207373918713347;1,21880153532196;0,222919528646489;FALSE;100;"5";"Childhood"
"hs_hm_pers_None";"hs_asthma";0;-0,148924820984314;-0,151894338434382;0,0697054048032047;-0,28554490392638;-0,0123047380422474;-0,272914997006573;-0,0318785070856362;-2,13648886201529;0,0326395878645753;TRUE;100;"5";"Childhood"
"hs_trafload_h_pow1over3";"hs_asthma";0;0,0198766186465611;0,0218407337910969;0,0782860824701026;-0,133561283485572;0,173314520778695;-0,127391290398629;0,172472866506762;0,253897219268214;0,799574963120263;FALSE;100;"5";"Childhood"
"hs_trafnear_h_pow1over3";"hs_asthma";0;0,00302300328062321;0,002191661853362;0,0679569045595113;-0,130170082156845;0,136216088718091;-0,121878005230057;0,130261338395319;0,0444841226983184;0,964518507699873;FALSE;100;"5";"Childhood"
"FAS_cat_None_Low";"hs_asthma";0;-0,107817101109816;-0,104346494525071;0,226161129632941;-0,551084769893275;0,335450567673643;-0,538781133422832;0,270994046399362;-0,476726930418161;0,633556583469609;FALSE;100;"5";"Childhood"
"FAS_cat_None_Middle";"hs_asthma";0;-0,212006191988346;-0,20428858524754;0,153342749928459;-0,512552459138457;0,0885400751617657;-0,464462410518857;0,0735206636964187;-1,38256417135636;0,166798541316603;FALSE;100;"5";"Childhood"
"hs_globalexp2_None_no exposure";"hs_asthma";0;-0,105485365031465;-0,115318935793256;0,172350839440778;-0,443286803040636;0,232316072977706;-0,405149521897598;0,243024248132152;-0,612038591594508;0,540512224879581;FALSE;100;"5";"Childhood"
"hs_no2_dy_hs_h_Log";"hs_zbmi_who";0;-0,0959678008187833;-0,0902338656103091;0,0382187874874548;-0,170875247826985;-0,0210603538105819;-0,148880232952582;-0,0168662127783057;-2,51101113164002;0,0120385900734701;TRUE;100;"5";"Childhood"
"hs_no2_yr_hs_h_Log";"hs_zbmi_who";0;0,0173484101536814;0,00955041358029377;0,0433435433669922;-0,0676033738079732;0,102300194115336;-0,0858240590341816;0,102749387442997;0,400253620401809;0,688969724614459;FALSE;100;"5";"Childhood"
"hs_pm10_dy_hs_h_None";"hs_zbmi_who";0;0,0839742284771161;0,077768895692272;0,0370876165161738;0,0112838358329825;0,15666462112125;-0,00132262148706438;0,145238892785961;2,26421205688683;0,0235610753827215;TRUE;100;"5";"Childhood"
"hs_pm10_wk_hs_h_None";"hs_zbmi_who";0;-0,0492542305725152;-0,0405210972349731;0,0409149194348923;-0,129445999095262;0,0309375379502317;-0,105528220971193;0,0497845616441236;-1,20382078842641;0,228658852957977;FALSE;100;"5";"Childhood"
"hs_pm10_yr_hs_h_None";"hs_zbmi_who";0;0,00408671956761325;0,0129448354728322;0,0437856809984068;-0,0817316382278238;0,0899050773630503;-0,0650382202592958;0,0992722571427307;0,0933346124675315;0,925637735314346;FALSE;100;"5";"Childhood"
"hs_pm25_dy_hs_h_None";"hs_zbmi_who";0;0,0560121618031286;0,0564141258457065;0,0356129128505699;-0,0137878647685521;0,125812188374809;-0,011286148758299;0,122803917459806;1,5728048429555;0,115764013925333;FALSE;100;"5";"Childhood"
"hs_pm25_yr_hs_h_None";"hs_zbmi_who";0;0,0366465456127071;0,0246617510908233;0,0455343109314982;-0,0525990638738778;0,125892155099292;-0,0621304384141285;0,104532450162534;0,804811687341402;0,420928356289077;FALSE;100;"5";"Childhood"
"hs_pm25abs_dy_hs_h_Log";"hs_zbmi_who";0;-0,000593839015018402;-0,00039179962401207;0,03173497275201;-0,062793242659318;0,0616055646292812;-0,0647836089492853;0,0542667452007869;-0,0187124476097365;0,985070498237455;FALSE;100;"5";"Childhood"
"hs_pm25abs_wk_hs_h_Log";"hs_zbmi_who";0;0,0145765892736125;0,00879929038747677;0,033794707861027;-0,0516598210020532;0,0808129995492781;-0,0530952680850745;0,0654435465091916;0,431327571569943;0,666230205392147;FALSE;100;"5";"Childhood"
"hs_pm25abs_yr_hs_h_Log";"hs_zbmi_who";0;0,055897718650791;0,0465996132043828;0,0365732052428571;-0,0157844464244003;0,127579883725982;-0,0247070009537421;0,105599669566102;1,52837899439257;0,126418467080957;FALSE;100;"5";"Childhood"
"hs_accesslines300_h_dic0";"hs_zbmi_who";0;-0,0308534767766284;-0,0187259318652507;0,0978384778465468;-0,22261336965808;0,160906416104823;-0,22045378688978;0,155029473574392;-0,315351152795121;0,752495050437803;FALSE;100;"5";"Childhood"
"hs_accesspoints300_h_Log";"hs_zbmi_who";0;-0,0471015480036032;-0,0521588659576581;0,0330977092576766;-0,111971866119427;0,0177687701122208;-0,119313183012072;0,0138141587039501;-1,42310598104848;0,154705434784941;FALSE;100;"5";"Childhood"
"hs_connind300_h_Log";"hs_zbmi_who";0;0,0314294949807233;0,0318341558268128;0,038069385036871;-0,043185128605132;0,106044118566579;-0,0284157394486197;0,107121635549249;0,825584520219676;0,409039819234319;FALSE;100;"5";"Childhood"
"hs_fdensity300_h_Log";"hs_zbmi_who";0;-0,0754591698936287;-0,0703584468063706;0,0390413555672646;-0,15197882071309;0,00106048092583229;-0,144143641907064;0,00461777586139449;-1,93280096956725;0,0532607208698459;FALSE;100;"5";"Childhood"
"hs_landuseshan300_h_None";"hs_zbmi_who";0;-0,0193397372270493;-0,0154276851316018;0,0332013479877407;-0,0844131835212024;0,0457337090671039;-0,084143561216156;0,0357155093490528;-0,582498555004161;0,560230914551671;FALSE;100;"5";"Childhood"
"hs_popdens_h_Sqrt";"hs_zbmi_who";0;0,0645090254436136;0,0606915342833895;0,032959367990506;-9,01487709803334e-05;0,129108199658208;-0,00857204923149173;0,119317251910598;1,95722883588653;0,0503205699957588;FALSE;100;"5";"Childhood"
"hs_walkability_mean_h_None";"hs_zbmi_who";0;-0,00399036007974259;-0,00180952131593834;0,0341978956200738;-0,0710170038421473;0,0630362836826621;-0,0659717434337606;0,0566373551075443;-0,116684375087697;0,907110172560026;FALSE;100;"5";"Childhood"
"hs_accesslines300_s_dic0";"hs_zbmi_who";0;0,0417725722531126;0,0358466551007326;0,0916083151508009;-0,137776426126852;0,221321570633077;-0,136056546601722;0,210929675738163;0,455991054789609;0,648396410700389;FALSE;100;"5";"Childhood"
"hs_accesspoints300_s_Log";"hs_zbmi_who";0;-0,0988023974238521;-0,0954409464020423;0,0373040454257547;-0,171916982935978;-0,0256878119117267;-0,158854483919535;-0,0256228934101395;-2,64857058520626;0,00808329672932881;TRUE;100;"5";"Childhood"
"hs_builtdens300_s_Sqrt";"hs_zbmi_who";0;0,00437285016549909;0,00762029217540391;0,0369131312515715;-0,067975557644181;0,0767212579751792;-0,0642040980420436;0,0796723703930555;0,118463268144257;0,905700597887658;FALSE;100;"5";"Childhood"
"hs_connind300_s_Log";"hs_zbmi_who";0;-0,0305112820420949;-0,0271902347305395;0,0367467548662598;-0,102533598128686;0,0415110340444963;-0,0877520037423137;0,0523594121510231;-0,830312286163527;0,406362243388892;FALSE;100;"5";"Childhood"
"hs_fdensity300_s_Log";"hs_zbmi_who";0;-0,0458866652711639;-0,0502449207839875;0,0409599289752927;-0,126166650872056;0,0343933203297285;-0,137204673974855;0,0263377544083771;-1,12028185641735;0,262593671230423;FALSE;100;"5";"Childhood"
"hs_landuseshan300_s_None";"hs_zbmi_who";0;-0,0153433716766366;-0,013383550102474;0,0334276371078061;-0,0808603364962111;0,0501735931429379;-0,0768882670390525;0,0634120676803996;-0,459002580025425;0,646232313335747;FALSE;100;"5";"Childhood"
"hs_popdens_s_Sqrt";"hs_zbmi_who";0;-0,0413211411437512;-0,03864185492066;0,0338185795758836;-0,107604339120785;0,0249620568332826;-0,107598402494268;0,0219632529962178;-1,2218473295436;0,221765366494128;FALSE;100;"5";"Childhood"
"h_Absorbance_Log";"hs_zbmi_who";0;-0,0362161939443928;-0,0306858249171674;0,0312864143751199;-0,097536439325024;0,0251040514362383;-0,0904236099757986;0,0281628217834577;-1,15756933697053;0,247039828493792;FALSE;100;"5";"Childhood"
"h_Benzene_Log";"hs_zbmi_who";0;0,0140728270527399;0,0163955945866718;0,0320042437434185;-0,0486543380368016;0,0767999921422814;-0,0477567541316468;0,0727629896104357;0,439717531386252;0,660141703508894;FALSE;100;"5";"Childhood"
"h_NO2_Log";"hs_zbmi_who";0;0,027441817113042;0,0299263771212127;0,0336561479053177;-0,0385230206397338;0,0934066548658178;-0,0269582285539908;0,0923189286643401;0,815358227870938;0,414867287640722;FALSE;100;"5";"Childhood"
"h_PM_Log";"hs_zbmi_who";0;0,0422967105289344;0,0447629189655067;0,0322203276017006;-0,0208539711404805;0,105447392198349;-0,0163163555843574;0,102637240394805;1,3127337205194;0,189272690756863;FALSE;100;"5";"Childhood"
"h_TEX_Log";"hs_zbmi_who";0;0,0321121064914496;0,0261193703233818;0,0279452844706942;-0,0226596446088374;0,0868838575917366;-0,0231230593633239;0,0870525919521153;1,14910644495765;0,250512091164772;FALSE;100;"5";"Childhood"
"hs_KIDMED_None";"hs_zbmi_who";0;0,0782768317030689;0,0733088430792812;0,0277986517493934;0,0237924754554864;0,132761187950651;0,0153621843710132;0,131086892717964;2,81584993433277;0,00486483845072689;TRUE;100;"5";"Childhood"
"hs_mvpa_prd_alt_None";"hs_zbmi_who";0;-0,0229802770769912;-0,0227215126972517;0,0347934849684098;-0,0911742545117101;0,0452137003577277;-0,0938927445648074;0,0380883171005181;-0,660476439708635;0,508948132905551;FALSE;100;"5";"Childhood"
"hs_sd_wk_None";"hs_zbmi_who";0;-0,0137509928143572;-0,0126108837302351;0,0310694661469459;-0,0746460274812576;0,0471440418525432;-0,0666594979183105;0,0498537988082338;-0,442588641508053;0,658063301975119;FALSE;100;"5";"Childhood"
"hs_dif_hours_total_None";"hs_zbmi_who";0;-0,051810496928055;-0,0593627940354236;0,0312848614384912;-0,113127698608824;0,00950670475271371;-0,116900778680148;0,00439464683779476;-1,65608842570452;0,0977039129235814;FALSE;100;"5";"Childhood"
"hs_as_c_Log2";"hs_zbmi_who";0;-0,0113806642788675;-0,0113945195291848;0,0357973749486527;-0,0815422299193032;0,0587809013615682;-0,0914167138359412;0,0588756350086219;-0,317918961800741;0,750546408809995;FALSE;100;"5";"Childhood"
"hs_cd_c_Log2";"hs_zbmi_who";0;0,00698957219250081;0,0062784362031716;0,0299987640610943;-0,0518069249479586;0,0657860693329602;-0,0516093980511619;0,0585639843004805;0,232995338683491;0,815765025364964;FALSE;100;"5";"Childhood"
"hs_co_c_Log2";"hs_zbmi_who";0;-0,0319709574370301;-0,0361374411999071;0,0277421240684773;-0,0863445214658874;0,0224026065918271;-0,0893069531543124;0,0224685211104197;-1,1524336549759;0,249142917951863;FALSE;100;"5";"Childhood"
"hs_cs_c_Log2";"hs_zbmi_who";0;0,123101295649535;0,120274147979948;0,0355550123065958;0,0534147520587287;0,192787839240341;0,0424237114843146;0,182182421146825;3,46227683984512;0,000535625897804589;TRUE;100;"5";"Childhood"
"hs_cu_c_Log2";"hs_zbmi_who";0;0,10977046973452;0,111838424428989;0,029568880415988;0,051816529056012;0,167724410413029;0,0534843738707684;0,158947263889531;3,71236476289332;0,000205331779147259;TRUE;100;"5";"Childhood"
"hs_hg_c_Log2";"hs_zbmi_who";0;-0,0117863112315103;-0,0173700446214136;0,0315708412539128;-0,0736640230508108;0,0500914005877902;-0,0794636185507947;0,0396946199115965;-0,37332902017774;0,70890358023111;FALSE;100;"5";"Childhood"
"hs_mn_c_Log2";"hs_zbmi_who";0;-0,0247876982339604;-0,0216835523032246;0,0281287238003684;-0,0799189838137572;0,0303435873458363;-0,0720847448578319;0,0275570704095158;-0,881223706055082;0,378196750760039;FALSE;100;"5";"Childhood"
"hs_mo_c_Log2";"hs_zbmi_who";0;-0,0444351432176121;-0,0452131247487996;0,028535246289084;-0,100363198234197;0,0114929117989727;-0,106876500766611;0,00637530845898588;-1,5572020219293;0,119422528491448;FALSE;100;"5";"Childhood"
"hs_pb_c_Log2";"hs_zbmi_who";0;-0,00482504058056172;-0,00594496569182145;0,0291567715691611;-0,0619712627615789;0,0523211816004555;-0,057483964314014;0,0493187325016744;-0,165486105658732;0,868561385135057;FALSE;100;"5";"Childhood"
"hs_hum_mt_hs_h_None";"hs_zbmi_who";0;0,134782535833168;0,133381678420142;0,0387558438911376;0,0588224776160813;0,210742594050254;0,0574811398995694;0,209829644928615;3,47773451177485;0,000505670498242933;TRUE;100;"5";"Childhood"
"hs_uvdvf_mt_hs_h_None";"hs_zbmi_who";0;0,0540464226076699;0,0505016841106699;0,0341410866872482;-0,0128688776923965;0,120961722907736;-0,0267555812093212;0,113367868772563;1,58303170320165;0,113414238598354;FALSE;100;"5";"Childhood"
"hs_hum_dy_hs_h_None";"hs_zbmi_who";0;0,0180700735641856;0,0164652610397519;0,0318439797598679;-0,044342979889578;0,0804831270179492;-0,032867331064736;0,0785921453681848;0,567456508277235;0,570404067133298;FALSE;100;"5";"Childhood"
"hs_hum_wk_hs_h_None";"hs_zbmi_who";0;0,0276476687904993;0,019709238568393;0,0370812781038264;-0,045030300793714;0,100325638374713;-0,055208081943764;0,079897739328223;0,745596435837156;0,455911236597295;FALSE;100;"5";"Childhood"
"hs_tm_dy_hs_h_None";"hs_zbmi_who";0;-0,0347514658635864;-0,0337935494047292;0,0337041720279686;-0,100810429167147;0,0313074974399745;-0,0958126882328677;0,0337884600068861;-1,03107312159304;0,302506531157138;FALSE;100;"5";"Childhood"
"hs_uvdvf_wk_hs_h_None";"hs_zbmi_who";0;-0,0178371986618709;-0,0116717844679726;0,0361224936896768;-0,0886359853254128;0,052961588001671;-0,0835015097038128;0,0527258891197238;-0,493797543854745;0,621449167947628;FALSE;100;"5";"Childhood"
"hs_ndvi100_h_None";"hs_zbmi_who";0;-0,0105886541125462;-0,0130247894255052;0,0384035860119493;-0,085858299573153;0,0646809913480606;-0,0850961620516273;0,0572559760477805;-0,275720452492419;0,782762785505229;FALSE;100;"5";"Childhood"
"hs_ndvi100_s_None";"hs_zbmi_who";0;-0,0396069249645814;-0,0380714463924129;0,036634952154047;-0,111410111761862;0,0321962618326988;-0,106331045892989;0,0275187038005601;-1,08112397139315;0,279641971616809;FALSE;100;"5";"Childhood"
"hs_dde_cadj_Log2";"hs_zbmi_who";0;-0,110732520405033;-0,107428448207486;0,0396449145389414;-0,188435125071527;-0,03302991573854;-0,197484583367162;-0,0387789158140383;-2,79310780948376;0,00522042899611314;TRUE;100;"5";"Childhood"
"hs_ddt_cadj_Log2";"hs_zbmi_who";0;0,0148334743639652;0,00915940643029502;0,0290226969526028;-0,0420499663973566;0,071716915125287;-0,0467694125206182;0,0686129057777778;0,511099102477962;0,609281664378663;FALSE;100;"5";"Childhood"
"hs_hcb_cadj_Log2";"hs_zbmi_who";0;-0,243673741818416;-0,241153466159332;0,0469643738874753;-0,335722223194341;-0,151625260442491;-0,320044635296377;-0,156263427596126;-5,18848057896499;2,12016868200426e-07;TRUE;100;"5";"Childhood"
"hs_pcb118_cadj_Log2";"hs_zbmi_who";0;0,0433850236372956;0,041324615989621;0,0323410234706508;-0,0200022175883445;0,106772264862936;-0,0193254725574806;0,103287741036723;1,34148579672091;0,179762778117353;FALSE;100;"5";"Childhood"
"hs_pcb153_cadj_Log2";"hs_zbmi_who";0;-0,0140210015398148;-0,0174398623542598;0,0355225083106471;-0,0836438384692078;0,0556018353895782;-0,0791847965202323;0,0440224551660195;-0,394707530707012;0,693058744416722;FALSE;100;"5";"Childhood"
"hs_pcb170_cadj_Log2";"hs_zbmi_who";0;-0,139942996947439;-0,138604257720288;0,0362217748275667;-0,210936371065589;-0,0689496228292891;-0,210052603138132;-0,0711025127221796;-3,86350469058008;0,000111771746070893;TRUE;100;"5";"Childhood"
"hs_pcb180_cadj_Log2";"hs_zbmi_who";0;-0,0154551846829642;-0,0228778217817969;0,042106709359638;-0,0979828185353502;0,0670724491694218;-0,102139154811638;0,0567357326862062;-0,367048029114785;0,713583192404425;FALSE;100;"5";"Childhood"
"hs_sumPCBs5_cadj_Log2";"hs_zbmi_who";0;-0,0776384411749167;-0,0724823543333997;0,0382127324222448;-0,152534020473382;-0,00274286187645094;-0,142563860510218;-0,00119837225176595;-2,03174272692735;0,0421797079871843;TRUE;100;"5";"Childhood"
"hs_pfhxs_c_Log2";"hs_zbmi_who";0;0,0204322559555642;0,0227382532890746;0,0304006579500801;-0,0391519387329141;0,0800164506440425;-0,0368431422378629;0,0709168020985657;0,672099136443538;0,50152058624299;FALSE;100;"5";"Childhood"
"hs_pfna_c_Log2";"hs_zbmi_who";0;0,0282046575496915;0,0243903536463223;0,0341970504545764;-0,0388203297187773;0,0952296448181603;-0,0383476957541632;0,0855962649816197;0,82476872054084;0,409502908226939;FALSE;100;"5";"Childhood"
"hs_pfoa_c_Log2";"hs_zbmi_who";0;-0,0526912977130882;-0,0537238657993901;0,032544230440633;-0,116476817281301;0,0110942218551246;-0,116492948932038;0,00817745751600413;-1,61906725092816;0,105432794171186;FALSE;100;"5";"Childhood"
"hs_pfos_c_Log2";"hs_zbmi_who";0;-0,0462364203349483;-0,0462789638138007;0,0347798880777839;-0,114403748353739;0,0219309076838421;-0,111252434489358;0,0280095094018969;-1,32940106740834;0,183715685875965;FALSE;100;"5";"Childhood"
"hs_pfunda_c_Log2";"hs_zbmi_who";0;0,0129070590508345;0,0137588860765717;0,0307718698613625;-0,0474046976143896;0,0732188157160586;-0,0504136685398563;0,0663767030616874;0,419443443280667;0,67489207998842;FALSE;100;"5";"Childhood"
"hs_hm_pers_None";"hs_zbmi_who";0;-0,00492729979028573;-0,0105279730586091;0,0339160961235892;-0,0714016266887192;0,0615470271081477;-0,0803873445729706;0,0502690854204501;-0,14527909616516;0,884490518460836;FALSE;100;"5";"Childhood"
"hs_trafload_h_pow1over3";"hs_zbmi_who";0;-0,0365628848633596;-0,0346750633297551;0,0271330921658332;-0,0897427682975986;0,0166169985708794;-0,0928681739047186;0,0172486197054457;-1,34753844640681;0,177806879774049;FALSE;100;"5";"Childhood"
"hs_trafnear_h_pow1over3";"hs_zbmi_who";0;0,0333489182891463;0,0316803747501541;0,0350840677495927;-0,0354145909312185;0,102112427509511;-0,0335425795635092;0,0982807121710413;0,950543093439713;0,341836368192646;FALSE;100;"5";"Childhood"
"FAS_cat_None_Low";"hs_zbmi_who";0;-0,267028207600734;-0,263570314423895;0,0855488463302155;-0,434700865326908;-0,0993555498745602;-0,441973529300296;-0,119740117678816;-3,12135369505761;0,00180021674656241;TRUE;100;"5";"Childhood"
"FAS_cat_None_Middle";"hs_zbmi_who";0;-0,11528496765392;-0,11470596073597;0,0567243856536704;-0,226462720580275;-0,00410721472756591;-0,222523395228404;-0,0145878485746594;-2,03237049331465;0,0421161628949455;TRUE;100;"5";"Childhood"
"hs_globalexp2_None_no exposure";"hs_zbmi_who";0;-0,0838314707739632;-0,0818789602775299;0,0566615949623804;-0,194886156206825;0,0272232146588985;-0,174114847568768;0,0213667611479563;-1,47951131325586;0,139003709963472;FALSE;100;"5";"Childhood"
"hs_no2_dy_hs_h_Log";"hs_correct_raven";0;-0,0186171327781735;-0,0223725773045843;0,0518461558420698;-0,120233730965481;0,0829994654091343;-0,138331513206678;0,0545262363444931;-0,359084149553608;0,719532138776961;FALSE;100;"5";"Childhood"
"hs_no2_yr_hs_h_Log";"hs_correct_raven";0;-0,0643877403491075;-0,0447832802719747;0,0424286136009084;-0,147546294920854;0,0187708142226393;-0,126947177140222;0,0351037274377987;-1,51755466145443;0,129126703780688;FALSE;100;"5";"Childhood"
"hs_pm10_dy_hs_h_None";"hs_correct_raven";0;-0,0330847436940444;-0,0257851449490567;0,0351312129295175;-0,101940655769107;0,0357711683810178;-0,0995052479948765;0,0271631465600031;-0,941747834338118;0,346321758550213;FALSE;100;"5";"Childhood"
"hs_pm10_wk_hs_h_None";"hs_correct_raven";0;-0,00458559496641764;0,00466893019467977;0,03052799633017;-0,0644193682937218;0,0552481783608865;-0,0519706044430463;0,0564886698965541;-0,150209496778726;0,880599333559488;FALSE;100;"5";"Childhood"
"hs_pm10_yr_hs_h_None";"hs_correct_raven";0;0,100639088486833;0,0779231585506735;0,0474133429814202;0,00771064385660447;0,193567533117061;-0,00424030331801051;0,174751731047441;2,12259001703951;0,0337882222307336;TRUE;100;"5";"Childhood"
"hs_pm25_dy_hs_h_None";"hs_correct_raven";0;0,0155398794258476;0,00802012539612567;0,0365078008066738;-0,0560140953099954;0,0870938541616906;-0,0407248648695825;0,0985826932219145;0,425659149071692;0,670356233118267;FALSE;100;"5";"Childhood"
"hs_pm25_yr_hs_h_None";"hs_correct_raven";0;-0,0575651556324732;-0,0362406200223395;0,0494716025662526;-0,154527714919808;0,0393974036548612;-0,132438448874204;0,0480451199688546;-1,16359997748975;0,244586160544841;FALSE;100;"5";"Childhood"
"hs_pm25abs_dy_hs_h_Log";"hs_correct_raven";0;0,0651198309291426;0,058380023536902;0,0279086409980335;0,010419899715539;0,119819762142746;0,0105921525233724;0,116709771958751;2,33332145888906;0,0196312800066393;TRUE;100;"5";"Childhood"
"hs_pm25abs_wk_hs_h_Log";"hs_correct_raven";0;-0,0266618714389034;-0,0266675335737921;0,0254685325511719;-0,0765792779782865;0,0232555351004796;-0,0731034737731341;0,0145734092808321;-1,0468554238582;0,295166263597347;FALSE;100;"5";"Childhood"
"hs_pm25abs_yr_hs_h_Log";"hs_correct_raven";0;-0,029631172324421;-0,0230514217510915;0,0332784389194305;-0,0948557140682208;0,0355933694193788;-0,0802896026386879;0,0491586512298072;-0,890401511806494;0,373250330903071;FALSE;100;"5";"Childhood"
"hs_accesslines300_h_dic0";"hs_correct_raven";0;0,124555258847061;0,100978217808205;0,0870552539781675;-0,0460699036151349;0,295180421309256;-0,0401807762981799;0,262640197621378;1,43076096105926;0,152498735132005;FALSE;100;"5";"Childhood"
"hs_accesspoints300_h_Log";"hs_correct_raven";0;-0,062735864298032;-0,0513194806123659;0,0310182266715071;-0,123530471438486;-0,00194125715757842;-0,105301959497647;0,00069695335766823;-2,02254838622545;0,0431197301742163;TRUE;100;"5";"Childhood"
"hs_connind300_h_Log";"hs_correct_raven";0;-0,0304578668169269;-0,0262527408554535;0,0268426693280043;-0,0830685319487333;0,0221527983148796;-0,0757038341707695;0,0275547160085368;-1,13468099780788;0,256509001887869;FALSE;100;"5";"Childhood"
"hs_fdensity300_h_Log";"hs_correct_raven";0;0,0714349180737534;0,064557773676999;0,0364032957084305;8,57695666681146e-05;0,142784066580839;0,00773220174096187;0,128544425828668;1,96232007799256;0,049725231072178;TRUE;100;"5";"Childhood"
"hs_landuseshan300_h_None";"hs_correct_raven";0;0,0212384698438342;0,0234061925103676;0,020098690029721;-0,0181542387508532;0,0606311784385216;-0,0139547237587721;0,0628541303429602;1,05670915927494;0,290644343535117;FALSE;100;"5";"Childhood"
