"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"hs_mn_m_Log2";"hs_asthma";0;0,0364418150552913;0,0371613790035839;0,0792753061506272;-0,118934929863325;0,191818559973907;-0,0975959796066099;0,188130417236669;0,459686841020202;0,645741016122688;FALSE;100;"3";"Combined"
"hs_mo_m_Log2";"hs_asthma";0;0,113890574513846;0,110179321430299;0,0736423694599083;-0,0304458173637663;0,258226966391459;-0,0157653792073802;0,274615068258593;1,54653598667612;0,121975175943239;FALSE;100;"3";"Combined"
"h_humidity_preg_None";"hs_asthma";0;-0,170072948867702;-0,170594655502588;0,0616533580189301;-0,290911310110759;-0,0492345876246458;-0,310742938627107;-0,0631543191159313;-2,75853504711752;0,00580610789090565;TRUE;100;"3";"Combined"
"h_ndvi100_preg_None";"hs_asthma";0;0,179884793777688;0,177166889977522;0,0780725220871756;0,026865462304616;0,33290412525076;0,0404873116116281;0,324759786056849;2,30407304604338;0,0212185435071558;TRUE;100;"3";"Combined"
"hs_dde_madj_Log2";"hs_asthma";0;-0,0657632465911349;-0,0719328664315099;0,070912388662046;-0,204748974426452;0,0732224812441818;-0,207056633501709;0,0529041927374476;-0,927387270855436;0,353725497284837;FALSE;100;"3";"Combined"
"hs_hcb_madj_Log2";"hs_asthma";0;0,0767210480373975;0,0750315677858475;0,0566208729747821;-0,0342538237663926;0,187695919841188;-0,0347903082070235;0,17476894158365;1,35499585235232;0,175418878493095;FALSE;100;"3";"Combined"
"hs_pcb118_madj_Log2";"hs_asthma";0;0,178570703283406;0,174343197862177;0,0749190994351062;0,0317319666364228;0,325409439930389;0,0188793045246673;0,30733756699173;2,38351374522436;0,0171482440627796;TRUE;100;"3";"Combined"
"hs_pcb138_madj_Log2";"hs_asthma";0;0,0131061377195967;0,0149610445576625;0,0649483568763028;-0,114190302613011;0,140402578052205;-0,125857225033259;0,139957530764745;0,201793214639101;0,840078386365295;FALSE;100;"3";"Combined"
"hs_pcb170_madj_Log2";"hs_asthma";0;-0,0782382581644615;-0,0790307579502988;0,0656300835957493;-0,206870858314483;0,05039434198556;-0,192961435818628;0,055602815331483;-1,19210968321133;0,233218240648201;FALSE;100;"3";"Combined"
"hs_pcb180_madj_Log2";"hs_asthma";0;0,0185621364049687;0,0186088593212691;0,0642674270300468;-0,107399705952979;0,144523978762916;-0,074635774401633;0,153773326024998;0,288826506097566;0,772714147205303;FALSE;100;"3";"Combined"
"hs_pfhxs_m_Log2";"hs_asthma";0;0,0328528751479849;0,0374274853614178;0,0686815264391698;-0,101760443076023;0,167466193371993;-0,126659865309187;0,166131644800594;0,478336415208858;0,632410781918451;FALSE;100;"3";"Combined"
"hs_pfna_m_Log2";"hs_asthma";0;0,103716459280987;0,106391615385482;0,0708345397762754;-0,0351166875419822;0,242549606103957;-0,0391645756329719;0,256447630017747;1,46420742774029;0,143137281357283;FALSE;100;"3";"Combined"
"e3_asmokcigd_p_None";"hs_asthma";0;0,10647638854172;0,102799684687162;0,0935986730314329;-0,0769736396006288;0,289926416684069;-0,13837609962582;0,237607075253791;1,13758438120124;0,255294071538263;FALSE;100;"3";"Combined"
"h_trafload_preg_pow1over3";"hs_asthma";0;0,0152813707045032;0,0128283569737812;0,0661372759933291;-0,114345308278007;0,144908049687014;-0,121601470026538;0,133299090261264;0,231055338687437;0,81727181089115;FALSE;100;"3";"Combined"
"h_trafnear_preg_pow1over3";"hs_asthma";0;-0,0550005969237749;-0,0614871759433488;0,0632949632908332;-0,179056445376593;0,0690552515290429;-0,184341540519508;0,0714815412762683;-0,868956929022194;0,384870689495142;FALSE;100;"3";"Combined"
"h_clf_preg_Log";"hs_asthma";0;-0,116466035019292;-0,109386091906312;0,0728741604674106;-0,25929676493901;0,0263646949004251;-0,238144204546428;0,0293778808736873;-1,59818012684175;0,110002895226879;FALSE;100;"3";"Combined"
"h_thm_preg_Log";"hs_asthma";0;0,0851315375597415;0,083789123922937;0,0659022723969356;-0,0440345428376004;0,214297617957084;-0,0334032705536021;0,182019977824576;1,29178455405887;0,196431765880489;FALSE;100;"3";"Combined"
"e3_alcpreg_yn_None_1";"hs_asthma";0;-0,171696206057443;-0,173487543514243;0,146228426052313;-0,458298654635955;0,114906242521068;-0,502134094793943;0,105970228631864;-1,17416435841291;0,240329199049548;FALSE;100;"3";"Combined"
"h_pamod_t3_None_Often";"hs_asthma";0;-0,313546616156836;-0,314467071489318;0,121193970701621;-0,551082433875417;-0,0760107984382557;-0,515903636101505;-0,0698795010009585;-2,58714698711197;0,00967743003676739;TRUE;100;"3";"Combined"
"h_pamod_t3_None_Sometimes";"hs_asthma";0;0,0138926713687861;0,00403336524675436;0,174110851907936;-0,327358327688355;0,355143670425927;-0,349839782654117;0,335038053236094;0,0797921049523791;0,936402603638978;FALSE;100;"3";"Combined"
"h_pamod_t3_None_Very Often";"hs_asthma";0;-0,229455537198552;-0,23433021598559;0,125151392119506;-0,474747758367834;0,015836683970729;-0,436696754473453;0,0364529604575838;-1,83342377030411;0,0667395753307995;FALSE;100;"3";"Combined"
"h_pavig_t3_None_Low";"hs_asthma";0;-0,445577862433739;-0,435381186753571;0,135308710715942;-0,710778062231534;-0,180377662635944;-0,672184010493789;-0,19429227855648;-3,29304639794518;0,000991081179852905;TRUE;100;"3";"Combined"
"h_pavig_t3_None_Medium";"hs_asthma";0;-0,324036071778279;-0,307561974851518;0,148815811986984;-0,615709703602851;-0,0323624399537073;-0,567931807880376;-0,0257821177175308;-2,17743039164831;0,029448470160888;TRUE;100;"3";"Combined"
"hs_no2_dy_hs_h_Log";"hs_asthma";0;-0,0527122611696731;-0,0680310032396288;0,065448327975705;-0,18098862685042;0,075564104511074;-0,180688070425996;0,0575190815794789;-0,805402716922582;0,420587324427822;FALSE;100;"3";"Combined"
"hs_pm10_dy_hs_h_None";"hs_asthma";0;0,00542706705495746;-5,40759487753431e-05;0,0619506888997943;-0,115994052006085;0,126848186116;-0,110125102336985;0,111475741893836;0,0876030138056379;0,930192206720735;FALSE;100;"3";"Combined"
"hs_pm10_wk_hs_h_None";"hs_asthma";0;-0,000410777955464703;-6,65166696980999e-06;0,0665350152838852;-0,130817011622702;0,129995455711772;-0,119052796450102;0,145139671518672;-0,00617386129261465;0,995074002687786;FALSE;100;"3";"Combined"
"hs_pm25_dy_hs_h_None";"hs_asthma";0;-0,112288371285995;-0,117559684854794;0,0735956838390611;-0,256533261028152;0,0319565184561607;-0,258678575545836;0,0119924251792057;-1,52574669367225;0,127072960878349;FALSE;100;"3";"Combined"
"hs_pm25_yr_hs_h_None";"hs_asthma";0;-0,113979940586715;-0,11324749812544;0,0653109067256681;-0,241986965566679;0,0140270843932497;-0,22986276261057;-0,00592569425475104;-1,74518998894742;0,0809518032705222;FALSE;100;"3";"Combined"
"hs_pm25abs_dy_hs_h_Log";"hs_asthma";0;0,0622448611506394;0,0696617983507763;0,0758528856084765;-0,0864240627654111;0,21091378506669;-0,0519401383062626;0,206791800153801;0,820599778786578;0,411874273736585;FALSE;100;"3";"Combined"
"hs_pm25abs_yr_hs_h_Log";"hs_asthma";0;-0,152601543772274;-0,15424173526062;0,0729423708177996;-0,295565963522126;-0,00963712402242109;-0,292887159438573;-0,034175023430975;-2,09208368279463;0,0364310305373737;TRUE;100;"3";"Combined"
"hs_accesslines300_h_dic0";"hs_asthma";0;0,534557354796631;0,537720078285545;0,433330481250851;-0,314754781858445;1,38386949145171;-0,250657356311544;1,29617513301947;1,23360201491845;0,217351241835885;FALSE;100;"3";"Combined"
"hs_accesspoints300_h_Log";"hs_asthma";0;-0,26613615538628;-0,257429732331056;0,0785218005470302;-0,420036056459697;-0,112236254312864;-0,396343384159283;-0,125423562195168;-3,38932823155118;0,000700640890394146;TRUE;100;"3";"Combined"
"hs_connind300_h_Log";"hs_asthma";0;-0,0143340536179978;-0,0088127235256769;0,0780073353934728;-0,167225621519141;0,138557514283146;-0,155832313555286;0,118846810939609;-0,183752637437186;0,854207513200994;FALSE;100;"3";"Combined"
"hs_fdensity300_h_Log";"hs_asthma";0;0,0648988317147326;0,0654247535792482;0,0876495446454578;-0,1068911190517;0,236688782481165;-0,0855400692723528;0,234711416519603;0,740435469200077;0,459035803530173;FALSE;100;"3";"Combined"
"hs_landuseshan300_h_None";"hs_asthma";0;0,0823562273497749;0,0854039005023242;0,0850109956742846;-0,0842622624617131;0,248974717161263;-0,0533138713284537;0,255476266462987;0,968771471226131;0,332659223672894;FALSE;100;"3";"Combined"
"hs_walkability_mean_h_None";"hs_asthma";0;0,136066791689734;0,135135776917056;0,0700825726829501;-0,00129252671275826;0,273426110092227;0,010066968062715;0,264006664836229;1,94152107265373;0,0521951059550795;FALSE;100;"3";"Combined"
"hs_accesslines300_s_dic0";"hs_asthma";0;-0,373663922273199;-0,394407707597449;0,371024417178416;-1,10085841732786;0,35353057278146;-1,04043060888566;0,218286516459003;-1,00711410077767;0,313879945763199;FALSE;100;"3";"Combined"
"hs_accesspoints300_s_Log";"hs_asthma";0;-0,0281081507111177;-0,0274477620580113;0,0716044471866626;-0,168450288329877;0,112233986907641;-0,176351912921774;0,0951704097814793;-0,392547555570728;0,694653680835124;FALSE;100;"3";"Combined"
"hs_builtdens300_s_Sqrt";"hs_asthma";0;-0,0151549790531136;-0,0140155815787775;0,0699403043082242;-0,152235456565005;0,121925498458777;-0,143839031508169;0,125373372136344;-0,216684488336313;0,828454237332492;FALSE;100;"3";"Combined"
"hs_connind300_s_Log";"hs_asthma";0;0,0124509797741437;0,0162767777045318;0,0740961071213587;-0,132774721578341;0,157676681126629;-0,133411563878596;0,149766973513558;0,168038244623983;0,866553191981026;FALSE;100;"3";"Combined"
"hs_landuseshan300_s_None";"hs_asthma";0;-0,067881112990867;-0,0734030924273652;0,0773830231133301;-0,219549051307825;0,0837868253260905;-0,219843053391608;0,0859216587958702;-0,877209370477201;0,380372927358568;FALSE;100;"3";"Combined"
"h_Absorbance_Log";"hs_asthma";0;0,127075257077675;0,1305154261996;0,07925865141279;-0,0282688451546083;0,282419359309958;-0,041192524107464;0,25001560895006;1,60329824962387;0,10886882276123;FALSE;100;"3";"Combined"
"h_Benzene_Log";"hs_asthma";0;0,196902631540936;0,196400502388313;0,0639338663501192;0,0715945561023049;0,322210706979567;0,0823485814285617;0,326909842744348;3,07978607867454;0,00207149322582458;TRUE;100;"3";"Combined"
"h_NO2_Log";"hs_asthma";0;-0,0615361865362709;-0,0613349250653372;0,0692442012467512;-0,197252327118147;0,0741799540456049;-0,175186029367244;0,1041747834714;-0,88868360712238;0,374173143576082;FALSE;100;"3";"Combined"
"h_PM_Log";"hs_asthma";0;0,00282909581031827;0,00165090521032695;0,070948495102799;-0,136227399348484;0,141885590969121;-0,143542608119275;0,133681982988983;0,0398753462806945;0,968192506284319;FALSE;100;"3";"Combined"
"h_TEX_Log";"hs_asthma";0;-0,045631510322418;-0,037805335757889;0,0777648671835293;-0,198047849264676;0,10678482861984;-0,186998923738115;0,12300737810597;-0,586788249952581;0,557345929231878;FALSE;100;"3";"Combined"
"hs_KIDMED_None";"hs_asthma";0;-0,173401753436236;-0,166938375835694;0,0674893733423056;-0,305678494526333;-0,0411250123461397;-0,31989746980389;-0,0385862320304816;-2,56931935871954;0,0101898502272497;TRUE;100;"3";"Combined"
"hs_mvpa_prd_alt_None";"hs_asthma";0;-0,048983052328037;-0,0544889615855228;0,0732522362908585;-0,192554797245138;0,0945886925890636;-0,197322077503684;0,0607763128397574;-0,668690197163984;0,503693122044264;FALSE;100;"3";"Combined"
"hs_sd_wk_None";"hs_asthma";0;-0,072053781957803;-0,0748936263005851;0,0752055072596274;-0,219453867625738;0,0753463037101321;-0,201263063701367;0,0770055630636576;-0,958091828422301;0,33801645566243;FALSE;100;"3";"Combined"
"hs_dif_hours_total_None";"hs_asthma";0;-0,173974868166995;-0,177864708621282;0,0848172541270802;-0,340213631523653;-0,00773610481033674;-0,362465687175199;-0,0319991730645339;-2,05117307742988;0,0402500947394344;TRUE;100;"3";"Combined"
"hs_as_c_Log2";"hs_asthma";0;-0,133690512480929;-0,121832225776752;0,0697478211244082;-0,270393729884911;0,00301270492305247;-0,237296712146532;0,0148183743631033;-1,91676973309987;0,0552671917233266;FALSE;100;"3";"Combined"
"hs_co_c_Log2";"hs_asthma";0;-0,139885935865474;-0,13637901245987;0,0789390321549735;-0,294603595863672;0,014831724132723;-0,275214073729563;0,00996302869930875;-1,77207563922053;0,0763820021535353;FALSE;100;"3";"Combined"
"hs_cs_c_Log2";"hs_asthma";0;-0,0556210768970969;-0,0464936244470626;0,0850899652838684;-0,222394344299242;0,111152190505049;-0,212798963943297;0,113085139065647;-0,653673752381253;0,513322017073931;FALSE;100;"3";"Combined"
"hs_cu_c_Log2";"hs_asthma";0;-0,0521262672117314;-0,0525275990214132;0,0712834777839869;-0,191839316361107;0,0875867819376439;-0,192255378566661;0,074878514887481;-0,731253143536174;0,464624545030452;FALSE;100;"3";"Combined"
"hs_hg_c_Log2";"hs_asthma";0;0,0348188266031182;0,037776685509152;0,0739034022775618;-0,110029180195878;0,179666833402115;-0,0685670957511977;0,176429585618436;0,471139697633241;0,637540978068778;FALSE;100;"3";"Combined"
"hs_mn_c_Log2";"hs_asthma";0;0,171981645971292;0,169846663200595;0,0711764050708417;0,0324784554834082;0,311484836459176;0,0436227318269597;0,306207095690301;2,41627328326177;0,0156802877511853;TRUE;100;"3";"Combined"
"hs_mo_c_Log2";"hs_asthma";0;0,0134297978266406;0,0184899474851886;0,0623016341189631;-0,108679161224519;0,1355387568778;-0,108180063370675;0,133668012715548;0,215560924148423;0,82933001767349;FALSE;100;"3";"Combined"
"hs_pb_c_Log2";"hs_asthma";0;-0,0354308394657247;-0,0423266228130392;0,0671847121735356;-0,167110455637544;0,0962487767060948;-0,164247016135853;0,102519494833219;-0,52736460899331;0,597940415341412;FALSE;100;"3";"Combined"
"hs_hum_mt_hs_h_None";"hs_asthma";0;-0,0410818098458823;-0,0301138439890213;0,0675361205893006;-0,173450173856466;0,0912865541647009;-0,166869109511549;0,0945252141621131;-0,608293894991515;0,542992569370545;FALSE;100;"3";"Combined"
"hs_hum_dy_hs_h_None";"hs_asthma";0;0,0857053675541167;0,0919608446602816;0,0731134084582444;-0,0575942798110085;0,229005014919242;-0,0334279906163041;0,226038320336954;1,1722250317883;0,241106721019725;FALSE;100;"3";"Combined"
"hs_hum_wk_hs_h_None";"hs_asthma";0;0,242972415771222;0,242994749461521;0,0561821044866457;0,132857514401731;0,353087317140714;0,151739540911818;0,33952069460532;4,32472969803002;1,52719003060374e-05;TRUE;100;"3";"Combined"
"hs_tm_dy_hs_h_None";"hs_asthma";0;0,0408358141622458;0,044170481319348;0,0736785089966721;-0,103571409905842;0,185243038230333;-0,101683390322646;0,176515267331425;0,554243221236877;0,579412402430601;FALSE;100;"3";"Combined"
"hs_ndvi100_h_None";"hs_asthma";0;-0,20374735803901;-0,19631309256595;0,0869116502436378;-0,374091062353482;-0,0334036537245385;-0,361589020470275;-0,0308930631149745;-2,34430433052242;0,0190626099223821;TRUE;100;"3";"Combined"
"hs_ndvi100_s_None";"hs_asthma";0;-0,143942564703597;-0,146460087862136;0,0689837278052254;-0,279148186721153;-0,00873694268604122;-0,279951897732447;-0,0196903643985616;-2,08661621056515;0,0369228407584689;TRUE;100;"3";"Combined"
"hs_dde_cadj_Log2";"hs_asthma";0;0,0347139704977411;0,0333201527555656;0,0790217989840618;-0,120165909504584;0,189593850500066;-0,0938651955731249;0,178337084201956;0,439296130232908;0,660446977819828;FALSE;100;"3";"Combined"
"hs_ddt_cadj_Log2";"hs_asthma";0;0,0224707651110045;0,0258718900379913;0,067600011085007;-0,110022821970118;0,154964352192127;-0,0890148793127955;0,161762193650997;0,332407713406252;0,739581414923386;FALSE;100;"3";"Combined"
"hs_hcb_cadj_Log2";"hs_asthma";0;0,0237649784996742;0,0351724487474551;0,068206108642529;-0,109916537965309;0,157446494964657;-0,104310205203978;0,169858504874094;0,348428886688543;0,727518111615745;FALSE;100;"3";"Combined"
"hs_pcb118_cadj_Log2";"hs_asthma";0;0,0277806340773538;0,0358067977422098;0,0639504338136343;-0,0975599129930818;0,153121181147789;-0,077688811058194;0,16937950341745;0,434408844798656;0,663991576043695;FALSE;100;"3";"Combined"
"hs_pcb153_cadj_Log2";"hs_asthma";0;-0,0386927857045871;-0,0382939669163903;0,053762912105322;-0,144066157135011;0,0666805857258364;-0,138545338663338;0,0669872297610908;-0,719692892170491;0,471714103527142;FALSE;100;"3";"Combined"
"hs_pcb170_cadj_Log2";"hs_asthma";0;0,14836462172984;0,145707024855635;0,0651099568353333;0,0207514512976292;0,275977792162051;-0,00504593634464559;0,249963559004386;2,27867793101234;0,0226862175645165;TRUE;100;"3";"Combined"
"hs_pcb180_cadj_Log2";"hs_asthma";0;-0,132098240584072;-0,125143476923446;0,083946656026122;-0,296630663017843;0,0324341818496993;-0,270592916591525;0,0180232767070551;-1,57359741099117;0,115580552185313;FALSE;100;"3";"Combined"
"hs_sumPCBs5_cadj_Log2";"hs_asthma";0;0,0603728188914035;0,0557037477156855;0,0577138628520609;-0,0527442737073201;0,173489911490127;-0,0521668850989094;0,166937723587172;1,04607135804024;0,295528087922281;FALSE;100;"3";"Combined"
"hs_pfhxs_c_Log2";"hs_asthma";0;-0,0446264428283861;-0,0328717111138751;0,074593352361914;-0,190826726943843;0,101573841287071;-0,161219799416398;0,0954890527385039;-0,598263000861879;0,549664460059603;FALSE;100;"3";"Combined"
"hs_pfoa_c_Log2";"hs_asthma";0;0,00379336649397621;0,00362604572335067;0,0761541446490438;-0,145466014291603;0,153052747279556;-0,14694864748227;0,143719351618014;0,0498116880106517;0,960272452561053;FALSE;100;"3";"Combined"
"hs_pfos_c_Log2";"hs_asthma";0;0,00436012135835047;0,00937133199070491;0,0692777435395092;-0,13142176090929;0,140142003625991;-0,127209260811913;0,138631686742637;0,0629368269747972;0,949816809275092;FALSE;100;"3";"Combined"
"hs_pfunda_c_Log2";"hs_asthma";0;0,097977587959066;0,100591137530429;0,0687101849834652;-0,0366918999796106;0,232647075897743;-0,021715141108327;0,225517064275804;1,42595436153525;0,15388151617364;FALSE;100;"3";"Combined"
"hs_hm_pers_None";"hs_asthma";0;-0,0911301265556446;-0,096463597033709;0,0744298808182447;-0,237010012333013;0,0547497592217235;-0,23426286837118;0,029035188708801;-1,22437555392815;0,220810586929897;FALSE;100;"3";"Combined"
"hs_trafload_h_pow1over3";"hs_asthma";0;0,0165043763054559;0,0198653897672568;0,070657328431949;-0,121981442664982;0,154990195275894;-0,118434676410175;0,159078856570783;0,233583361722365;0,815308445880424;FALSE;100;"3";"Combined"
"FAS_cat_None_Low";"hs_asthma";0;0,0218983383531431;0,0232815893078272;0,249038817265847;-0,46620877424037;0,510005450946656;-0,441026320849825;0,523216135677889;0,0879314260867484;0,929931178931419;FALSE;100;"3";"Combined"
"FAS_cat_None_Middle";"hs_asthma";0;-0,227517754225281;-0,229552359858613;0,154869544441445;-0,531056483632639;0,0760209751820774;-0,538139348138007;0,021446050417251;-1,46909293913048;0,141807582654065;FALSE;100;"3";"Combined"
"hs_globalexp2_None_no exposure";"hs_asthma";0;0,0522692549599184;0,048499861395845;0,166033420276751;-0,273150269012515;0,377688778932352;-0,246690045923556;0,355698660167871;0,314811649803962;0,75290466589926;FALSE;100;"3";"Combined"
"h_abs_ratio_preg_Log";"hs_zbmi_who";0;-0,00302983727499868;-0,0123435240276358;0,0411368116849348;-0,0836565066162773;0,07759683206628;-0,087967713088988;0,0681334088281912;-0,0736527006080122;0,94128673595532;FALSE;100;"3";"Combined"
"h_no2_ratio_preg_Log";"hs_zbmi_who";0;-0,0192369290172051;-0,0189465356087603;0,0359107474812895;-0,089620700738445;0,0511468427040348;-0,0951711674828198;0,0489737303007966;-0,535687234781956;0,592174727393215;FALSE;100;"3";"Combined"
"h_pm25_ratio_preg_None";"hs_zbmi_who";0;-0,000583289521983218;-0,00769686736242321;0,0307724553780652;-0,0608961937788569;0,0597296147348905;-0,0649529113804002;0,0506624444513962;-0,0189549229925601;0,984877065182739;FALSE;100;"3";"Combined"
"h_accesslines300_preg_dic0";"hs_zbmi_who";0;-0,0577290222752692;-0,0527401985308129;0,135516547005326;-0,323336573714938;0,2078785291644;-0,312121318729805;0,176068039275666;-0,425992423441842;0,670113366856543;FALSE;100;"3";"Combined"
"h_accesspoints300_preg_Log";"hs_zbmi_who";0;-0,0411539471089684;-0,0396689334241131;0,035786190290386;-0,111293591222022;0,0289856970040852;-0,118305001266581;0,0327599348014324;-1,14999520136192;0,250145847706998;FALSE;100;"3";"Combined"
"h_builtdens300_preg_Sqrt";"hs_zbmi_who";0;0,00697643626981713;0,00444041289482744;0,0308940506908692;-0,0535747904208412;0,0675276629604755;-0,0619600436591269;0,0581308356739088;0,225818114290821;0,821342887786169;FALSE;100;"3";"Combined"
"h_connind300_preg_Sqrt";"hs_zbmi_who";0;-0,0374018192068368;-0,0384146973859432;0,0336991955602498;-0,103451028812899;0,0286473903992249;-0,0944915199558125;0,0326512040141859;-1,10987276061137;0,267053859887032;FALSE;100;"3";"Combined"
"h_fdensity300_preg_Log";"hs_zbmi_who";0;-0,0268576367615295;-0,0310775744586047;0,0374606024658511;-0,10027906843377;0,046563794910711;-0,0984802727548029;0,0411447165764939;-0,716956882527791;0,473400701891936;FALSE;100;"3";"Combined"
"h_frichness300_preg_None";"hs_zbmi_who";0;-0,0203582909800181;-0,00672419542423959;0,0346917014551794;-0,0883527763945854;0,0476361944345492;-0,0658072121861983;0,0609759886332936;-0,586834606723466;0,557314792064938;FALSE;100;"3";"Combined"
"h_landuseshan300_preg_None";"hs_zbmi_who";0;0,0303352612084638;0,0306297819599325;0,0337139904204347;-0,0357429457907166;0,0964134682076442;-0,037471938442909;0,0918509835210116;0,899782577801203;0,368235967694189;FALSE;100;"3";"Combined"
"h_popdens_preg_Sqrt";"hs_zbmi_who";0;0,0531855332245288;0,0511351765851052;0,0338132083491904;-0,0130871373416335;0,119458203790691;-0,0164401786681353;0,11465584199723;1,57292182023307;0,115736921916011;FALSE;100;"3";"Combined"
"h_walkability_mean_preg_None";"hs_zbmi_who";0;-0,0365954979765178;-0,0377365567460581;0,0364467912082926;-0,108029896096822;0,0348389001437868;-0,110457204570167;0,0332640663333183;-1,00408010591043;0,315340003635813;FALSE;100;"3";"Combined"
"hs_as_m_Log2";"hs_zbmi_who";0;0,0430421543166514;0,0500523675779104;0,0294654209441863;-0,014709009523266;0,100793318156569;-0,00421770111119257;0,10589542502799;1,46076834938765;0,144079024523639;FALSE;100;"3";"Combined"
"hs_cd_m_Log2";"hs_zbmi_who";0;0,0353868794127232;0,0276396115087356;0,0276789692690721;-0,0188629034838491;0,0896366623092955;-0,0259657869408286;0,0803461714656154;1,27847533153136;0,201081877340964;FALSE;100;"3";"Combined"
"hs_co_m_Log2";"hs_zbmi_who";0;0,0245239919399055;0,0287173400574331;0,0285047056662186;-0,0313442045557978;0,0803921884356088;-0,0163894947434711;0,0902871493248367;0,860348892111847;0,389596749292856;FALSE;100;"3";"Combined"
"hs_cu_m_Log2";"hs_zbmi_who";0;-0,0425997879799026;-0,0460780115027891;0,0246680872475994;-0,0909483505526891;0,00574877459288391;-0,0874431062730139;-0,000553182744396249;-1,72691897642158;0,0841822158558502;FALSE;100;"3";"Combined"
"hs_mn_m_Log2";"hs_zbmi_who";0;0,0023064237387154;0,000543198516316806;0,030341174412675;-0,0571611853587759;0,0617740328362067;-0,0618787900163921;0,0648762755868382;0,0760162974361299;0,939406132234702;FALSE;100;"3";"Combined"
"hs_mo_m_Log2";"hs_zbmi_who";0;0,00865116316630232;0,00445520441076392;0,0345853984309764;-0,0591349721493795;0,0764372984819841;-0,0518205794816169;0,0614774763636772;0,250139178924534;0,802479718401697;FALSE;100;"3";"Combined"
"h_humidity_preg_None";"hs_zbmi_who";0;-0,022167723772818;-0,0310462578762831;0,0398526569235287;-0,100277496031165;0,0559420484855291;-0,112987084935289;0,0448169284646353;-0,556242054710544;0,578045393506549;FALSE;100;"3";"Combined"
"h_ndvi100_preg_None";"hs_zbmi_who";0;-0,0206647087323237;-0,0158348181631611;0,0401438526150774;-0,0993452140585595;0,058015796593912;-0,0815976349775089;0,0693664044166095;-0,514766455787614;0,60671622836679;FALSE;100;"3";"Combined"
"hs_dde_madj_Log2";"hs_zbmi_who";0;0,067202198361249;0,0629281354475493;0,0324038095556209;0,00369189867033726;0,130712498052161;-0,00370351936769864;0,121493006715926;2,07389807812248;0,0380887775843097;TRUE;100;"3";"Combined"
"hs_hcb_madj_Log2";"hs_zbmi_who";0;-0,035344735930995;-0,0349957397774077;0,0309634723736164;-0,0960320266195842;0,0253425547575942;-0,103223597926968;0,0167601557802969;-1,14149781085637;0,25366282246777;FALSE;100;"3";"Combined"
"hs_pcb118_madj_Log2";"hs_zbmi_who";0;-0,0325219325824866;-0,0186536293027162;0,0410408538763402;-0,112960528074884;0,0479166629099112;-0,0898275204161969;0,0720360347748827;-0,792428263809475;0,428111004643621;FALSE;100;"3";"Combined"
"hs_pcb138_madj_Log2";"hs_zbmi_who";0;0,0444534671187884;0,0363892465885754;0,0423114850568062;-0,0384755197249565;0,127382453962533;-0,0402180801171249;0,120894087931439;1,05062412862858;0,293431254724344;FALSE;100;"3";"Combined"
"hs_pcb170_madj_Log2";"hs_zbmi_who";0;-0,0480912605048567;-0,0488299848833472;0,0367465642882193;-0,120113203065352;0,0239306820556389;-0,12480195280618;0,0122929014558205;-1,30872807938331;0,190626476650168;FALSE;100;"3";"Combined"
"hs_pcb180_madj_Log2";"hs_zbmi_who";0;-0,0152445862220809;-0,00699831699323311;0,0407665162156073;-0,0951454897798393;0,0646563173356776;-0,0837299571458406;0,0672945937626356;-0,373948711767638;0,708442474415717;FALSE;100;"3";"Combined"
"hs_pfhxs_m_Log2";"hs_zbmi_who";0;-0,062824626679536;-0,0588720097300784;0,0309503291102717;-0,12348615704533;-0,00216309631374181;-0,115761343472261;0,00717262442037447;-2,02985326765672;0,0423714565271767;TRUE;100;"3";"Combined"
"hs_pfna_m_Log2";"hs_zbmi_who";0;0,00664933458654779;0,00568994445081498;0,0274005256748352;-0,0470547088935942;0,0603533780666898;-0,0446653764057502;0,0676652340017723;0,242671789054565;0,808259663342518;FALSE;100;"3";"Combined"
"e3_asmokcigd_p_None";"hs_zbmi_who";0;-0,0183816265870481;-0,0157821935489334;0,0312513428507371;-0,079633133043006;0,0428698798689098;-0,0740223591466369;0,0461125556760495;-0,588186775680092;0,556406932767301;FALSE;100;"3";"Combined"
"h_trafload_preg_pow1over3";"hs_zbmi_who";0;0,0547242904559562;0,0536399509756896;0,0249034364477377;0,00591445192710833;0,103534128984804;0,00560693528244809;0,10065370858054;2,19745939765384;0,0279876531879289;TRUE;100;"3";"Combined"
"h_trafnear_preg_pow1over3";"hs_zbmi_who";0;0,0138964059008475;0,0133783518869653;0,0291608403768861;-0,0432577909967707;0,0710506027984657;-0,0424961563218387;0,0640522221240105;0,476543395911946;0,633687298655327;FALSE;100;"3";"Combined"
"h_clf_preg_Log";"hs_zbmi_who";0;-0,0106818101720384;-0,0136911137820079;0,0313598841451041;-0,0721460536557911;0,0507824333117142;-0,0824952758716754;0,0487507825993244;-0,340620205183573;0,733389516599746;FALSE;100;"3";"Combined"
"h_thm_preg_Log";"hs_zbmi_who";0;-0,0557376620061741;-0,0513612843200536;0,0348220643679372;-0,123987654034667;0,0125123300223183;-0,116550412156756;0,00483563287694068;-1,60064209339338;0,109456213482977;FALSE;100;"3";"Combined"
