"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"hs_sd_wk_None";"hs_asthma";0;-0,0612434569328882;-0,0617453441553849;0,0616686709847488;-0,182111831037446;0,0596249171716696;-0,178605908242764;0,0582501233228649;-0,9931048611058;0,32065885527914;FALSE;100;"2";"Childhood"
"hs_dif_hours_total_None";"hs_asthma";0;-0,214283409266168;-0,213909852706111;0,0682119219109957;-0,347976319527978;-0,080590499004358;-0,338967935434117;-0,0829235866661352;-3,14143632466139;0,00168121361798982;TRUE;100;"2";"Childhood"
"hs_as_c_Log2";"hs_asthma";0;-0,117640257710206;-0,112704560284711;0,0662327232757477;-0,247454009928679;0,0121734945082675;-0,23904984146861;-0,00213602081034365;-1,77616519285236;0,0757056934558711;FALSE;100;"2";"Childhood"
"hs_cd_c_Log2";"hs_asthma";0;-0,00405699810066453;0,000141008515311607;0,0795241078486118;-0,159921385386623;0,151807389185294;-0,164633842377634;0,145274647965659;-0,0510159524000916;0,9593128089234;FALSE;100;"2";"Childhood"
"hs_co_c_Log2";"hs_asthma";0;-0,113769937998049;-0,114439445587437;0,0812907556509342;-0,273096891349926;0,0455570153538275;-0,261060175583358;0,032294380430272;-1,39954336857911;0,16165010271088;FALSE;100;"2";"Childhood"
"hs_cs_c_Log2";"hs_asthma";0;-0,0398723438487604;-0,0376984709585366;0,0805334984676177;-0,197715100394303;0,117970412696782;-0,199245783136522;0,120237475893598;-0,495102592181475;0,620527704131645;FALSE;100;"2";"Childhood"
"hs_cu_c_Log2";"hs_asthma";0;-0,0249445279542813;-0,0301136955693305;0,07157940885391;-0,165237591342612;0,11534853543405;-0,152685038590733;0,095897660843701;-0,34848748199628;0,727474113284157;FALSE;100;"2";"Childhood"
"hs_hg_c_Log2";"hs_asthma";0;0,0608685635258979;0,0614619755032121;0,0677868844689341;-0,0719912886573904;0,193728415709186;-0,0496991881311839;0,190464709882282;0,897940125184441;0,369217471275479;FALSE;100;"2";"Childhood"
"hs_mn_c_Log2";"hs_asthma";0;0,151227592424495;0,149783103643162;0,070358562099693;0,0133273447050722;0,289127840143918;0,0237714955638763;0,277925727335016;2,1493843522586;0,0316039448101138;TRUE;100;"2";"Childhood"
"hs_mo_c_Log2";"hs_asthma";0;0,0783399477683719;0,0807664210501501;0,0810050032127584;-0,0804269410961859;0,23710683663293;-0,089150943154909;0,204050275573076;0,967100113095647;0,333493988981516;FALSE;100;"2";"Childhood"
"hs_pb_c_Log2";"hs_asthma";0;-0,083482463375078;-0,0845178654721286;0,0659634738627492;-0,212768496441216;0,0458035696910595;-0,208273254646162;0,0443387117016939;-1,26558621743877;0,205661263058153;FALSE;100;"2";"Childhood"
"hs_hum_mt_hs_h_None";"hs_asthma";0;-0,0219204345315384;-0,0155952774235469;0,0691593887434003;-0,157470345661408;0,113629476598331;-0,153290421873739;0,108081953933224;-0,316955296017278;0,751277523238177;FALSE;100;"2";"Childhood"
"hs_tm_mt_hs_h_None";"hs_asthma";0;-0,0627255187983796;-0,0627196034622381;0,0671740761563386;-0,194384288759554;0,0689332511627948;-0,169039144815435;0,067199974619733;-0,933775682339038;0,350419615898237;FALSE;100;"2";"Childhood"
"hs_uvdvf_mt_hs_h_None";"hs_asthma";0;0,0363480252281972;0,0323067247460017;0,0553053032141032;-0,0720483772255124;0,144744427681907;-0,0816384624454861;0,143222002457477;0,657224951601535;0,511036284038616;FALSE;100;"2";"Childhood"
"hs_hum_dy_hs_h_None";"hs_asthma";0;0,0756578895987439;0,0787150635137743;0,0766452340068369;-0,074564008641301;0,225879787838789;-0,0534218324258784;0,230232483819213;0,987117993429246;0,323584797772298;FALSE;100;"2";"Childhood"
"hs_hum_wk_hs_h_None";"hs_asthma";0;0,276843953072018;0,276426329757635;0,065713133594922;0,148048577914702;0,405639328229334;0,148723384321036;0,404133433492964;4,21291662605192;2,52094135531333e-05;TRUE;100;"2";"Childhood"
"hs_tm_dy_hs_h_None";"hs_asthma";0;0,0505994325412728;0,0509350990240861;0,0587529898740962;-0,0645543115960023;0,165753176678548;-0,0742582136971027;0,159038624196925;0,86122310795934;0,389115175401398;FALSE;100;"2";"Childhood"
"hs_tm_wk_hs_h_None";"hs_asthma";0;0,0405668399660629;0,0351536276673237;0,0554528389737472;-0,0681187272629805;0,149252407195106;-0,0667554323692608;0,138541977820296;0,731555691589899;0,464439800758559;FALSE;100;"2";"Childhood"
"hs_uvdvf_dy_hs_h_None";"hs_asthma";0;-0,0516312683939982;-0,0513799030914024;0,0574069242659315;-0,164146772418442;0,0608842356304461;-0,153819628563333;0,0639953079737138;-0,899390954213498;0,368444455721031;FALSE;100;"2";"Childhood"
"hs_uvdvf_wk_hs_h_None";"hs_asthma";0;0,0399839458618335;0,0350797351631166;0,0584047824193123;-0,0744873242049168;0,154455215928584;-0,0698539070242466;0,169329220868009;0,68460054477683;0,493596023186093;FALSE;100;"2";"Childhood"
"hs_ndvi100_h_None";"hs_asthma";0;-0,180673060743248;-0,175004331058382;0,0792212354491225;-0,335943829034295;-0,0254022924521997;-0,326970849468995;-0,0182042868604748;-2,2806140262642;0,0225712965714044;TRUE;100;"2";"Childhood"
"hs_ndvi100_s_None";"hs_asthma";0;-0,106643063382007;-0,103537895844366;0,0684794456891494;-0,240860310614006;0,0275741838499926;-0,232424036075854;0,0159725867874669;-1,55730033017636;0,119399197071313;FALSE;100;"2";"Childhood"
"hs_dde_cadj_Log2";"hs_asthma";0;0,0953224458761053;0,0974640296328649;0,106020568223421;-0,112474049462271;0,303118941214481;-0,112550266334048;0,264170066220437;0,899093897282547;0,368602648432659;FALSE;100;"2";"Childhood"
"hs_ddt_cadj_Log2";"hs_asthma";0;0,0733774842093203;0,0789837900311241;0,0663735398361297;-0,0567122633959285;0,203467231814569;-0,0584178692762758;0,203571108145361;1,10552314055394;0,268932973061043;FALSE;100;"2";"Childhood"
"hs_hcb_cadj_Log2";"hs_asthma";0;0,0228412117703883;0,0240757974578887;0,0529505860088389;-0,0809400297672263;0,126622453308003;-0,0730465492040895;0,118377585664939;0,431368441636803;0,666200492648601;FALSE;100;"2";"Childhood"
"hs_pcb118_cadj_Log2";"hs_asthma";0;0,0479298667614046;0,0500135547307818;0,0660144850850273;-0,0814561464632055;0,177315879986015;-0,0797588037209504;0,185678502775631;0,726050755370893;0,46780765618619;FALSE;100;"2";"Childhood"
"hs_pcb138_cadj_Log2";"hs_asthma";0;0,0427675673536451;0,0544352728631831;0,116779641665988;-0,186116324439185;0,271651459146475;-0,162861405113383;0,24880878339814;0,366224512624969;0,714197552431009;FALSE;100;"2";"Childhood"
"hs_pcb153_cadj_Log2";"hs_asthma";0;0,0164048982037041;0,0121613960250401;0,0624089368460302;-0,10591437032795;0,138724166735358;-0,0973353709327233;0,158681478316238;0,262861363015634;0,792657437159625;FALSE;100;"2";"Childhood"
"hs_pcb170_cadj_Log2";"hs_asthma";0;0,0935432380268654;0,0919755784606674;0,0710504900934251;-0,0457131636401677;0,232799639693899;-0,0306324195867073;0,23797093073812;1,3165741419076;0,18798141109504;FALSE;100;"2";"Childhood"
"hs_pcb180_cadj_Log2";"hs_asthma";0;-0,0947196330402053;-0,0859450528724529;0,0840244933107702;-0,259404613748542;0,0699653476681309;-0,242214398362141;0,0516603547477807;-1,12728597707669;0,25962158934008;FALSE;100;"2";"Childhood"
"hs_sumPCBs5_cadj_Log2";"hs_asthma";0;0,0086662072170867;0,00638489032696035;0,0563834522239069;-0,101843328465806;0,119175742899979;-0,0929741495948939;0,123217558664548;0,153701252322613;0,877845297306283;FALSE;100;"2";"Childhood"
"hs_pfhxs_c_Log2";"hs_asthma";0;0,0240541375941852;0,0259037474659606;0,0679304295725087;-0,109087057822266;0,157195333010637;-0,0886183462643901;0,158528083223749;0,354099594917325;0,723264245654586;FALSE;100;"2";"Childhood"
"hs_pfna_c_Log2";"hs_asthma";0;0,123532259910748;0,122792432412346;0,0607999038588039;0,00436663808399419;0,242697881737501;0,0147846551021255;0,252129166316216;2,03178380343541;0,0421755475754553;TRUE;100;"2";"Childhood"
"hs_pfoa_c_Log2";"hs_asthma";0;-0,129038915475845;-0,127282246180251;0,0774708097820293;-0,280878912501776;0,0228010815500853;-0,274039766157919;0,00290105489375083;-1,66564562625468;0,0957840178113562;FALSE;100;"2";"Childhood"
"hs_pfos_c_Log2";"hs_asthma";0;-0,0302190695756145;-0,0308383748641681;0,0707955732237412;-0,168975843359016;0,108537704207786;-0,166714273847975;0,119772236940063;-0,42684970542029;0,66948880020334;FALSE;100;"2";"Childhood"
"hs_pfunda_c_Log2";"hs_asthma";0;0,0548002927338775;0,0588780930050245;0,0589831990064835;-0,0608046530117888;0,170405238479544;-0,0604122384604316;0,174308019575606;0,929083089031061;0,352846027719592;FALSE;100;"2";"Childhood"
"hs_hm_pers_None";"hs_asthma";0;-0,0910624004751966;-0,0897007884730236;0,0690702812088477;-0,226437664046592;0,0443128630961986;-0,226304830315759;0,0409152114579263;-1,31840205195996;0,187369094260331;FALSE;100;"2";"Childhood"
"hs_trafload_h_pow1over3";"hs_asthma";0;0,0188124788748597;0,0200393158452881;0,079775102515017;-0,137543848917564;0,175168806667284;-0,112416988034508;0,156001089415848;0,235818924473565;0,813573182642704;FALSE;100;"2";"Childhood"
"hs_trafnear_h_pow1over3";"hs_asthma";0;0,0344319612958827;0,0367547197922801;0,0747901669223911;-0,112154072269743;0,181017994861508;-0,0947530400512007;0,186522651612748;0,460380859045446;0,645242871225412;FALSE;100;"2";"Childhood"
"FAS_cat_None_Low";"hs_asthma";0;-0,176050792940774;-0,183214051467753;0,191029861062546;-0,550462440595054;0,198360854713507;-0,615631627116459;0,231270153181994;-0,921587818582626;0,356743614839896;FALSE;100;"2";"Childhood"
"FAS_cat_None_Middle";"hs_asthma";0;-0,292321168144202;-0,295946382183412;0,137087183964977;-0,561007111457574;-0,0236352248308301;-0,545412048178734;-0,0246367075436102;-2,13237415555114;0,0329761002652642;TRUE;100;"2";"Childhood"
"hs_globalexp2_None_no exposure";"hs_asthma";0;0,0643822765713508;0,0519131395456233;0,136007869313434;-0,202188248897011;0,330952802039713;-0,206335397458659;0,28650809577499;0,47337170191954;0,635948015189926;FALSE;100;"2";"Childhood"
"hs_no2_dy_hs_h_Log";"hs_zbmi_who";0;0,00784633165327458;0,00767602236481913;0,00619584917308993;-0,00429730957962396;0,0199899728861731;-0,00414729686684473;0,0192148071854675;1,26638519338932;0,205375209343657;FALSE;100;"2";"Childhood"
"hs_no2_wk_hs_h_Log";"hs_zbmi_who";0;0,0165117779412799;0,0162361329505203;0,00674846164200294;0,00328503617190411;0,0297385197106557;0,00354346737085688;0,0286364983720456;2,44674695022482;0,0144152007305689;TRUE;100;"2";"Childhood"
"hs_no2_yr_hs_h_Log";"hs_zbmi_who";0;0,026598842597965;0,0264611236064685;0,00685308369545644;0,0131670453718318;0,0400306398240983;0,013589774339291;0,0412395714629426;3,88129545471624;0,00010390152005197;TRUE;100;"2";"Childhood"
"hs_pm10_dy_hs_h_None";"hs_zbmi_who";0;-0,000452198427332393;-0,000656407160243782;0,00615762408617251;-0,0125209198665669;0,0116165230119021;-0,0138426603072755;0,0102494167538334;-0,0734371603404379;0,941458247737605;FALSE;100;"2";"Childhood"
"hs_pm10_wk_hs_h_None";"hs_zbmi_who";0;-0,0136248189313079;-0,0116984162569525;0,00617803000179194;-0,025733535230228;-0,00151610263238776;-0,0225018022748275;0,000880074159331186;-2,20536626195664;0,0274284035219446;TRUE;100;"2";"Childhood"
"hs_pm10_yr_hs_h_None";"hs_zbmi_who";0;-0,0136953451140385;-0,0126980234508974;0,00636952067444582;-0,0261793762347356;-0,00121131399334144;-0,0238080179637698;-0,00126954541211166;-2,15013747721764;0,0315443419298213;TRUE;100;"2";"Childhood"
"hs_pm25_dy_hs_h_None";"hs_zbmi_who";0;0,0143566201787978;0,0133197385852245;0,0065305750134368;0,00155692835412446;0,0271563120034711;0,00119468216336531;0,0281535605131561;2,19836999793413;0,0279227498988872;TRUE;100;"2";"Childhood"
"hs_pm25_wk_hs_h_None";"hs_zbmi_who";0;-0,0127424761636822;-0,0129170571679663;0,00845040804666232;-0,0293049715898079;0,00382001926244338;-0,0283236757068564;0,000957617183588717;-1,50791252840331;0,131576915724636;FALSE;100;"2";"Childhood"
"hs_pm25_yr_hs_h_None";"hs_zbmi_who";0;0,0288160375623489;0,0282747412075524;0,00743265234673074;0,0142483066531495;0,0433837684715483;0,0170104239023966;0,0434767570138785;3,87695215894547;0,000105773146231304;TRUE;100;"2";"Childhood"
"hs_pm25abs_dy_hs_h_Log";"hs_zbmi_who";0;-0,00776983541319688;-0,00729139750847017;0,00553329417686873;-0,0186148927157248;0,00307522188933104;-0,017104382359816;0,00596635236542064;-1,40419705962458;0,160260177212093;FALSE;100;"2";"Childhood"
"hs_pm25abs_wk_hs_h_Log";"hs_zbmi_who";0;-0,0110652812850972;-0,0110356078148702;0,00576752939956304;-0,0223694311880167;0,000238868617822264;-0,0219400422916199;3,0660797694082e-05;-1,91854787700528;0,0550415774686484;FALSE;100;"2";"Childhood"
"hs_pm25abs_yr_hs_h_Log";"hs_zbmi_who";0;-0,00203002756729968;-0,00259105403540718;0,00687116696941383;-0,015497267359112;0,0114372122245127;-0,0154503658221864;0,00920207054201526;-0,295441455044841;0,76765666926517;FALSE;100;"2";"Childhood"
"hs_accesslines300_h_dic0";"hs_zbmi_who";0;0,00824375740820653;0,00879546242165459;0,0128811707115895;-0,0170028732652211;0,0334903880816342;-0,0135974920042674;0,0353845572014802;0,639985106383957;0,522182282136973;FALSE;100;"2";"Childhood"
"hs_accesspoints300_h_Log";"hs_zbmi_who";0;0,00237149751383849;0,00170135922863038;0,00603519793888153;-0,00945727308593967;0,0142002681136166;-0,00978203483495424;0,0139613959580403;0,39294444653757;0,694360512920774;FALSE;100;"2";"Childhood"
"hs_builtdens300_h_Sqrt";"hs_zbmi_who";0;-0,00841980472316281;-0,00863499686289365;0,00498982507936205;-0,0181996821678671;0,00136007272154151;-0,0188095893990526;-2,39149842823624e-05;-1,68739476619876;0,0915274695525;FALSE;100;"2";"Childhood"
"hs_connind300_h_Log";"hs_zbmi_who";0;0,0050286039733281;0,00482942161950358;0,00584221399386753;-0,00642192504462815;0,0164791329912844;-0,00596156851292033;0,0157941948195918;0,860736011828143;0,389383454336475;FALSE;100;"2";"Childhood"
"hs_fdensity300_h_Log";"hs_zbmi_who";0;0,00897140668335092;0,00932223466675729;0,00610655696766956;-0,00299722504282353;0,0209400384095254;-0,00190700929163027;0,0211165712740853;1,469143206368;0,141793950814308;FALSE;100;"2";"Childhood"
"hs_landuseshan300_h_None";"hs_zbmi_who";0;0,00554695422467397;0,0053756130648437;0,00449413416060633;-0,00326138687180558;0,0143552953211535;-0,00243258004621817;0,0144591494544952;1,2342653838188;0,217104030466803;FALSE;100;"2";"Childhood"
"hs_popdens_h_Sqrt";"hs_zbmi_who";0;-0,00502179798819124;-0,00441262011678551;0,00552646842085716;-0,0158534770547692;0,00580988107838675;-0,0151154636311238;0,00661222195377551;-0,908681205747729;0,363518427633539;FALSE;100;"2";"Childhood"
"hs_walkability_mean_h_None";"hs_zbmi_who";0;-0,00946219655764801;-0,00900052761241579;0,00515683172238821;-0,0195694010078625;0,000645007892566524;-0,0184884201748186;0,000702665008167195;-1,83488565596744;0,0665226334399424;FALSE;100;"2";"Childhood"
"hs_accesslines300_s_dic0";"hs_zbmi_who";0;0,0379847903679962;0,0344127758797033;0,0174143416087058;0,00385330800045551;0,0721162727355369;0,0031151653822168;0,0693368378537415;2,18123608813363;0,0291659588684196;TRUE;100;"2";"Childhood"
"hs_accesspoints300_s_Log";"hs_zbmi_who";0;-0,000160667484308629;0,000190859807759444;0,00603367889171751;-0,0119864608063545;0,0116651258377372;-0,0108839498579142;0,0117500812315037;-0,0266284446341981;0,97875608576261;FALSE;100;"2";"Childhood"
"hs_builtdens300_s_Sqrt";"hs_zbmi_who";0;-0,0109815478444841;-0,011021202952885;0,00600360451519617;-0,0227483964716907;0,000785300782722405;-0,0221634207684459;-0,000508019443527274;-1,82915910211739;0,0673757772058351;FALSE;100;"2";"Childhood"
"hs_connind300_s_Log";"hs_zbmi_who";0;0,0007688674530968;0,00110458741603632;0,0053833543353817;-0,00978231316026889;0,0113200480664625;-0,00869101405140147;0,0110331428431046;0,142823118300699;0,886429878492175;FALSE;100;"2";"Childhood"
"hs_fdensity300_s_Log";"hs_zbmi_who";0;0,013014867169619;0,0124124015627589;0,00624648901398222;0,000771973672388737;0,0252577606668493;0,000197382506656537;0,0242171341113334;2,08354919707477;0,0372011922244179;TRUE;100;"2";"Childhood"
"hs_landuseshan300_s_None";"hs_zbmi_who";0;0,0009267208358195;0,00110815027218255;0,00471315216945309;-0,00831088766996538;0,0101643293416044;-0,00779431555365026;0,00873106639658959;0,196624425119513;0,84412145524389;FALSE;100;"2";"Childhood"
"hs_popdens_s_Sqrt";"hs_zbmi_who";0;-0,00791420091404443;-0,00772132730801137;0,00480751484539957;-0,0173367568661692;0,00150835503808037;-0,0160050485683128;0,00218901054437127;-1,64621455545119;0,0997195935878812;FALSE;100;"2";"Childhood"
"h_Absorbance_Log";"hs_zbmi_who";0;-0,000952954554199774;-0,000657754832753056;0,00550985572697948;-0,0117520733390913;0,00984616423069177;-0,0122339989150344;0,0113908058866236;-0,172954538452532;0,862687162062863;FALSE;100;"2";"Childhood"
"h_Benzene_Log";"hs_zbmi_who";0;0,00222274399924335;0,00128726676305178;0,00489036301404986;-0,00736219137962112;0,0118076793781078;-0,00717801326241316;0,0111498543433977;0,454515133714507;0,649458101931896;FALSE;100;"2";"Childhood"
"h_NO2_Log";"hs_zbmi_who";0;0,0164651603640416;0,0156830622915605;0,00487775255277351;0,00690494103510719;0,0260253796929759;0,00669658779513046;0,0257472188445241;3,37556286135905;0,000736648613721305;TRUE;100;"2";"Childhood"
"h_PM_Log";"hs_zbmi_who";0;0,0123892566164493;0,0122138869627157;0,00488286726341119;0,00281901263887368;0,0219595005940248;0,00221872114427692;0,0202220354745423;2,53729129793999;0,0111713955368835;TRUE;100;"2";"Childhood"
"h_TEX_Log";"hs_zbmi_who";0;-7,23046812304717e-05;-0,000360346997028334;0,00542638870845164;-0,0107078311159105;0,0105632217534496;-0,0118006600759869;0,00922095524655168;-0,0133246409564904;0,989368789291762;FALSE;100;"2";"Childhood"
"hs_KIDMED_None";"hs_zbmi_who";0;0,00889859766537336;0,0085325535242731;0,00448312547949181;0,000111833187395546;0,0176853621433512;-7,50746719733514e-06;0,0174570498142402;1,98490934641028;0,047154558338836;TRUE;100;"2";"Childhood"
"hs_mvpa_prd_alt_None";"hs_zbmi_who";0;-0,00927896413989406;-0,00887964240700072;0,00484709488211398;-0,0187790955384859;0,000221167258697769;-0,0196380032209836;0,00069967686244167;-1,91433515653549;0,0555773450716031;FALSE;100;"2";"Childhood"
"hs_sd_wk_None";"hs_zbmi_who";0;0,000447431301712339;-0,00021091092724606;0,00393975859061495;-0,00727435364367524;0,00816921624709992;-0,00659668939774673;0,00677690416434287;0,113568202574184;0,909580094895877;FALSE;100;"2";"Childhood"
"hs_dif_hours_total_None";"hs_zbmi_who";0;-0,00410908932679014;-0,00378436251184647;0,00447920586060225;-0,0128881714929113;0,00466999283933101;-0,0130303329945286;0,00413589278785865;-0,917370055020791;0,358948758813897;FALSE;100;"2";"Childhood"
"hs_as_c_Log2";"hs_zbmi_who";0;-0,000392883880596658;-0,000506944894874118;0,00489762260197834;-0,00999204779034355;0,00920628002915024;-0,00997990539349294;0,0087549447998471;-0,0802193048598634;0,93606283658261;FALSE;100;"2";"Childhood"
"hs_cd_c_Log2";"hs_zbmi_who";0;-0,000509245635609036;-0,000923236743669483;0,00415018408155614;-0,00864345696467051;0,00762496569345244;-0,00853060462602754;0,006345002907378;-0,122704348916034;0,902341219957062;FALSE;100;"2";"Childhood"
"hs_co_c_Log2";"hs_zbmi_who";0;-0,00287555622133484;-0,00253377315048772;0,00449364041713368;-0,0116829295983904;0,00593181715572072;-0,0114128630435065;0,0052237566077793;-0,639916850126839;0,52222665859611;FALSE;100;"2";"Childhood"
"hs_cs_c_Log2";"hs_zbmi_who";0;0,00796712605306875;0,00745291273339504;0,00463991538944076;-0,00112694100154829;0,0170611931076858;-0,00144822311518539;0,0170447079299414;1,71708433977047;0,0859637630890261;FALSE;100;"2";"Childhood"
"hs_cu_c_Log2";"hs_zbmi_who";0;0,01330108250999;0,0125243332207303;0,00433780558345124;0,00479913979448879;0,0218030252254912;0,00224815666007161;0,0205919273438923;3,06631596416716;0,00216714172083534;TRUE;100;"2";"Childhood"
"hs_hg_c_Log2";"hs_zbmi_who";0;-0,00676189391117331;-0,00610611614679641;0,00483990400901616;-0,016247931457476;0,00272414363512938;-0,0149526155817192;0,00328279788969205;-1,3971132275716;0,162379524703995;FALSE;100;"2";"Childhood"
"hs_mn_c_Log2";"hs_zbmi_who";0;-0,00193680082260241;-0,00208083227579035;0,00413363624208418;-0,0100385789822769;0,00616497733707207;-0,00940838948210102;0,00473715216891806;-0,46854650703998;0,639393820974677;FALSE;100;"2";"Childhood"
"hs_mo_c_Log2";"hs_zbmi_who";0;-0,0112827272661731;-0,0112465828474306;0,00387099482413142;-0,0188697377058117;-0,00369571682653461;-0,0188244278160577;-0,00486527414369167;-2,91468415194918;0,00356048680837447;TRUE;100;"2";"Childhood"
"hs_pb_c_Log2";"hs_zbmi_who";0;-0,000848846977170722;-0,00110994577654486;0,0041892859485227;-0,00905969655721492;0,00736200260287348;-0,00888874127380953;0,00739652843952126;-0,202623308029393;0,839429470713248;FALSE;100;"2";"Childhood"
"hs_hum_mt_hs_h_None";"hs_zbmi_who";0;-0,0151947232832478;-0,0159093993694382;0,00618331676718605;-0,0273138014519351;-0,00307564511456053;-0,0277272399439879;-0,00536837612641846;-2,45737423058834;0,0139956807060278;TRUE;100;"2";"Childhood"
"hs_tm_mt_hs_h_None";"hs_zbmi_who";0;0,00475655377042037;0,00495251084310856;0,00646788239230794;-0,00792026277474394;0,0174333703155847;-0,00821869476920116;0,0179567026511733;0,735411295678042;0,462089044612426;FALSE;100;"2";"Childhood"
"hs_uvdvf_mt_hs_h_None";"hs_zbmi_who";0;-0,00486814824789968;-0,00486964825159317;0,00587153587934278;-0,0163761471053462;0,00663985060954688;-0,0156090101878131;0,00611281356234266;-0,829109852675309;0,407042249026287;FALSE;100;"2";"Childhood"
"hs_hum_dy_hs_h_None";"hs_zbmi_who";0;-0,00509652963979137;-0,00494794690365674;0,0057765579531691;-0,0164183751826112;0,00622531590302847;-0,0137555840282698;0,0063008811655574;-0,882277938022823;0,377626523964217;FALSE;100;"2";"Childhood"
"hs_hum_wk_hs_h_None";"hs_zbmi_who";0;-0,018804089819728;-0,0177014292976496;0,00699228443940701;-0,0325087154906255;-0,00509946414883039;-0,0290559794176157;-0,00269918300987048;-2,68926271273408;0,00716100376971345;TRUE;100;"2";"Childhood"
"hs_tm_dy_hs_h_None";"hs_zbmi_who";0;-0,00590268622039371;-0,00499612898605141;0,00553760932464045;-0,0167562010571422;0,00495082861635473;-0,0142961738598622;0,00524072459980244;-1,06592680601876;0,286456730309243;FALSE;100;"2";"Childhood"
"hs_tm_wk_hs_h_None";"hs_zbmi_who";0;0,00344640740485836;0,00362197005244554;0,00623549204668288;-0,00877493243252604;0,0156677472422428;-0,00821334993396704;0,0132537158480958;0,552708171072362;0,580463257271471;FALSE;100;"2";"Childhood"
"hs_uvdvf_dy_hs_h_None";"hs_zbmi_who";0;-0,000271822963371961;-0,000738310277276133;0,00505490823213;-0,0101792610435018;0,00963561511675788;-0,010660268888146;0,00872456431023728;-0,053774064906698;0,957115172820147;FALSE;100;"2";"Childhood"
"hs_uvdvf_wk_hs_h_None";"hs_zbmi_who";0;-0,0251129448995524;-0,0243653316499211;0,00631194301529325;-0,0374841258819963;-0,0127417639171085;-0,0352486088191771;-0,00980526022127905;-3,97863935696284;6,93107818435079e-05;TRUE;100;"2";"Childhood"
"hs_ndvi100_h_None";"hs_zbmi_who";0;0,00631480588135363;0,00632243939073768;0,00622329967206426;-0,00588263734089224;0,0185122491035995;-0,00429651231445957;0,0168684473048635;1,01470380892955;0,310247037937529;FALSE;100;"2";"Childhood"
"hs_ndvi100_s_None";"hs_zbmi_who";0;0,00338921796622828;0,00328478166916769;0,00596801586320264;-0,00830787818481262;0,0150863141172692;-0,00609902009080699;0,0142214862714232;0,567896943291552;0,570104947645955;FALSE;100;"2";"Childhood"
"hs_dde_cadj_Log2";"hs_zbmi_who";0;-0,0228116045169473;-0,0217678532732464;0,00671839061530295;-0,0359794081570129;-0,00964380087688158;-0,0340775329125658;-0,00794385753114077;-3,39539717517878;0,000685291093298904;TRUE;100;"2";"Childhood"
"hs_ddt_cadj_Log2";"hs_zbmi_who";0;-0,00591670299397205;-0,00555485688424037;0,00433922095236137;-0,0144214197815619;0,00258801379361782;-0,0134467310604199;0,00294240142677779;-1,36354038177112;0,172712266778308;FALSE;100;"2";"Childhood"
"hs_hcb_cadj_Log2";"hs_zbmi_who";0;-0,013311016088771;-0,0178419888158786;0,0127813688100185;-0,0383620386295308;0,0117400064519888;-0,0506154444171416;-0,00374503160047174;-1,0414390106901;0,297671845167371;FALSE;100;"2";"Childhood"
"hs_pcb118_cadj_Log2";"hs_zbmi_who";0;0,0103487933116527;0,00956410227074406;0,00529868662363296;-3,6441636032062e-05;0,0207340282593374;-0,00271403331990088;0,0180479658756199;1,95308649986875;0,0508093463714613;FALSE;100;"2";"Childhood"
"hs_pcb138_cadj_Log2";"hs_zbmi_who";0;0,00427039011196314;0,00292864723237263;0,0112598324832993;-0,0177984760272576;0,0263392562511839;-0,0199907758911602;0,0187528225994197;0,379258760580767;0,704495720372117;FALSE;100;"2";"Childhood"
"hs_pcb153_cadj_Log2";"hs_zbmi_who";0;-0,0118530685021463;-0,0109446955751605;0,00624038464148341;-0,0240839976491307;0,000377860644838074;-0,0210847726028155;-0,000598945365428417;-1,89941312645252;0,057510178954446;FALSE;100;"2";"Childhood"
"hs_pcb170_cadj_Log2";"hs_zbmi_who";0;-0,0213402309508857;-0,0204675261630892;0,00629965310821698;-0,0336873241580868;-0,00899313774368459;-0,0334550179826821;-0,00717254581501278;-3,38752477069736;0,000705263483312818;TRUE;100;"2";"Childhood"
"hs_pcb180_cadj_Log2";"hs_zbmi_who";0;-0,00715158001248432;-0,0067009611649599;0,00707736536589275;-0,0210229612350653;0,0067198012100966;-0,0209782700816709;0,00695805036624478;-1,0104861968762;0,31226240924464;FALSE;100;"2";"Childhood"
"hs_sumPCBs5_cadj_Log2";"hs_zbmi_who";0;-0,0255952126527199;-0,0233689782272644;0,00653857025591564;-0,0384105748646993;-0,0127798504407404;-0,0342370900502825;-0,00884189973064098;-3,91449684731354;9,05929213929935e-05;TRUE;100;"2";"Childhood"
"hs_pfhxs_c_Log2";"hs_zbmi_who";0;0,0157886414630311;0,0155030835628362;0,00530270394350103;0,0053955327130906;0,0261817502129717;0,00716101236761302;0,0259864947892015;2,97746991558554;0,00290638166610333;TRUE;100;"2";"Childhood"
"hs_pfna_c_Log2";"hs_zbmi_who";0;-0,0102015019649126;-0,0105366438635563;0,00588612927446855;-0,0217381033512179;0,0013350994213926;-0,0216081407482493;-0,000649194734252826;-1,7331426968759;0,0830703090464859;FALSE;100;"2";"Childhood"
"hs_pfoa_c_Log2";"hs_zbmi_who";0;0,0106540724858208;0,010446019085786;0,00464599511621893;0,00154808938568273;0,0197600555859589;0,00267788828925459;0,0183271705579066;2,29317341480364;0,0218380230697376;TRUE;100;"2";"Childhood"
