"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap"
"hs_hum_mt_hs_h_None";"hs_asthma";0;0,00435989570994733;0,00916092717165686;0,0626328848319786;-0,118398302808576;0,12711809422847;-0,102398431392781;0,144502764498308;0,069610328849507;0,944503815652425;FALSE;100
"hs_tm_mt_hs_h_None";"hs_asthma";0;-0,0439911898120417;-0,0425586137763893;0,053906604753972;-0,149646193658662;0,061663814034579;-0,152384280981555;0,0556443461672252;-0,816063078222346;0,414464059616664;FALSE;100
"hs_uvdvf_mt_hs_h_None";"hs_asthma";0;0,039914704340441;0,0396131481112275;0,0519594785355548;-0,0619240022447285;0,14175341092561;-0,066217955930342;0,121460783401725;0,768189086292083;0,442374856405432;FALSE;100
"hs_hum_dy_hs_h_None";"hs_asthma";0;0,11681167170492;0,118896552160641;0,0671501220804244;-0,0148001491301797;0,24842349254002;-0,00316628631449915;0,24312805133985;1,7395600795039;0,0819362941091921;FALSE;100
"hs_hum_wk_hs_h_None";"hs_asthma";0;0,235023070838365;0,23567019716993;0,0606562903431661;0,116138926329955;0,353907215346775;0,148879122715399;0,360764376691671;3,87466937903241;0,000106769559053429;TRUE;100
"hs_tm_dy_hs_h_None";"hs_asthma";0;0,0263488457882712;0,0269547286262139;0,0671751095125353;-0,105311949513832;0,158009641090374;-0,0754365317474255;0,14709967743977;0,392241203318832;0,694880002562499;FALSE;100
"hs_tm_wk_hs_h_None";"hs_asthma";0;0,0572731237015155;0,0527490129636749;0,0514335972461456;-0,0435348744962683;0,158081121899299;-0,0458244634106928;0,144216092381897;1,1135352525981;0,265478616697421;FALSE;100
"hs_uvdvf_dy_hs_h_None";"hs_asthma";0;-0,0667442443693864;-0,0626369139806437;0,0488994040829952;-0,162585315237528;0,029096826498755;-0,160905316827126;0,0380332430750775;-1,36492960642432;0,172275175860183;FALSE;100
"hs_uvdvf_wk_hs_h_None";"hs_asthma";0;0,0675982921726933;0,0643287141533254;0,0588435163074913;-0,0477328805136849;0,182929464859072;-0,0485711875264322;0,188312284143735;1,14878063743596;0,250646445392296;FALSE;100
"hs_ndvi100_h_None";"hs_asthma";0;-0,181508778471731;-0,178254723736855;0,0679259444781529;-0,314641183264779;-0,0483763736786843;-0,299624949738759;-0,0535770753629832;-2,67215685944728;0,00753654098337294;TRUE;100
"hs_ndvi100_s_None";"hs_asthma";0;-0,0798885917667641;-0,0758920665997796;0,0749418560807266;-0,226771930619572;0,066994747086044;-0,208432125490302;0,0737498020276748;-1,06600764839223;0,286420184488548;FALSE;100
"hs_dde_cadj_Log2";"hs_asthma";0;0,0950349614514294;0,0940713264204736;0,0905583435514596;-0,0824561304090363;0,272526053311895;-0,0706887792078422;0,249876529592913;1,04943352235044;0,293978636399574;FALSE;100
"hs_ddt_cadj_Log2";"hs_asthma";0;0,0448606904058656;0,0484977159092402;0,0605027661501321;-0,0737225522134423;0,163443933025173;-0,0793105198857699;0,160050591648667;0,741465114083344;0,458411476568401;FALSE;100
"hs_hcb_cadj_Log2";"hs_asthma";0;0,0213910746796796;0,0214251329115244;0,0542108701912301;-0,0848602784657074;0,127642427825067;-0,0979063513939925;0,127279267772524;0,394590136705463;0,693145393861444;FALSE;100
"hs_pcb118_cadj_Log2";"hs_asthma";0;0,0335297105057266;0,0398757330166159;0,0540659803916728;-0,0724376638508009;0,139497084862254;-0,0603680911103162;0,136124653213684;0,620162813340767;0,53515060126766;FALSE;100
"hs_pcb138_cadj_Log2";"hs_asthma";0;0,0705074206821597;0,0790170924194953;0,09597541519952;-0,117600936510178;0,258615777874497;-0,0744784563826326;0,239975361780376;0,734640434069331;0,462558505968496;FALSE;100
"hs_pcb153_cadj_Log2";"hs_asthma";0;-0,0193782244326057;-0,0211287457578815;0,049792304671746;-0,116969348296473;0,078212899431262;-0,120654614590765;0,07159491464785;-0,389181110622533;0,697142175710235;FALSE;100
"hs_pcb170_cadj_Log2";"hs_asthma";0;0,128723698546102;0,128633298465988;0,0606114100628348;0,00992751777075744;0,247519879321447;0,00677668029829202;0,238064338661419;2,12375357069992;0,0336907552449237;TRUE;100
"hs_pcb180_cadj_Log2";"hs_asthma";0;-0,123368270479101;-0,117148735427892;0,0674420774170383;-0,255552313259058;0,00881577230085615;-0,253434294789445;0,00254153165941194;-1,82924778126621;0,0673624974491909;FALSE;100
"hs_sumPCBs5_cadj_Log2";"hs_asthma";0;0,0298403975776813;0,0301479057049908;0,0573970793100227;-0,0826558106877521;0,142336605843115;-0,0794459408827348;0,128694635413985;0,51989400743725;0,603137452358743;FALSE;100
"hs_pfhxs_c_Log2";"hs_asthma";0;-0,0144036965672535;-0,0114731797959475;0,0637282202610425;-0,139308713077733;0,110501319943226;-0,124779910163565;0,104412957247413;-0,226017555617484;0,821187766189681;FALSE;100
"hs_pfna_c_Log2";"hs_asthma";0;0,0819650119645708;0,0841266011356121;0,0621152152848151;-0,0397785728856187;0,20370859681476;-0,0206124297541714;0,196186698651415;1,31956416135304;0,186980575077128;FALSE;100
"hs_pfoa_c_Log2";"hs_asthma";0;-0,087923503079645;-0,0891425422893156;0,0654169308954865;-0,216138331613944;0,040291325454654;-0,213620620629034;0,0161676236391554;-1,34404812142771;0,178932826399492;FALSE;100
"hs_pfos_c_Log2";"hs_asthma";0;-0,0108053290587902;-0,0115281159479075;0,0703099610486758;-0,148610320468609;0,126999662351028;-0,128775000161294;0,109024685872161;-0,153681340419313;0,877860998171949;FALSE;100
"hs_pfunda_c_Log2";"hs_asthma";0;0,0698561941580799;0,0702360519868437;0,0635230010255593;-0,0546466000419172;0,194358988358077;-0,0531356499992844;0,176424392736399;1,09969921178586;0,271463198308578;FALSE;100
"hs_hm_pers_None";"hs_asthma";0;-0,0950653188703634;-0,0941518257738511;0,0637953085734944;-0,220101826057032;0,029971188316305;-0,216208038166828;0,014399079578352;-1,49016159645728;0,136181751383505;FALSE;100
"hs_trafload_h_pow1over3";"hs_asthma";0;0,000679987468407866;-0,000350571050445684;0,0649671377790264;-0,126653262757135;0,128013237693951;-0,117447255791253;0,13453097826763;0,0104666373131708;0,991648984160898;FALSE;100
"hs_trafnear_h_pow1over3";"hs_asthma";0;-0,00042112529628925;-0,00109314801450231;0,060353729693093;-0,118712261827417;0,117870011234839;-0,117798004055046;0,118551463031127;-0,00697761842442431;0,994432711163928;FALSE;100
"FAS_cat_None_Low";"hs_asthma";0;-0,145906695981637;-0,147445904867357;0,20763693312947;-0,552867606775749;0,261054214812476;-0,446423754928769;0,295744710485995;-0,70270107433468;0,482242058019289;FALSE;100
"FAS_cat_None_Middle";"hs_asthma";0;-0,209735073156559;-0,214640901040036;0,128272283340946;-0,461144128719532;0,0416739824064127;-0,464832859386732;0,0318912886519348;-1,63507710078791;0,102032885884151;FALSE;100
"hs_globalexp2_None_no exposure";"hs_asthma";0;-0,0486095272291545;-0,0539741097791252;0,136032500974554;-0,315228329866191;0,218009275407882;-0,320195348022496;0,181093190691129;-0,357337598595259;0,720839085908598;FALSE;100
"hs_no2_dy_hs_h_Log";"hs_zbmi_who";0;0,00528421597387489;0,00579125372101624;0,00627263473131531;-0,0070099221876782;0,017578354135428;-0,00545911671158524;0,017920916156805;0,842423670470421;0,399550848182492;FALSE;100
"hs_no2_wk_hs_h_Log";"hs_zbmi_who";0;0,0186551368878406;0,0185158791912267;0,00620472730378647;0,00649409483852683;0,0308161789371544;0,00695037178178003;0,0303349761132033;3,00660060861276;0,00264186614437894;TRUE;100
"hs_no2_yr_hs_h_Log";"hs_zbmi_who";0;0,0394799352099214;0,0384158231359878;0,00630455917756198;0,0271232262834985;0,0518366441363443;0,0283739529367669;0,0517898599513694;6,26212461458544;3,79767255568775e-10;TRUE;100
"hs_pm10_dy_hs_h_None";"hs_zbmi_who";0;0,00500299176814347;0,00474738415377944;0,00523242826672394;-0,00525237918632479;0,0152583627226117;-0,00594765228343198;0,014260104659302;0,956151047489826;0,338995927636274;FALSE;100
"hs_pm10_wk_hs_h_None";"hs_zbmi_who";0;-0,0134839648149083;-0,011764612320884;0,00551394346075387;-0,024291095410776;-0,00267683421904052;-0,0213736614801877;-0,00114407290165366;-2,44543037317701;0,0144679381177811;TRUE;100
"hs_pm10_yr_hs_h_None";"hs_zbmi_who";0;-0,0134120032376469;-0,0123239895870554;0,00653300112621179;-0,0262164501559816;-0,000607556319312199;-0,0258496180952743;-0,00130481962919613;-2,05296202748766;0,0400762604262564;TRUE;100
"hs_pm25_dy_hs_h_None";"hs_zbmi_who";0;0,00749329403701359;0,00658784628582117;0,00559429337432286;-0,00347131949561027;0,0184579075696375;-0,00325697556019573;0,0171167933726423;1,3394531776626;0,180423187538964;FALSE;100
"hs_pm25_wk_hs_h_None";"hs_zbmi_who";0;-0,0125818020827912;-0,012732452580047;0,00740355716198473;-0,0270925074777649;0,00192890331218242;-0,0272082531041572;-0,000714912441923559;-1,69942661446519;0,0892388308543469;FALSE;100
"hs_pm25_yr_hs_h_None";"hs_zbmi_who";0;0,0292391782388604;0,0288078835245678;0,00657837663958354;0,016345796948537;0,0421325595291837;0,0171649147300986;0,0410231082534766;4,44474067704209;8,79979466706728e-06;TRUE;100
"hs_pm25abs_dy_hs_h_Log";"hs_zbmi_who";0;-0,00507277178081633;-0,00474118278329289;0,00468023838477594;-0,0142458704540391;0,00410032689240643;-0,0126292149389907;0,00468503185251851;-1,08387038517466;0,278422272000818;FALSE;100
"hs_pm25abs_wk_hs_h_Log";"hs_zbmi_who";0;-0,00740717412719831;-0,00758832263531533;0,00473657564329167;-0,0166906917980996;0,00187634354370301;-0,0165667686410276;0,00103057973037811;-1,56382473014845;0,117858734906257;FALSE;100
"hs_pm25abs_yr_hs_h_Log";"hs_zbmi_who";0;-0,00460717651900516;-0,00478217845564976;0,00516058068315057;-0,0147217287972934;0,00550737575928306;-0,015234566451102;0,0045795957308304;-0,892763198925988;0,371983997936049;FALSE;100
"hs_accesslines300_h_dic0";"hs_zbmi_who";0;-0,0361852508377102;-0,0342265362124567;0,0166726232576834;-0,0688629919505746;-0,00350750972484574;-0,069345276187614;-0,00535366035468308;-2,17033938081906;0,0299811453751803;TRUE;100
"hs_accesspoints300_h_Log";"hs_zbmi_who";0;0,000627262762826356;0,000370414887741922;0,00504576952231005;-0,0092622637751912;0,0105167893008439;-0,0103827052916322;0,0083573512889092;0,124314588697104;0,901066196792444;FALSE;100
"hs_builtdens300_h_Sqrt";"hs_zbmi_who";0;-0,00654946586785266;-0,00676876412211023;0,00550907302061712;-0,0173470505764635;0,00424811884075818;-0,0191418574332025;0,00330061501871334;-1,1888508000061;0,234498383648614;FALSE;100
"hs_connind300_h_Log";"hs_zbmi_who";0;0,00736759249661849;0,00723933104957547;0,00519089136254369;-0,00280636762162718;0,0175415526148642;-0,00372836267819219;0,0163621564442038;1,41933089753744;0,155802568243274;FALSE;100
"hs_fdensity300_h_Log";"hs_zbmi_who";0;0,00826689739440595;0,00851533346077802;0,00610920051381681;-0,00370691558700858;0,0202407103758205;-0,00276964734228578;0,019064449361631;1,35318809322254;0,175995548120404;FALSE;100
"hs_landuseshan300_h_None";"hs_zbmi_who";0;0,000409609639820729;0,000777245250990399;0,0045143456356154;-0,00843834521975104;0,0092575644993925;-0,00839608733453693;0,0089794702541797;0,0907351082267962;0,927703073349914;FALSE;100
"hs_popdens_h_Sqrt";"hs_zbmi_who";0;-0,00357673328108771;-0,00266577417987389;0,00530939170733744;-0,0139829498072847;0,0068294832451093;-0,0119607355186411;0,00736010927348787;-0,673661594066371;0,500526484201747;FALSE;100
"hs_walkability_mean_h_None";"hs_zbmi_who";0;-0,00893781344331665;-0,00821252031558783;0,00530436561522627;-0,0193341790099928;0,00145855212335948;-0,0172937601898681;0,00125290963624261;-1,68499196542194;0,091990121659827;FALSE;100
"hs_accesslines300_s_dic0";"hs_zbmi_who";0;0,0196401099730638;0,0173185152907728;0,0140906455974182;-0,00797704791679376;0,0472572678629214;-0,00788381928865893;0,0427769550021692;1,39384032032304;0,163365829363938;FALSE;100
"hs_accesspoints300_s_Log";"hs_zbmi_who";0;-0,00310017205141391;-0,00263323522572299;0,00518107504491707;-0,0132548925406506;0,00705454843782279;-0,0119254268288036;0,00840220778366436;-0,598364629837847;0,549596661047283;FALSE;100
"hs_builtdens300_s_Sqrt";"hs_zbmi_who";0;-0,00852827521863893;-0,00862893923720527;0,00476748094449445;-0,017872366166829;0,000815815729551191;-0,0167876151668289;0,00105605741618819;-1,78884306364926;0,0736400934131508;FALSE;100
"hs_connind300_s_Log";"hs_zbmi_who";0;7,58630481634617e-05;5,51546564371161e-05;0,00475070594327344;-0,00923534950179286;0,00938707559811978;-0,00996789456857331;0,00841626198906275;0,0159687947579405;0,987259286695735;FALSE;100
"hs_fdensity300_s_Log";"hs_zbmi_who";0;0,00712534649952946;0,00672617402780285;0,00608267904251899;-0,00479648535332434;0,0190471783523833;-0,00394437956886958;0,0173613746226813;1,17141582676351;0,241431673648197;FALSE;100
"hs_landuseshan300_s_None";"hs_zbmi_who";0;0,00170914932161516;0,00174176785457994;0,00398979437402369;-0,0061107039571918;0,00952900260042213;-0,00614988596401687;0,00868466849761733;0,428380302690009;0,668374262945545;FALSE;100
"hs_popdens_s_Sqrt";"hs_zbmi_who";0;-0,00711871931277071;-0,00697418050300102;0,00447947507967376;-0,015898329138576;0,00166089051303454;-0,0151043364287829;0,00273220419326173;-1,58918605107837;0,1120183947268;FALSE;100
"h_Absorbance_Log";"hs_zbmi_who";0;-0,00285338403851652;-0,00283742613285939;0,0052233563610736;-0,013090974384639;0,00738420630760592;-0,0140711761708443;0,00837949994252386;-0,546274050872922;0,584877570700733;FALSE;100
"h_Benzene_Log";"hs_zbmi_who";0;0,000770455046003128;0,000177075426514959;0,00430056630827092;-0,00765850003133426;0,00919941012334052;-0,00778006172323681;0,0082221322288124;0,179151997847673;0,857818354015101;FALSE;100
"h_NO2_Log";"hs_zbmi_who";0;0,0148203177495479;0,0142514150614087;0,00513765892502699;0,00475069129164427;0,0248899442074516;0,00421357314389558;0,0234545648770731;2,88464414742559;0,00391856319272106;TRUE;100
"h_PM_Log";"hs_zbmi_who";0;0,0107691211788451;0,0105007600599602;0,00371406039614475;0,00348969656599478;0,0180485457916953;0,00221543469797587;0,017751627914028;2,89955467337676;0,00373693166778688;TRUE;100
"h_TEX_Log";"hs_zbmi_who";0;0,000126090782086369;9,44017386031564e-05;0,00429668841565005;-0,00829526376537819;0,00854744532955093;-0,00739607430127192;0,00771377881620596;0,0293460381318556;0,976588609577787;FALSE;100
"hs_KIDMED_None";"hs_zbmi_who";0;0,0091772689974321;0,00892860758705062;0,00439807575295314;0,000557198920365074;0,0177973390744991;0,00028296112198909;0,0181128873789721;2,08665550866647;0,0369192857400389;TRUE;100
"hs_mvpa_prd_alt_None";"hs_zbmi_who";0;-0,00792146093069304;-0,00694955659761853;0,00461078679137384;-0,0169584369821788;0,00111551512079267;-0,0144409976984172;0,00193715194732551;-1,71802802626073;0,0857915034096615;FALSE;100
"hs_sd_wk_None";"hs_zbmi_who";0;0,00204003779265673;0,00129719917643197;0,00356711301875655;-0,00495137525289006;0,00903145083820351;-0,00557176622854497;0,00817120547056896;0,571901642008488;0,567388611559452;FALSE;100
"hs_dif_hours_total_None";"hs_zbmi_who";0;-0,00484565390812324;-0,00425340003982678;0,00431271965979673;-0,0132984291167427;0,00360712130049618;-0,0119073198744854;0,00394965140523925;-1,12357266188539;0,26119435916417;FALSE;100
"hs_as_c_Log2";"hs_zbmi_who";0;3,64111733436857e-05;-0,0003180685507546;0,00458177576695907;-0,00894370431513447;0,00901652666182184;-0,00874076660188384;0,0088426118853009;0,00794695663769941;0,993659312733567;FALSE;100
"hs_cd_c_Log2";"hs_zbmi_who";0;0,000950018619397105;0,000766463688485982;0,00369760633341718;-0,00629715662310777;0,00819719386190198;-0,005486322641426;0,00786152559624601;0,256928005237144;0,797234351035362;FALSE;100
"hs_co_c_Log2";"hs_zbmi_who";0;-0,00409996156481312;-0,00373676777648868;0,00386412972029414;-0,0116735166481805;0,00347359351855422;-0,0108104189660645;0,00301676083276978;-1,06103103715189;0,288675796350826;FALSE;100
"hs_cs_c_Log2";"hs_zbmi_who";0;0,00936439912099929;0,00845371641846358;0,00451961961414055;0,000506107453462992;0,0182226907885356;-0,00157472773150346;0,0169466320559643;2,07194408390052;0,0382706561318987;TRUE;100
"hs_cu_c_Log2";"hs_zbmi_who";0;0,0109490378725606;0,0104563322664303;0,00441540164744485;0,00229500966628992;0,0196030660788314;0,00227570165429487;0,0182717019112927;2,47973768793984;0,013147906728613;TRUE;100
"hs_hg_c_Log2";"hs_zbmi_who";0;-0,00543897402023425;-0,00492762221516708;0,00499538223958;-0,0152297432988221;0,00435179525835358;-0,014436924032488;0,00434023942053682;-1,08880036789568;0,276241929362928;FALSE;100
"hs_mn_c_Log2";"hs_zbmi_who";0;-0,00455101657301437;-0,00434133604941439;0,00356326293484378;-0,0115348835927547;0,00243285044672594;-0,0118522527370612;0,0023515107223937;-1,27720481374297;0,201529947967299;FALSE;100
"hs_mo_c_Log2";"hs_zbmi_who";0;-0,0112146933303832;-0,0109594780560946;0,00391603994373931;-0,0188899905821325;-0,00353939607863385;-0,017550508967901;-0,00405672022307893;-2,86378420330273;0,00418613093511493;TRUE;100
"hs_pb_c_Log2";"hs_zbmi_who";0;-0,00246053002312918;-0,00236263939038733;0,00460705302054844;-0,0114901880182706;0,00656912797201223;-0,0116051172704871;0,00540282004220701;-0,534078946379537;0,593286915252241;FALSE;100
"hs_hum_mt_hs_h_None";"hs_zbmi_who";0;-0,0124892509740379;-0,0133537566214654;0,0056841283490931;-0,0236299378217635;-0,00134856412631233;-0,0237546959448013;-0,00383563519653157;-2,19721480709185;0,0280051085890951;TRUE;100
"hs_tm_mt_hs_h_None";"hs_zbmi_who";0;0,00691979401513441;0,00676062519949319;0,00536773431232814;-0,00360077191560863;0,0174403599458774;-0,0041028054675258;0,0166432582158379;1,28914614854197;0,197347282458111;FALSE;100
"hs_uvdvf_mt_hs_h_None";"hs_zbmi_who";0;-0,00767494466365495;-0,00738414840169966;0,00571507713576053;-0,0188762900186139;0,00352640069130401;-0,02083554571673;0,00223188621783356;-1,3429293220963;0,179294860743516;FALSE;100
"hs_hum_dy_hs_h_None";"hs_zbmi_who";0;-0,00643642577797844;-0,00609642869712989;0,00465092423113777;-0,0155520697658331;0,00267921820987623;-0,0140923018514245;0,00419157665528145;-1,38390252304839;0,166388304118525;FALSE;100
"hs_hum_wk_hs_h_None";"hs_zbmi_who";0;-0,0177648564581592;-0,0169585139654162;0,00543829228098853;-0,0284237134662989;-0,00710599945001947;-0,0273444887062794;-0,00702358232701662;-3,26662406878396;0,00108838104537543;TRUE;100
"hs_tm_dy_hs_h_None";"hs_zbmi_who";0;-0,00709728317655761;-0,00616034815861035;0,00592573089621138;-0,0187115023152082;0,00451693596209295;-0,0158201510634282;0,00566746867166635;-1,19770595406134;0,231031510567112;FALSE;100
"hs_tm_wk_hs_h_None";"hs_zbmi_who";0;0,00471728000739941;0,00439261513277949;0,0051328500476456;-0,00534292122403066;0,0147774812388295;-0,00511805072250457;0,0138102487364598;0,91903717498297;0,358076128034771;FALSE;100
"hs_uvdvf_dy_hs_h_None";"hs_zbmi_who";0;-0,00122672592610326;-0,00203516180978091;0,00453475446167042;-0,0101146813497096;0,00766122949750308;-0,0113224554867582;0,00701343013050095;-0,270516504580798;0,786762921274223;FALSE;100
"hs_uvdvf_wk_hs_h_None";"hs_zbmi_who";0;-0,0238514423651086;-0,0230653252372513;0,00573022336392132;-0,0350824737817643;-0,0126204109484528;-0,0350981136727251;-0,0134873400326207;-4,16239313030661;3,14929546088889e-05;TRUE;100
"hs_ndvi100_h_None";"hs_zbmi_who";0;0,00784809267981802;0,00796019301880406;0,00572085986219707;-0,00336458661068902;0,0190607719703251;-0,00237147281659586;0,018844236021287;1,37183795248639;0,170113889561197;FALSE;100
"hs_ndvi100_s_None";"hs_zbmi_who";0;0,00331229771593104;0,00346043642995586;0,00490952796800871;-0,00631020028245814;0,0129347957143202;-0,00584031229831508;0,0132333344885824;0,674667246528489;0,499887198400647;FALSE;100
"hs_dde_cadj_Log2";"hs_zbmi_who";0;-0,0194081523018021;-0,0180133542066121;0,00499124341034443;-0,02919080962415;-0,00962549497945415;-0,0288808868121262;-0,00849509729050308;-3,88844035567939;0,000100890455972698;TRUE;100
"hs_ddt_cadj_Log2";"hs_zbmi_who";0;-0,00629899900323877;-0,00614888603441416;0,00439786032196971;-0,0149186468433371;0,00232064883685959;-0,0142096097715729;0,00177104018362194;-1,43228719015286;0,152061647595623;FALSE;100
"hs_hcb_cadj_Log2";"hs_zbmi_who";0;-0,0152911783354683;-0,0189348872899639;0,0110518991455892;-0,0369525026215922;0,00637014595065558;-0,0410389897692626;-0,00381374645784207;-1,38357925041064;0,166487325448126;FALSE;100
"hs_pcb118_cadj_Log2";"hs_zbmi_who";0;0,00671836296773778;0,00634800626849779;0,00460171881053453;-0,00230084016789038;0,0157375661033659;-0,00217114617235544;0,0139841955643013;1,45996816501645;0,144298823441654;FALSE;100
"hs_pcb138_cadj_Log2";"hs_zbmi_who";0;0,00200780762106224;0,000202152053433429;0,0092030442810002;-0,0160298277178255;0,0200454429599499;-0,0194931991520527;0,0140408184026456;0,21816776707327;0,827298398317922;FALSE;100
"hs_pcb153_cadj_Log2";"hs_zbmi_who";0;-0,00744716838124518;-0,00694952313267581;0,00671090569882921;-0,020600301854595;0,00570596509210466;-0,0211367141257294;0,00537635427341227;-1,10971137361451;0,267123420229958;FALSE;100
"hs_pcb170_cadj_Log2";"hs_zbmi_who";0;-0,021346772677338;-0,0202588692229956;0,00571883837192206;-0,0325554899197109;-0,0101380554349651;-0,0312777662402656;-0,00845121535726149;-3,73271131111955;0,000189429662083373;TRUE;100
"hs_pcb180_cadj_Log2";"hs_zbmi_who";0;-0,00402590386666116;-0,00344578983084565;0,00570137607033041;-0,0152003956268273;0,00714858789350494;-0,0132407747607244;0,00649410554419661;-0,706128453376668;0,480108258585585;FALSE;100
"hs_sumPCBs5_cadj_Log2";"hs_zbmi_who";0;-0,0273050040134347;-0,025147442826544;0,00552746020627711;-0,0381386269437162;-0,0164713810831532;-0,0348341399981871;-0,0148759895074581;-4,93988251284497;7,81696558093818e-07;TRUE;100
"hs_pfhxs_c_Log2";"hs_zbmi_who";0;0,0116196713322374;0,0113488538076487;0,00480757975629391;0,00219698815709747;0,0210423545073773;0,00170725972496718;0,0201508112221922;2,41694821953298;0,0156512434221375;TRUE;100
"hs_pfna_c_Log2";"hs_zbmi_who";0;-0,00807621779216184;-0,00826600350374594;0,0054931966473134;-0,0188426853808923;0,00269024979656859;-0,0198381481976043;0,00253399195722019;-1,47022186000054;0,141501676078698;FALSE;100
"hs_pfoa_c_Log2";"hs_zbmi_who";0;0,00941844518188259;0,00908519519060682;0,00475599210127188;9,68719526327263e-05;0,0187400184111325;0,000341793540736306;0,018474504725097;1,98033238519548;0,0476661920818761;TRUE;100
"hs_pfos_c_Log2";"hs_zbmi_who";0;-0,00614368740565637;-0,00520095728378359;0,00566312973898098;-0,0172432177338368;0,00495584292252407;-0,0165979927803754;0,00564269712892118;-1,08485725894068;0,277984880647442;FALSE;100
"hs_pfunda_c_Log2";"hs_zbmi_who";0;0,00120778927871589;0,00129203045991336;0,00393502374309437;-0,00650471553605907;0,00892029409349084;-0,00575494927458465;0,00716378679634543;0,306933161670359;0,758894247193832;FALSE;100
"hs_hm_pers_None";"hs_zbmi_who";0;0,000685209409314355;0,000724091943232473;0,00414997357640542;-0,00744858933723315;0,00881900815586186;-0,00638289454383396;0,010409293675586;0,165111752327797;0,868856022951231;FALSE;100
"hs_trafload_h_pow1over3";"hs_zbmi_who";0;-0,00442308411149919;-0,00450374408551936;0,0045688588636731;-0,0133778829347451;0,00453171471174668;-0,0135346037085084;0,00533254144649157;-0,968093837756084;0,332997507165728;FALSE;100
"hs_trafnear_h_pow1over3";"hs_zbmi_who";0;-0,00321336142768259;-0,00332507311294975;0,00510553526334757;-0,013220026665643;0,00679330381027786;-0,0135808947650777;0,00615672090251709;-0,629387764834607;0,529095226091356;FALSE;100
"FAS_cat_None_Low";"hs_zbmi_who";0;0,0207218896477574;0,0207119529058888;0,0147588546142923;-0,00820493384931836;0,0496487131448331;-0,0075460731659752;0,0467109009639878;1,40403101658651;0,160309613639665;FALSE;100
"FAS_cat_None_Middle";"hs_zbmi_who";0;0,0183738639796187;0,0172525540382088;0,00834672053789887;0,00201459233631609;0,0347331356229212;0,00128020549293736;0,0342023274881673;2,20132732325119;0,0277128599141174;TRUE;100
"hs_globalexp2_None_no exposure";"hs_zbmi_who";0;0,0342350772402954;0,0336908258597;0,00898641399907618;0,0166220294519396;0,0518481250286513;0,0154326801699097;0,0488185680712723;3,80964834736246;0,000139164586087462;TRUE;100
"hs_no2_dy_hs_h_Log";"hs_correct_raven";0;-0,00839611881636413;-0,00744892043781562;0,00858778693819753;-0,0252278719221348;0,00843563428940652;-0,0210973019717119;0,0114257609650035;-0,977681313799149;0,328231966518422;FALSE;100
"hs_no2_wk_hs_h_Log";"hs_correct_raven";0;0,0109610772413103;0,0114664033272546;0,00798858198754633;-0,00469625574182587;0,0266184102244466;-0,00376352351554131;0,0258405469454107;1,37209297700117;0,170034495488965;FALSE;100
"hs_no2_yr_hs_h_Log";"hs_correct_raven";0;0,042400065162171;0,0413879855507031;0,0087725862695744;0,0252061120225346;0,0595940183018074;0,0230067657682172;0,0591847552676002;4,83324573384082;1,34324810936562e-06;TRUE;100
"hs_pm10_dy_hs_h_None";"hs_correct_raven";0;-0,0149949860109565;-0,0155605532640839;0,00694748610766917;-0,0286118085650805;-0,00137816345683262;-0,0278112532738135;-0,00210758497866501;-2,15833263695251;0,0309019789856724;TRUE;100
"hs_pm10_wk_hs_h_None";"hs_correct_raven";0;-0,00099225416249474;-0,00185308996105308;0,00790843851823695;-0,0164925088321885;0,014508000507199;-0,0170521090813957;0,0137000368469206;-0,125467772203905;0,900153237445343;FALSE;100
"hs_pm10_yr_hs_h_None";"hs_correct_raven";0;0,00144754303553555;0,000762825238867748;0,0111609668768354;-0,0204275500757063;0,0233226361467774;-0,0226043763321249;0,0209331640589101;0,129696920661949;0,896806218946101;FALSE;100
"hs_pm25_dy_hs_h_None";"hs_correct_raven";0;0,00325866038935507;0,00387825843469354;0,00620238633419894;-0,00889779344387827;0,0154151142225884;-0,00758021273562626;0,0166431108738955;0,525388167355418;0,599313377484479;FALSE;100
"hs_pm25_wk_hs_h_None";"hs_correct_raven";0;-0,00564990058938883;-0,00533355889894625;0,00749659123440575;-0,0203429494156428;0,00904314823686509;-0,0210761529341651;0,0077353748370755;-0,753662619812923;0,451051832822546;FALSE;100
"hs_pm25_yr_hs_h_None";"hs_correct_raven";0;0,0171103137923808;0,0155408459356004;0,0105241077946949;-0,00351655845463852;0,0377371860394;-0,0038073200598467;0,0360786366598583;1,62582084164948;0,103987773350849;FALSE;100
"hs_pm25abs_dy_hs_h_Log";"hs_correct_raven";0;0,0158147595515113;0,0145884245106897;0,00626977093715707;0,00352623432336754;0,0281032847796551;0,00308064277764472;0,0266402948124225;2,52238235017279;0,0116562934178233;TRUE;100
"hs_pm25abs_wk_hs_h_Log";"hs_correct_raven";0;-0,0134215138708208;-0,0128451532623722;0,00638293142260774;-0,025931829574921;-0,000911198166720646;-0,0262989599852292;-0,00387684562511937;-2,10271942187614;0,0354903032814301;TRUE;100
