"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap"
"hs_cs_m_Log2";"hs_zbmi_who";0;-0,0040979230303081;-0,00367044367632304;0,00440592393119825;-0,0127333752540798;0,0045375291934636;-0,0114149172219174;0,00510394472966946;-0,930093913172398;0,352322462027111;FALSE;100
"hs_cu_m_Log2";"hs_zbmi_who";0;-0,00528315002211056;-0,00494236294873172;0,00397634289762565;-0,0130766388916385;0,00251033884741734;-0,0121261744805421;0,00325399454867323;-1,32864548106886;0,183964959526284;FALSE;100
"hs_hg_m_Log2";"hs_zbmi_who";0;-0,00407045132016068;-0,00440476733527892;0,00407851906947435;-0,0120642018065902;0,00392329916626886;-0,0123168544469359;0,00357177529840113;-0,998021892462376;0,318268742899938;FALSE;100
"hs_mn_m_Log2";"hs_zbmi_who";0;-0,00124726427185928;-0,000661657117701597;0,0041441448973071;-0,00936963901729663;0,00687511047357807;-0,00840330486487941;0,00653232489167611;-0,300970236989002;0,763437190303252;FALSE;100
"hs_mo_m_Log2";"hs_zbmi_who";0;-0,0031802120203166;-0,00231342144701906;0,00412096861724468;-0,011257162091536;0,00489673805090279;-0,00995433617234109;0,00507841531042542;-0,771714690329994;0,440283428039598;FALSE;100
"hs_pb_m_Log2";"hs_zbmi_who";0;-0,000795450756388175;-0,000562554330417846;0,00332902735534153;-0,0073202244764062;0,00572932296362985;-0,00681096198154282;0,00441264127644593;-0,23894389305989;0,811149089415491;FALSE;100
"h_humidity_preg_None";"hs_zbmi_who";0;0,0344142357007667;0,0336882851108198;0,00564072916355854;0,0233586096936472;0,0454698617078862;0,0229176316736303;0,0457614713333951;6,10102607356102;1,05389713105382e-09;TRUE;100
"h_pressure_preg_None";"hs_zbmi_who";0;-0,0331577911298758;-0,0329847386054259;0,00608413894728633;-0,0450824843434945;-0,0212330979162572;-0,046113739235976;-0,0225837005813953;-5,44987407703189;5,0405496270334e-08;TRUE;100
"h_temperature_preg_None";"hs_zbmi_who";0;0,0023515531109693;0,00277105116996957;0,00528601544482874;-0,0080088467826175;0,0127119530045561;-0,00771743204670007;0,0131433032083583;0,444863079859104;0,656418705092883;FALSE;100
"h_ndvi100_preg_None";"hs_zbmi_who";0;0,00487486567143583;0,00518628249480507;0,0056637993989334;-0,00622597716613324;0,0159757085090049;-0,00547408048304224;0,0144159114187129;0,860705919837813;0,389400031853664;FALSE;100
"hs_dde_madj_Log2";"hs_zbmi_who";0;0,00380173421740061;0,00339260588514651;0,00452078379330287;-0,00505883919936538;0,0126623076341666;-0,00586090185284058;0,0115118973257428;0,840945816305689;0,400378289710018;FALSE;100
"hs_ddt_madj_Log2";"hs_zbmi_who";0;-0,00399242102655099;-0,00366488523661614;0,00418552335807637;-0,0121958960648318;0,00421105401172985;-0,0115004702367833;0,00431908397927826;-0,953864232736206;0,34015237043858;FALSE;100
"hs_hcb_madj_Log2";"hs_zbmi_who";0;-0,00533600782161896;-0,00496302864356589;0,00435522101432125;-0,0138720841544006;0,00320006851116269;-0,0131922440659135;0,00239215186414256;-1,22519794152182;0,22050064988936;FALSE;100
"hs_pcb118_madj_Log2";"hs_zbmi_who";0;0,000560014631597122;4,99903614091105e-05;0,00542965864117342;-0,0100819207534495;0,0112019500166437;-0,011193817580705;0,0109095602008081;0,103139933577131;0,917851911598264;FALSE;100
"hs_pcb138_madj_Log2";"hs_zbmi_who";0;-0,0097419808432141;-0,008440047226593;0,00683688862472404;-0,0231420363139848;0,00365807462755659;-0,0197337299031742;0,00575804111352496;-1,42491436937914;0,154181955426094;FALSE;100
"hs_pcb153_madj_Log2";"hs_zbmi_who";0;-0,00849948466233549;-0,00836761740479307;0,00495378316898599;-0,0182087212607687;0,00120975193609776;-0,0172565219561177;0,00210998846717597;-1,71575629622789;0,0862066562194074;FALSE;100
"hs_pcb170_madj_Log2";"hs_zbmi_who";0;-0,00874487865327136;-0,00857581940255953;0,00638487257380204;-0,0212589989438009;0,00376924163725819;-0,0221211118353923;0,00277216216575132;-1,36962461696616;0,170804111116815;FALSE;100
"hs_pcb180_madj_Log2";"hs_zbmi_who";0;0,000447462189485741;0,000761887934998893;0,00586950752753067;-0,0110565611714611;0,0119514855504326;-0,00943236330592669;0,0111691667875001;0,0762350482364899;0,939232099350615;FALSE;100
"hs_sumPCBs5_madj_Log2";"hs_zbmi_who";0;-0,00496021684206494;-0,00468485083813617;0,00645216970222717;-0,0176062370805707;0,00768580339644083;-0,0175116427328587;0,00765589139582083;-0,768767262949201;0,442031486349334;FALSE;100
"hs_pfhxs_m_Log2";"hs_zbmi_who";0;0,00101527628981295;0,00212998542571135;0,00459093066045963;-0,00798278246020861;0,0100133350398345;-0,00630415796269991;0,0103922885128656;0,221148251825547;0,824977000689452;FALSE;100
"hs_pfna_m_Log2";"hs_zbmi_who";0;-0,00443202872972678;-0,00403854591403065;0,00501394697636773;-0,014259184223801;0,00539512676434748;-0,0146604284009892;0,00508989737152748;-0,883940087642786;0,376728555586865;FALSE;100
"hs_pfoa_m_Log2";"hs_zbmi_who";0;0,00448343188027613;0,00457857695559162;0,0041890409136769;-0,00372693744029536;0,0126938012008476;-0,00312075968747607;0,0133887217671299;1,0702764600933;0,284494886935701;FALSE;100
"hs_pfos_m_Log2";"hs_zbmi_who";0;-0,0106882827229608;-0,0102421856234076;0,00511697834182745;-0,0207173759826141;-0,000659189463307517;-0,0201197169389569;-0,000925857648706573;-2,0887879543269;0,0367268152069703;TRUE;100
"hs_pfunda_m_Log2";"hs_zbmi_who";0;-0,00757159803682053;-0,00832891072663894;0,00546798284159638;-0,0182886474744324;0,00314545140079136;-0,0187309804163839;-0,000109733177748049;-1,38471503224578;0,16613962074112;FALSE;100
"e3_asmokcigd_p_None";"hs_zbmi_who";0;-0,00352996359161945;-0,00344078334828739;0,00385049572892235;-0,0110767965429326;0,00401686935969366;-0,00945695395769663;0,00419190088314061;-0,916755618011655;0,359270714185373;FALSE;100
"h_distinvnear1_preg_Log";"hs_zbmi_who";0;-0,000416409896039938;-0,000346105616244011;0,00452920102624407;-0,00929348078622016;0,00846066099414029;-0,00970704828404334;0,00692476129215085;-0,0919389299850208;0,926746560775076;FALSE;100
"h_trafload_preg_pow1over3";"hs_zbmi_who";0;0,00797622487329453;0,00750200326230978;0,00426918664632516;-0,000391227196782125;0,0163436769433712;0,000727340525328024;0,0160981331045282;1,86832423458466;0,0617168906314133;FALSE;100
"h_trafnear_preg_pow1over3";"hs_zbmi_who";0;-0,00779133702274491;-0,00828846550666792;0,00520220945192236;-0,0179874801885466;0,00240480614305676;-0,0181692780999336;0,00128413264825939;-1,49769767917857;0,134211815107671;FALSE;100
"h_bro_preg_Log";"hs_zbmi_who";0;0,00751777098889759;0,00813724046405729;0,0071409590455303;-0,00647825155541731;0,0215137935332125;-0,00566849467685398;0,0209098509895398;1,05276769422213;0,292447474611702;FALSE;100
"h_clf_preg_Log";"hs_zbmi_who";0;0,00650502118381994;0,00648042051554545;0,00490979397237427;-0,00311799817354547;0,0161280405411853;-0,00276055997609172;0,0153565773674496;1,32490715912347;0,185201946077612;FALSE;100
"h_thm_preg_Log";"hs_zbmi_who";0;-0,00350353347519504;-0,00322847335643481;0,00478663202929189;-0,012885159859853;0,00587809290946293;-0,0118083366828337;0,00720865781711046;-0,73194125927272;0,464204421641587;FALSE;100
"e3_alcpreg_yn_None_1";"hs_zbmi_who";0;0,00806665641965757;0,00859361906776063;0,00835675724148968;-0,00831228680120649;0,0244455996405216;-0,00544470155636976;0,0263055169975294;0,965285479349356;0,334401842744963;FALSE;100
"h_pamod_t3_None_Often";"hs_zbmi_who";0;0,101719590509695;0,10017180117791;0,0118001722451674;0,0785916778977976;0,124847503121592;0,0789737581796366;0,120751622249671;8,62017845132327;6,68498496113873e-18;TRUE;100
"h_pamod_t3_None_Sometimes";"hs_zbmi_who";0;0,0971844519475795;0,0965085078840796;0,0128665276186822;0,0719665212088724;0,122402382686287;0,0701029278621972;0,120371688088214;7,55327737426743;4,24439726335814e-14;TRUE;100
"h_pamod_t3_None_Very Often";"hs_zbmi_who";0;0,109632591241449;0,107730523539333;0,01050399576221;0,089045137853756;0,130220044629142;0,0883099849720902;0,125388947734604;10,4372272917199;1,67635571659804e-25;TRUE;100
"h_pavig_t3_None_Low";"hs_zbmi_who";0;0,107529667573344;0,107214122003724;0,0105250440297245;0,0869009603393854;0,128158374807302;0,08905096312797;0,130978597253273;10,2165527545217;1,67180737422703e-24;TRUE;100
"h_pavig_t3_None_Medium";"hs_zbmi_who";0;0,115719900900665;0,113952867085666;0,0113470714117903;0,0934800496035517;0,137959752197778;0,093763467757448;0,135255402670876;10,1982173814844;2,01944933094755e-24;TRUE;100
"h_abs_ratio_preg_Log";"hs_correct_raven";0;-0,000643461382089337;-0,00251958873193135;0,00716832731734551;-0,0146931247534812;0,0134062019893025;-0,0162528039067606;0,0124949086947359;-0,0897645090134662;0,928474351999065;FALSE;100
"h_no2_ratio_preg_Log";"hs_correct_raven";0;0,014600275166963;0,0162746864824167;0,00787935975011375;-0,000842986164494469;0,0300435364984205;0,00138013151883276;0,0318814906927612;1,85297735222106;0,0638856048605152;FALSE;100
"h_pm10_ratio_preg_None";"hs_correct_raven";0;-0,00985282174347139;-0,0095089710247174;0,00720561944617003;-0,0239755763442661;0,00426993285732333;-0,0235428684745369;0,00520946676514193;-1,36738025329778;0,171506148523954;FALSE;100
"h_pm25_ratio_preg_None";"hs_correct_raven";0;0,00683830618865124;0,00585155341150343;0,00640718706237669;-0,00571954969581806;0,0193961620731205;-0,00638514937654556;0,0190798202194095;1,06728680184883;0,285842346067398;FALSE;100
"h_accesslines300_preg_dic0";"hs_correct_raven";0;0,0194509812444276;0,0183462615485734;0,0184478471593034;-0,0167061347801066;0,0556080972689618;-0,0164953953920005;0,0470484977530601;1,05437675607684;0,29171045976879;FALSE;100
"h_accesspoints300_preg_Log";"hs_correct_raven";0;-0,0010164354644668;-0,00248746233277137;0,00754003317776614;-0,0157946289351255;0,0137617580061919;-0,0149510775233385;0,0133651848259216;-0,134805171343813;0,892765917022203;FALSE;100
"h_builtdens300_preg_Sqrt";"hs_correct_raven";0;0,00586542150287648;0,0063208297552437;0,0063793082133984;-0,00663779284166495;0,0183686358474179;-0,00534943666596652;0,0192124709497987;0,919444759003396;0,357862987067473;FALSE;100
"h_connind300_preg_Sqrt";"hs_correct_raven";0;-0,00394909736230463;-0,00448521469736465;0,00548096579422066;-0,0146915929194731;0,00679339819486383;-0,0140867149455775;0,00819615502729371;-0,720511222031109;0,471210292800325;FALSE;100
"h_fdensity300_preg_Log";"hs_correct_raven";0;0,0174491343918218;0,0174191234296841;0,00747750597835422;0,00279349198006462;0,0321047768035791;0,00386695070559124;0,0300690259321819;2,33355004226454;0,0196192950951647;TRUE;100
"h_frichness300_preg_None";"hs_correct_raven";0;0,00911729491293889;0,008552725441017;0,00679676886708188;-0,0042041272777847;0,0224387171036625;-0,00280680977697091;0,0211417434446714;1,34141605978332;0,179785406239592;FALSE;100
"h_landuseshan300_preg_None";"hs_correct_raven";0;0,00356195848558613;0,00384559691978805;0,00465352146746123;-0,00555877599192187;0,0126826929630941;-0,00501969626052762;0,0110922393221374;0,765432911504195;0,4440138013936;FALSE;100
"h_popdens_preg_Sqrt";"hs_correct_raven";0;-0,00899822631012983;-0,00927931754098501;0,00570832161913172;-0,0201863310957994;0,0021898784755397;-0,0203630021114402;0,00123575826397202;-1,57633485120597;0,114948653870379;FALSE;100
"h_walkability_mean_preg_None";"hs_correct_raven";0;-0,00627589248104297;-0,00596632313899423;0,00619124204121671;-0,018410503901398;0,00585871893931204;-0,0181841780837028;0,00676065434589585;-1,01367261031998;0,310738997680351;FALSE;100
"hs_as_m_Log2";"hs_correct_raven";0;0,00283939256844912;0,00392534990398197;0,00539850392439986;-0,00774148069377274;0,013420265830671;-0,00694077381138982;0,0124285529342688;0,525959156131349;0,598916585652369;FALSE;100
"hs_cd_m_Log2";"hs_correct_raven";0;-0,00126296886868294;-0,00157690872601158;0,0048901031661627;-0,0108473949550471;0,00832145721768124;-0,0122609454098053;0,00714655854175663;-0,258270393439163;0,796198233932112;FALSE;100
"hs_co_m_Log2";"hs_correct_raven";0;-4,80072596550911e-05;-0,000425348715701377;0,00524841215336162;-0,0103347060562662;0,010238691536956;-0,00961873383482382;0,00983324668480166;-0,00914700641875893;0,992701846571034;FALSE;100
"hs_cs_m_Log2";"hs_correct_raven";0;-0,000622439253098219;-0,000353312223067317;0,00516390011769608;-0,0107434975035447;0,00949861899734824;-0,0107324641031642;0,010249839773787;-0,120536656192321;0,904058043870839;FALSE;100
"hs_cu_m_Log2";"hs_correct_raven";0;-2,66694094288996e-05;-0,00158180067799559;0,00563110679084543;-0,0110634359125849;0,0110100970937271;-0,0112179192337272;0,00839342935453827;-0,00473608660241649;0,996221163748187;FALSE;100
"hs_hg_m_Log2";"hs_correct_raven";0;-0,00314133062348747;-0,00342769319634998;0,00503708938771597;-0,0130138444103197;0,00673118316334474;-0,012662927943033;0,00573807941495412;-0,623640039255265;0,532864009332134;FALSE;100
"hs_mn_m_Log2";"hs_correct_raven";0;0,0035220390619577;0,00288531702851329;0,00408324552403246;-0,00448097510518029;0,0115250532290957;-0,00408866907542817;0,0102471321550149;0,862558727176285;0,388380130970517;FALSE;100
"hs_mo_m_Log2";"hs_correct_raven";0;0,00628839414886294;0,00608742573213918;0,00440767802826936;-0,00235049604199352;0,0149272843397194;-0,0011869495274958;0,0145321140845386;1,4266909035849;0,153669008760562;FALSE;100
"hs_pb_m_Log2";"hs_correct_raven";0;0,00169898210549925;0,00180210150700226;0,0047012305497612;-0,00751526045505213;0,0109132246660506;-0,0064232102847676;0,0104163280552393;0,361390935312787;0,71780722335204;FALSE;100
"h_humidity_preg_None";"hs_correct_raven";0;0,0200704341538419;0,0186564889151162;0,00842471054614745;0,00355830490321812;0,0365825634044657;0,00308209721246827;0,0374591325391276;2,38232922590082;0,0172035092870484;TRUE;100
"h_pressure_preg_None";"hs_correct_raven";0;-0,0306655317500153;-0,030872166140402;0,00790633211695317;-0,0461616579490558;-0,0151694055509747;-0,0475983890861585;-0,0159462947138089;-3,87860404754066;0,000105057591185907;TRUE;100
"h_temperature_preg_None";"hs_correct_raven";0;0,00975461936015387;0,00935996341748109;0,00632384699524209;-0,00263989299426246;0,0221491317145702;-0,00194516189116164;0,0221809991324926;1,54251349969299;0,122948860008944;FALSE;100
"h_ndvi100_preg_None";"hs_correct_raven";0;0,00270221233644428;0,00264557681947261;0,0070056247287199;-0,0110285598210499;0,0164329844939385;-0,0117992979183547;0,0152393829421347;0,385720394837369;0,699703756649665;FALSE;100
"hs_dde_madj_Log2";"hs_correct_raven";0;-0,00790433319222842;-0,00741417512838911;0,00545535011729451;-0,018596622945182;0,00278795656072518;-0,0171750609764858;0,00139181221234331;-1,44891400593523;0,147361599261099;FALSE;100
"hs_ddt_madj_Log2";"hs_correct_raven";0;0,000259149973866844;-0,000466930531429757;0,00421661043676568;-0,0080052546190296;0,00852355456676329;-0,00856424731325677;0,0070594828064113;0,0614593113955348;0,950993417920752;FALSE;100
"hs_hcb_madj_Log2";"hs_correct_raven";0;0,00342633055792598;0,00350430075993807;0,00424419213098168;-0,00489213316226641;0,0117447942781184;-0,0032173338797745;0,0115798799366167;0,807298645345133;0,419494444294287;FALSE;100
"hs_pcb118_madj_Log2";"hs_correct_raven";0;-0,0183399285941908;-0,0178484971613254;0,00747032796755929;-0,0329815023633093;-0,00369835482507232;-0,0315693513156199;-0,00507882257589658;-2,45503660265439;0,0140870244009869;TRUE;100
"hs_pcb138_madj_Log2";"hs_correct_raven";0;0,0108693380933632;0,0100493736498791;0,00551607272283151;5,80342205096628e-05;0,0216806419662167;-0,000267045428400892;0,0229020101909951;1,97048491554037;0,0487828221035738;TRUE;100
"hs_pcb153_madj_Log2";"hs_correct_raven";0;-0,0120951336978937;-0,0121703599760876;0,00857669016325207;-0,0289051375244267;0,00471487012863931;-0,0255441544721654;0,00467439912006366;-1,41023325638098;0,158470818986107;FALSE;100
"hs_pcb170_madj_Log2";"hs_correct_raven";0;-1,28432637844938e-05;-0,00117319852345576;0,00817927525430293;-0,0160439281818579;0,0160182416542889;-0,0187039094740997;0,0119647313354669;-0,00157022026832234;0,998747146005684;FALSE;100
"hs_pcb180_madj_Log2";"hs_correct_raven";0;0,0163157255474055;0,0163798388633186;0,00829831526128275;5,13265029322592e-05;0,0325801245918788;0,000690876677375698;0,0339702039239216;1,96614915602561;0,0492813836281338;TRUE;100
"hs_sumPCBs5_madj_Log2";"hs_correct_raven";0;0,00154229587313273;0,00084201718841126;0,00768695673826275;-0,0135238624845797;0,0166084542308452;-0,0161057285871672;0,0152540302687271;0,200638032142912;0,840981617375802;FALSE;100
"hs_pfhxs_m_Log2";"hs_correct_raven";0;0,0204232847281811;0,0218329099255717;0,00691519771267211;0,00686974626536997;0,0339768231909922;0,011543466378051;0,0345633210522864;2,9533912950537;0,0031430328327242;TRUE;100
"hs_pfna_m_Log2";"hs_correct_raven";0;-0,006059992733077;-0,00751554204624785;0,00726617616431864;-0,0203014363204649;0,00818145085431093;-0,0228218340572195;0,0058481454425085;-0,834000249379483;0,404280843319107;FALSE;100
"hs_pfoa_m_Log2";"hs_correct_raven";0;0,00907274169649879;0,0107885261816318;0,00716734816934177;-0,00497500258007016;0,0231204859730677;-0,00070893402476138;0,0234401519525302;1,26584358428509;0,205569087589492;FALSE;100
"hs_pfos_m_Log2";"hs_correct_raven";0;-0,00164245768999838;-0,0011375988052152;0,00665593259891295;-0,0146878458673938;0,0114029304873971;-0,0143863345190552;0,0125228475555364;-0,246765973902234;0,805089345139453;FALSE;100
"hs_pfunda_m_Log2";"hs_correct_raven";0;-0,00227578328001017;-0,00228283137460681;0,00489361083374961;-0,0118670842685144;0,00731551770849409;-0,0110308534809754;0,00866424332675977;-0,465051953930388;0,641894251658289;FALSE;100
"e3_asmokcigd_p_None";"hs_correct_raven";0;-0,00754037909898682;-0,00626070735718169;0,00472076384438098;-0,0167929062134924;0,00171214801551875;-0,0154401378609702;0,00219734067700422;-1,59727945467172;0,110203428422625;FALSE;100
"h_distinvnear1_preg_Log";"hs_correct_raven";0;0,00161370429753987;0,0022677153944953;0,00423846391289547;-0,00669353232150796;0,0099209409165877;-0,00530649471701633;0,00996538969343954;0,38072856834529;0,703404668122027;FALSE;100
"h_trafload_preg_pow1over3";"hs_correct_raven";0;-0,00340060137300141;-0,0035023104726187;0,00443910509217075;-0,0121010874772444;0,00529988473124162;-0,0119140113201006;0,00490246322686411;-0,766055613100724;0,443643212283539;FALSE;100
"h_trafnear_preg_pow1over3";"hs_correct_raven";0;-0,0131768324043062;-0,0138803270114258;0,00589184963089071;-0,0247246454831776;-0,00162901932543481;-0,0261507100033359;-0,00300111066964691;-2,23645089908959;0,0253222502101058;TRUE;100
"h_bro_preg_Log";"hs_correct_raven";0;0,0137493432984952;0,0131817197034091;0,0112077926780554;-0,0082175266966851;0,0357162132936755;-0,00944244873664877;0,0348540390866008;1,22676638419767;0,219910408819198;FALSE;100
"h_clf_preg_Log";"hs_correct_raven";0;0,00681635222956516;0,00730384840422007;0,00518288882703798;-0,00334192320730432;0,0169746276664346;-0,00224928226016871;0,0168450633419327;1,31516466145401;0,188454568924153;FALSE;100
"h_thm_preg_Log";"hs_correct_raven";0;0,00184080134751194;0,00107213378357594;0,00688224369902638;-0,0116481484354075;0,0153297511304314;-0,0105369216489777;0,0137435696285359;0,267471107972005;0,789106456564005;FALSE;100
"e3_alcpreg_yn_None_1";"hs_correct_raven";0;0,0337553901339693;0,0329847987232051;0,00916806394059923;0,0157863150024345;0,0517244652655042;0,0173795130652927;0,0511356434871613;3,68184497323249;0,000231552202989519;TRUE;100
"h_pamod_t3_None_Often";"hs_correct_raven";0;0,114827636344649;0,11251876543192;0,0146427260011884;0,0861284207468314;0,143526851942466;0,0851220212120698;0,14055691312559;7,84195759282321;4,43576181519144e-15;TRUE;100
"h_pamod_t3_None_Sometimes";"hs_correct_raven";0;0,104651615038061;0,102544929282542;0,0157342451302174;0,0738130612589107;0,135490168817212;0,0737402580063455;0,127995380509236;6,65120024328842;2,90712436441095e-11;TRUE;100
"h_pamod_t3_None_Very Often";"hs_correct_raven";0;0,109101939604516;0,107508019520279;0,0135510881179797;0,0825422949419474;0,135661584267085;0,0841805805918482;0,134279449437281;8,05115712145349;8,20148995392755e-16;TRUE;100
"h_pavig_t3_None_Low";"hs_correct_raven";0;0,116913493039288;0,117415295093363;0,016730252549551;0,0841228005899082;0,149704185488667;0,0875964019939671;0,153689933534977;6,98814872596919;2,7853704036994e-12;TRUE;100
"h_pavig_t3_None_Medium";"hs_correct_raven";0;0,0924479717276046;0,092654195403901;0,0191220673667259;0,0549694083788732;0,129926535076336;0,0575970060333207;0,131892880682554;4,8346222170764;1,33398727639666e-06;TRUE;100
"h_abs_ratio_preg_Log";"hs_Gen_Tot";0;-0,0046866780528244;-0,00423292588228951;0,00311588549875607;-0,0107937014103369;0,00142034530468812;-0,0116160880546661;0,00063574955392589;-1,50412396562564;0,132549450600954;FALSE;100
"h_no2_ratio_preg_Log";"hs_Gen_Tot";0;-0,0053464757947723;-0,00395323540230776;0,00350106142238808;-0,0122084300903155;0,00151547850077091;-0,00956378423787196;0,00304749379560253;-1,52710139861684;0,12673579921745;FALSE;100
"h_pm10_ratio_preg_None";"hs_Gen_Tot";0;-0,00308358524149775;-0,00294797753007134;0,00266867900322073;-0,00831409997410862;0,00214692949111313;-0,00788588087867392;0,00194307231642359;-1,15547251571893;0,247896981268744;FALSE;100
"h_pm25_ratio_preg_None";"hs_Gen_Tot";0;-0,00501689191754112;-0,00406543518836243;0,0031954000797051;-0,0112797609899595;0,00124597715487729;-0,0105193571020011;0,00113352477338369;-1,57003561131667;0,116406826711952;FALSE;100
"h_accesslines300_preg_dic0";"hs_Gen_Tot";0;0,015070778205665;0,0133923335515317;0,00624124672337571;0,00283815940922;0,02730339700211;0,0028604757792939;0,028876512686643;2,41470636775494;0,015747899239489;TRUE;100
"h_accesspoints300_preg_Log";"hs_Gen_Tot";0;0,00532336503859387;0,00423937236943101;0,00294909601527043;-0,000456756938286757;0,0111034870154745;-0,00146550895948092;0,0100086442493152;1,80508366327494;0,0710615910883179;FALSE;100
"h_builtdens300_preg_Sqrt";"hs_Gen_Tot";0;-0,00277817238274903;-0,00203073581021672;0,00254164228105527;-0,00775969971520158;0,00220335494970352;-0,0073619627347322;0,00358597576662716;-1,09306191648479;0,274366615525233;FALSE;100
"h_connind300_preg_Sqrt";"hs_Gen_Tot";0;0,00420250931393026;0,00328184445500969;0,00278294024962587;-0,00125195334646335;0,00965697197432386;-0,00180346754371109;0,00840560975335443;1,51009685331736;0,131018712320948;FALSE;100
"h_fdensity300_preg_Log";"hs_Gen_Tot";0;-0,00175240854731868;-0,00136274611422068;0,00310431111974577;-0,00783674653882759;0,00433192944419023;-0,00757462903107712;0,00533578958762417;-0,564508027617476;0,572408438431154;FALSE;100
"h_frichness300_preg_None";"hs_Gen_Tot";0;0,00220669846749652;0,00220535099895764;0,00225874867812601;-0,00222036759175792;0,00663376452675096;-0,00205971816444651;0,00654441270209934;0,976956174392684;0,328590849580747;FALSE;100
"h_landuseshan300_preg_None";"hs_Gen_Tot";0;0,00237424550356698;0,00227409497174216;0,0021581337115068;-0,00185561884480811;0,00660410985194206;-0,00136735965652791;0,00725914460156465;1,10013827730316;0,271271878451682;FALSE;100
"h_popdens_preg_Sqrt";"hs_Gen_Tot";0;0,00682535610970202;0,00556210084445;0,00320258155845925;0,000548411597569724;0,0131023006218343;-0,000852007994179176;0,0108276721902097;2,13120446274775;0,0330723015249687;TRUE;100
"h_walkability_mean_preg_None";"hs_Gen_Tot";0;-0,00385891746898882;-0,00377253728481843;0,00268511667667631;-0,00912164944956226;0,00140381451158463;-0,00865524703233594;0,00147861989841415;-1,43715075866478;0,150675161090537;FALSE;100
"hs_as_m_Log2";"hs_Gen_Tot";0;0,000913866876314132;0,00132149417985039;0,00245308034732272;-0,00389408225562141;0,00572181600824968;-0,00332134889784283;0,00639453655255503;0,372538501362795;0,709491951576104;FALSE;100
"hs_cd_m_Log2";"hs_Gen_Tot";0;0,00324624811062922;0,0022717281305043;0,00259426896337117;-0,00183842562378833;0,00833092184504677;-0,00271411148302822;0,00726109834304176;1,25131517065633;0,210819512724889;FALSE;100
"hs_co_m_Log2";"hs_Gen_Tot";0;-8,0549938727167e-05;0,000587898633197786;0,0027147845222789;-0,00540142982818058;0,00524032995072625;-0,00580009768068164;0,00499472041522349;-0,0296708405643739;0,97632956753743;FALSE;100
"hs_cs_m_Log2";"hs_Gen_Tot";0;-0,00578666177383917;-0,00473374652180195;0,00246219300194577;-0,0106124713806394;-0,000960852167038912;-0,00981564125720714;-0,000424356614072601;-2,35020640919141;0,0187630030494577;TRUE;100
"hs_cu_m_Log2";"hs_Gen_Tot";0;-0,000484127928111773;-0,000759832350229979;0,00254620382958079;-0,00547459573138808;0,00450633987516453;-0,00684797085796968;0,00322760227668472;-0,190137145536962;0,849201663050322;FALSE;100
"hs_hg_m_Log2";"hs_Gen_Tot";0;-0,000126178703046573;-0,000406523463099338;0,00214540842852077;-0,00433110195507596;0,00407874454898281;-0,00416322157960593;0,00328522645092106;-0,0588133715562828;0,953100757935901;FALSE;100
"hs_mn_m_Log2";"hs_Gen_Tot";0;-0,00203694227847851;-0,0012857662147279;0,0021342847109595;-0,00622006344471361;0,00214617888775659;-0,00592527989689247;0,00226012052816311;-0,954391074451717;0,339885722552319;FALSE;100
"hs_mo_m_Log2";"hs_Gen_Tot";0;-0,00469902215703484;-0,00352399121090657;0,00244379131780631;-0,00948876512566687;9,0720811597199e-05;-0,00910050302684446;0,000311973353726225;-1,9228410064297;0,0545000204498524;FALSE;100
"hs_pb_m_Log2";"hs_Gen_Tot";0;-0,00267939634401219;-0,00201901841487613;0,00195823597568942;-0,0065174683295941;0,00115867564156972;-0,00563710255114547;0,00192427181299741;-1,36827041136801;0,171227448879104;FALSE;100
"h_humidity_preg_None";"hs_Gen_Tot";0;0,0161495340882101;0,014352586517938;0,00353062190620856;0,00922964230901318;0,023069425867407;0,00776352789741061;0,0214824562201368;4,57413297634939;4,78196069230691e-06;TRUE;100
"h_pressure_preg_None";"hs_Gen_Tot";0;-0,00624117389710036;-0,00695235672188585;0,00294823245991219;-0,0120196033365802;-0,000462744457620542;-0,0117207802273068;-0,00102859100619864;-2,11692055560851;0,0342665907974677;TRUE;100
"h_temperature_preg_None";"hs_Gen_Tot";0;-0,00453406053753101;-0,00265994342923663;0,00237721750254763;-0,00919332122594262;0,000125200150880595;-0,00682084367965842;0,00247476964565667;-1,9072973056407;0,0564820989203425;FALSE;100
"h_ndvi100_preg_None";"hs_Gen_Tot";0;0,00253959708453085;0,00262045639998334;0,00291158232901064;-0,00316699941835325;0,00824619358741495;-0,0021944747348778;0,00892813106876805;0,872239489581533;0,383077740596327;FALSE;100
"hs_dde_madj_Log2";"hs_Gen_Tot";0;-0,000219527289238962;0,000128673572340526;0,00263501973550403;-0,00538407106937912;0,0049450164909012;-0,00436061970376882;0,00484643249629931;-0,0833114402450465;0,933603903919622;FALSE;100
"hs_ddt_madj_Log2";"hs_Gen_Tot";0;-0,00152145163424634;-0,00154713977235892;0,00207389241374948;-0,00558620607300616;0,00254330280451348;-0,00617484873866756;0,00160946401019105;-0,733621293061987;0,463179579800382;FALSE;100
