"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"h_builtdens300_preg_Sqrt";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000502940800444862;-0,00301951944166243;-0,00301951944166243;-0,00319150986951687;0,0038344114818436;-0,009380561915344;0,00466385403696802;-0,009380561915344;0,00466385403696802;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"h_landuseshan300_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;0,000480827539443757;0,00853455665290729;0,00853455665290729;0,00846782644514583;0,0034283905689281;0,00235317473193054;0,0152160487626005;0,00235317473193054;0,0152160487626005;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"h_popdens_preg_Sqrt";"hs_zbmi_who";0,000154688532314652;1e-12;0,00127414571638523;0,0109541707643914;0,0109541707643914;0,0111535302166507;0,00446967845775242;0,00296176525046535;0,0193865288512069;0,00296176525046535;0,0193865288512069;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_walkability_mean_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00121344455641482;-0,012736689258895;-0,012736689258895;-0,0125023746419208;0,00431192993635377;-0,0207583553470281;-0,00433416773370268;-0,0207583553470281;-0,00433416773370268;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_as_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,00131180772740243;0,00809328377481123;0,00809328377481123;0,00813446019278638;0,00407910002953256;0,0012980566405591;0,0163730641675319;0,0012980566405591;0,0163730641675319;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_cd_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,00103784904130019;0,00276408386581623;0,00276408386581623;0,00299436586254873;0,00358438377350473;-0,00420929672586386;0,00982113225834427;-0,00420929672586386;0,00982113225834427;100;1;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,8;0,2;0
"hs_co_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,00112984861926255;0,0056745693823527;0,0056745693823527;0,00572032904757485;0,00360826110495341;-0,00175909122907403;0,0133722275179462;-0,00175909122907403;0,0133722275179462;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"hs_cu_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000555881001312146;-0,0079249704506858;-0,0079249704506858;-0,00771550976939043;0,00336101968167353;-0,0144832393727053;-0,00155894406135692;-0,0144832393727053;-0,00155894406135692;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"h_humidity_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;4,70103508550864e-05;0,0231996002295051;0,0231996002295051;0,0238205398620439;0,0043640454516932;0,0150503642965083;0,0313346435151057;0,0150503642965083;0,0313346435151057;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pressure_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000218419897513043;-0,0215165716388743;-0,0215165716388743;-0,0217290279047723;0,00551097575679767;-0,032033530745288;-0,0117896254221185;-0,032033530745288;-0,0117896254221185;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_hcb_madj_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000706989796852595;-0,00411096207589994;-0,00411096207589994;-0,00360022725206433;0,00420115382381634;-0,0120588687685913;0,00362887603326656;-0,0120588687685913;0,00362887603326656;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,17;0,83;0
"hs_pcb170_madj_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000271501684529872;-0,00531947774935901;-0,00531947774935901;-0,00514503161261861;0,0049608812139373;-0,0152660770703025;0,00287126018871671;-0,0152660770703025;0,00287126018871671;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"hs_pfos_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-7,81507599941105e-05;-0,0052386848447092;-0,0052386848447092;-0,00556621284203437;0,0045499160050909;-0,0143693910814032;0,00324821599667783;-0,0143693910814032;0,00324821599667783;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,16;0,84;0
"e3_asmokcigd_p_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000164754271781877;-0,00739268838251312;-0,00739268838251312;-0,00730025914986707;0,00360209811189292;-0,0146144229934559;-0,000149170633266548;-0,0146144229934559;-0,000149170633266548;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"h_trafload_preg_pow1over3";"hs_zbmi_who";0,000154688532314652;1e-12;0,00106462072230916;0,00644409184297863;0,00644409184297863;0,00643026003671507;0,00379339549638486;-0,00098022742412797;0,0139079734531932;-0,00098022742412797;0,0139079734531932;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"h_pamod_t3_None_Very Often";"hs_zbmi_who";0,000154688532314652;1e-12;0,000252784720352272;0,0715443201809272;0,0715443201809272;0,0707485881191125;0,0093785804419648;0,0559207804989819;0,0872697965908714;0,0559207804989819;0,0872697965908714;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Medium";"hs_zbmi_who";0,000154688532314652;1e-12;0,000251947805939151;0,0751442545111055;0,0751442545111055;0,0763696400979127;0,0117017361316015;0,0512705963083744;0,0951001732717121;0,0512705963083744;0,0951001732717121;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_no2_yr_hs_h_Log";"hs_zbmi_who";0,000154688532314652;1e-12;0,000264459800822328;0,0186817648892699;0,0186817648892699;0,0188128975129672;0,00463635504762068;0,00978982961012669;0,0286479480387057;0,00978982961012669;0,0286479480387057;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pm10_dy_hs_h_None";"hs_zbmi_who";0,000154688532314652;1e-12;0,000833378916067326;0,00463047856725596;0,00463047856725596;0,00488766440427284;0,0044298139197095;-0,00517013630627619;0,0135921328348672;-0,00517013630627619;0,0135921328348672;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,84;0,16;0
"hs_pm10_wk_hs_h_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000272888200928975;-0,0102757180929567;-0,0102757180929567;-0,010061328802916;0,00440794822222202;-0,0176485721856897;-0,00226112001920502;-0,0176485721856897;-0,00226112001920502;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_pm25_dy_hs_h_None";"hs_zbmi_who";0,000154688532314652;1e-12;0,000688882516146182;0,00836813006775947;0,00836813006775947;0,00813320256761875;0,00528265520542209;-0,00160399955557818;0,0181225794528687;-0,00160399955557818;0,0181225794528687;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,94;0,06;0
"hs_pm25_wk_hs_h_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000391133628895944;-0,00561112192611982;-0,00561112192611982;-0,00458926305935899;0,00679908381202048;-0,0199096417184602;0,00611185223646293;-0,0199096417184602;0,00611185223646293;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"hs_pm25_yr_hs_h_None";"hs_zbmi_who";0,000154688532314652;1e-12;0,000510508373471193;0,0158697077732508;0,0158697077732508;0,0163126059627371;0,00506505771573305;0,00445031832652441;0,0256513254771505;0,00445031832652441;0,0256513254771505;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_connind300_h_Log";"hs_zbmi_who";0,000154688532314652;1e-12;0,000253351752374827;0,00806771133946767;0,00806771133946767;0,0080474784192008;0,00463929122706291;0,00030771017117002;0,0170005493658773;0,00030771017117002;0,0170005493658773;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_accesslines300_s_dic0";"hs_zbmi_who";0,000154688532314652;1e-12;3,1419833179352e-05;0,0161122256479686;0,0161122256479686;0,0166639728217332;0,0130843257228638;-0,00775377362482389;0,0431045632195797;-0,00775377362482389;0,0431045632195797;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,9;0,1;0
"hs_accesspoints300_s_Log";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000980708854747572;-0,00601151871064565;-0,00601151871064565;-0,00624214247472441;0,0045240728501772;-0,0143539347789029;0,00257037600957847;-0,0143539347789029;0,00257037600957847;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"h_NO2_Log";"hs_zbmi_who";0,000154688532314652;1e-12;9,66551344792021e-05;0,0110287451786015;0,0110287451786015;0,0109649947143637;0,00422055607249289;0,00341785610829448;0,0186860544911723;0,00341785610829448;0,0186860544911723;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_PM_Log";"hs_zbmi_who";0,000154688532314652;1e-12;0,00316374638741559;0,0096664995562185;0,0096664995562185;0,00990654375026363;0,00438360837508718;0,00164275266540997;0,0186838245856577;0,00164275266540997;0,0186838245856577;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_KIDMED_None";"hs_zbmi_who";0,000154688532314652;1e-12;0,000885851171326349;0,00813125714234583;0,00813125714234583;0,00830461255139978;0,00380123791178607;0,000940820978594703;0,014630684692425;0,000940820978594703;0,014630684692425;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_mvpa_prd_alt_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000777563442580482;-0,00488695619142806;-0,00488695619142806;-0,00501971482095834;0,00411945022508269;-0,0124926152509099;0,0032359520486792;-0,0124926152509099;0,0032359520486792;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"hs_dif_hours_total_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00249724468645641;-0,00615876085739343;-0,00615876085739343;-0,00602959539377479;0,00378339265350614;-0,0137653365159455;0,000660763448501074;-0,0137653365159455;0,000660763448501074;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"hs_co_c_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00116700841585492;-0,00535376573104851;-0,00535376573104851;-0,00592153022753135;0,00331806398782704;-0,0115920739518189;0,000959168460793176;-0,0115920739518189;0,000959168460793176;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_cs_c_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,00303872005055053;0,00987188563667849;0,00987188563667849;0,00989738464463531;0,00448455167919414;0,00212677293656223;0,0173479300308703;0,00212677293656223;0,0173479300308703;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_cu_c_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,00288141280085287;0,0106434548227211;0,0106434548227211;0,0102581825228759;0,00426904618906096;0,00344278066607079;0,0203759274336914;0,00344278066607079;0,0203759274336914;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_hg_c_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000914708678517058;-0,00598819940188125;-0,00598819940188125;-0,00576297348675666;0,00396684199658376;-0,0135768905883971;0,000461580355732181;-0,0135768905883971;0,000461580355732181;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_mo_c_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00287257906874658;-0,00945968457542825;-0,00945968457542825;-0,00935477906157897;0,00340244589731608;-0,0169591416335693;-0,00330190292792271;-0,0169591416335693;-0,00330190292792271;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_hum_wk_hs_h_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000465580622319323;-0,0103360145731693;-0,0103360145731693;-0,0106176338461859;0,00455304736677292;-0,0187925170898493;-0,00200000552578762;-0,0187925170898493;-0,00200000552578762;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_uvdvf_wk_hs_h_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00109858457961232;-0,0138721125937509;-0,0138721125937509;-0,0141906755781659;0,00512657450964982;-0,0227821923321408;-0,00443660688686263;-0,0227821923321408;-0,00443660688686263;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_dde_cadj_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00722900328683523;-0,0153873437524873;-0,0153873437524873;-0,0155110668029269;0,00516837618008058;-0,0251611565690627;-0,00373836020200303;-0,0251611565690627;-0,00373836020200303;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_hcb_cadj_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00585706179587933;-0,0218739563847498;-0,0218739563847498;-0,0168540452292268;0,0122017175272254;-0,0440750991137994;-0,0060369221084199;-0,0440750991137994;-0,0060369221084199;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb153_cadj_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00658133817648412;-0,00543547200119755;-0,00543547200119755;-0,00547465843112779;0,00474433328691696;-0,0154885156463164;0,00364581576347562;-0,0154885156463164;0,00364581576347562;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"hs_pcb170_cadj_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00763190758054103;-0,0212016300361963;-0,0212016300361963;-0,021404682748481;0,00505732150242657;-0,033094135789788;-0,0133612631923744;-0,033094135789788;-0,0133612631923744;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb180_cadj_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00532975127735444;-0,00526833319933759;-0,00526833319933759;-0,0043507247493769;0,00531969677382188;-0,0164845185888832;0,00287495158543576;-0,0164845185888832;0,00287495158543576;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,16;0,84;0
"hs_sumPCBs5_cadj_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00751877710569241;-0,0193773212883111;-0,0193773212883111;-0,0195383540037472;0,00551619419754104;-0,0288041565148264;-0,00931310085533522;-0,0288041565148264;-0,00931310085533522;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pfos_c_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00230751757639052;-0,0053276147888841;-0,0053276147888841;-0,0050116396177846;0,0045699307540614;-0,013568368388723;0,00321335539916465;-0,013568368388723;0,00321335539916465;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"hs_trafload_h_pow1over3";"hs_zbmi_who";0,000154688532314652;1e-12;-0,000128448341733298;-0,00501665652313519;-0,00501665652313519;-0,00464063400973786;0,00403449447267109;-0,0119191143125471;0,00203929753966061;-0,0119191143125471;0,00203929753966061;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"h_no2_ratio_preg_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00164993388388049;0,0172361289482046;0,0172361289482046;0,0170985195482807;0,00761948893996282;0,00451661945251411;0,0316254985028682;0,00451661945251411;0,0316254985028682;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pm25_ratio_preg_None";"hs_correct_raven";0,000154688532314652;1e-12;0,000943371646437414;0,00989799674039317;0,00989799674039317;0,010157518450587;0,00562625315772206;-0,000609287647333343;0,0197714094603905;-0,000609287647333343;0,0197714094603905;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,95;0,05;0
"h_builtdens300_preg_Sqrt";"hs_correct_raven";0,000154688532314652;1e-12;0,00107606844894778;0,00848667568872175;0,00848667568872175;0,00844156057591663;0,006600372061383;-0,00552675458706423;0,0214472699624771;-0,00552675458706423;0,0214472699624771;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,95;0,05;0
"h_fdensity300_preg_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,000766391988232341;0,0102681507802152;0,0102681507802152;0,00963047936161316;0,0076641092209844;-0,00440186088437545;0,0255401947138467;-0,00440186088437545;0,0255401947138467;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"h_popdens_preg_Sqrt";"hs_correct_raven";0,000154688532314652;1e-12;-0,000202163331575842;-0,00717954509482229;-0,00717954509482229;-0,00748129066297602;0,00582215443467301;-0,0184638908528417;0,00377761598588297;-0,0184638908528417;0,00377761598588297;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_mo_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;2,98317953070827e-05;0,00488574381625891;0,00488574381625891;0,00474232981719268;0,00379021946953508;-0,00280910109989123;0,0121768728961162;-0,00280910109989123;0,0121768728961162;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"h_pressure_preg_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,000104256259867886;-0,0269354898614315;-0,0269354898614315;-0,0266436826282101;0,0075893425266907;-0,040328167287806;-0,0136703822683708;-0,040328167287806;-0,0136703822683708;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_temperature_preg_None";"hs_correct_raven";0,000154688532314652;1e-12;0,000390918003419864;0,0158515179824604;0,0158515179824604;0,0158793006238576;0,00629148877114477;0,00405464109888463;0,0266194289342075;0,00405464109888463;0,0266194289342075;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_dde_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00131286278785342;-0,007510414147315;-0,007510414147315;-0,00740818251675168;0,00526640395951279;-0,0177388137519675;0,0025235875576128;-0,0177388137519675;0,0025235875576128;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_pcb118_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,000280715397000353;-0,0164043514069076;-0,0164043514069076;-0,0160570958634812;0,00723245739534799;-0,028609519800741;-0,00226158687427188;-0,028609519800741;-0,00226158687427188;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_pcb138_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,000887828822458899;0,00871899350072872;0,00871899350072872;0,00841833936388057;0,00645753602772158;-0,00253299925730933;0,021608899148904;-0,00253299925730933;0,021608899148904;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"hs_pcb180_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,000557871660375468;0,016322811332492;0,016322811332492;0,0172523179288215;0,00913686291429935;-0,000400891561772651;0,0326715118097438;-0,000400891561772651;0,0326715118097438;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"hs_pfhxs_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00266003066345725;0,0188210777732015;0,0188210777732015;0,0196755382573976;0,00728523774607449;0,00642118073917836;0,0324792345812007;0,00642118073917836;0,0324792345812007;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pfoa_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00188323366815953;0,00751390630235677;0,00751390630235677;0,0075426292052633;0,00673167817100306;-0,00379424288960928;0,0207918938560867;-0,00379424288960928;0,0207918938560867;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,86;0,14;0
"e3_asmokcigd_p_None";"hs_correct_raven";0,000154688532314652;1e-12;-3,61067660142127e-05;-0,00558902776823566;-0,00558902776823566;-0,00581353087197044;0,00528457032854602;-0,016741760146908;0,00516334587069493;-0,016741760146908;0,00516334587069493;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,16;0,84;0
"h_trafload_preg_pow1over3";"hs_correct_raven";0,000154688532314652;1e-12;-0,000660958197453075;-0,00523052166050622;-0,00523052166050622;-0,00536810744311458;0,00438085208965232;-0,0125910682447761;0,00246443585832158;-0,0125910682447761;0,00246443585832158;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"h_trafnear_preg_pow1over3";"hs_correct_raven";0,000154688532314652;1e-12;-8,74272391364889e-05;-0,00891040913005614;-0,00891040913005614;-0,00817383212781962;0,00680917225904547;-0,0215652761905165;0,00181344582339606;-0,0215652761905165;0,00181344582339606;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"e3_alcpreg_yn_None_1";"hs_correct_raven";0,000154688532314652;1e-12;0,000445148420426693;0,025914610894075;0,025914610894075;0,0260937191356108;0,00832912117619761;0,0122687697124602;0,0433053365327679;0,0122687697124602;0,0433053365327679;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pamod_t3_None_Often";"hs_correct_raven";0,000154688532314652;1e-12;0,000217740783244809;0,0931006736329612;0,0931006736329612;0,0914925804978809;0,014883115732942;0,0678637833392185;0,122408735663483;0,0678637833392185;0,122408735663483;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Low";"hs_correct_raven";0,000154688532314652;1e-12;0,000404037751061639;0,0890127208444654;0,0890127208444654;0,0902892336638121;0,0148035483456997;0,0619044968140151;0,113353531107365;0,0619044968140151;0,113353531107365;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_no2_dy_hs_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,00044067228470356;-0,0116003471364687;-0,0116003471364687;-0,0106282803090982;0,00809764275457424;-0,0280612256271508;0,003208276983776;-0,0280612256271508;0,003208276983776;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_pm10_dy_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,000827888481101344;-0,0115320158482698;-0,0115320158482698;-0,0121835129544631;0,00678277542102346;-0,0229885945792225;0,000669812013313286;-0,0229885945792225;0,000669812013313286;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_pm25abs_dy_hs_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00186385740893747;0,0178479471652933;0,0178479471652933;0,0173833666924579;0,00535314112558708;0,00751365441473976;0,0281154973521334;0,00751365441473976;0,0281154973521334;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_connind300_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,000504650166543693;-0,00703127838723106;-0,00703127838723106;-0,00772242764160865;0,00721444952259397;-0,019941168449877;0,00819718402534931;-0,019941168449877;0,00819718402534931;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,16;0,84;0
"hs_fdensity300_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,000905559963736585;0,0177943715661232;0,0177943715661232;0,0184919720999258;0,00733226136492505;0,00415080745541975;0,0306780237943523;0,00415080745541975;0,0306780237943523;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_landuseshan300_h_None";"hs_correct_raven";0,000154688532314652;1e-12;0,000264597716634571;0,0106518496767582;0,0106518496767582;0,0105431008176072;0,00505533712422983;0,00185920693473309;0,0206222500682167;0,00185920693473309;0,0206222500682167;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_fdensity300_s_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00045646624286523;0,00554759174945307;0,00554759174945307;0,00597517194383651;0,00610558542569977;-0,0053810384366373;0,0181442518162025;-0,0053810384366373;0,0181442518162025;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,83;0,17;0
"h_Absorbance_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,000848535552848359;0,00947273116949855;0,00947273116949855;0,0103315801827555;0,00538684630146958;-0,000954396641642058;0,0174632478180126;-0,000954396641642058;0,0174632478180126;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,94;0,06;0
"h_Benzene_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,00175890670673279;-0,0122762203248581;-0,0122762203248581;-0,0129865654712137;0,00530951500341751;-0,0230574681309762;-0,00354030971364656;-0,0230574681309762;-0,00354030971364656;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_NO2_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00012605347161692;0,0126609494105844;0,0126609494105844;0,0126442336782324;0,00502023413747196;0,00250177657572117;0,0212078395946045;0,00250177657572117;0,0212078395946045;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"h_PM_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,00230807337013168;-0,00695349890289635;-0,00695349890289635;-0,00656591218308878;0,00582483737173127;-0,0178584405977249;0,00444600945139205;-0,0178584405977249;0,00444600945139205;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"hs_KIDMED_None";"hs_correct_raven";0,000154688532314652;1e-12;0,00154760638681599;0,0109081953388542;0,0109081953388542;0,0109910770988288;0,00463074370274393;0,00210093853374271;0,0197433744801389;0,00210093853374271;0,0197433744801389;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_mvpa_prd_alt_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,000938791818947387;-0,011451239626825;-0,011451239626825;-0,0118346826089961;0,00607339647873544;-0,02344626075577;-0,000577712233043775;-0,02344626075577;-0,000577712233043775;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_sd_wk_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,00139747038974974;-0,010751643518935;-0,010751643518935;-0,0107027609771864;0,00471870800846759;-0,0209570390254756;-0,000997912510596421;-0,0209570390254756;-0,000997912510596421;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_as_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00315377962367036;0,0199636791989611;0,0199636791989611;0,019953590177152;0,00519486489048028;0,00890694718696038;0,0290290579905116;0,00890694718696038;0,0290290579905116;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_cd_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00108539736561732;-0,00590665083121689;-0,00590665083121689;-0,00564184149432119;0,00493324345566579;-0,0144918697054793;0,00212989285251281;-0,0144918697054793;0,00212989285251281;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_co_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,000438549640371869;0,00701592625836528;0,00701592625836528;0,00712999188908765;0,00428969714068422;-0,00165361985113251;0,0152167279423909;-0,00165361985113251;0,0152167279423909;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,93;0,07;0
"hs_hg_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,000598471562899854;-0,0175466039631486;-0,0175466039631486;-0,0179195313561242;0,005856435221764;-0,0291005982670235;-0,00448872693470993;-0,0291005982670235;-0,00448872693470993;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
