"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_pm10_yr_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,00139673746814073;-0,00451796000868512;-0,00579225642139118;-0,00263626391843196;0,0186915895191136;-0,0447769144899294;0,0291420227070048;-0,0468888964537559;0,0301158880440581;78;0,78;0,9;FALSE;0,615384615384615;0,8;FALSE;FALSE;0,3;0,48;0,22
"hs_pm25_dy_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,0491937516367718;-0,0607952095775186;-0,0614093026035541;-0,0554349200001287;0,0480302593228529;-0,161582894109318;0,00228928704415035;-0,161845929085401;0,0023370496087009;99;0,99;0,9;TRUE;0,95959595959596;0,8;TRUE;TRUE;0,04;0,95;0,01
"hs_pm25_wk_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-9,6651020072815e-05;0,00111728922374572;0,00131445791028908;-0,00126674284993924;0,0252665319272398;-0,0435367163817543;0,0490316202868513;-0,0445429012062976;0,0517562044806064;85;0,85;0,9;FALSE;0,576470588235294;0,8;FALSE;FALSE;0,36;0,49;0,15
"hs_pm25_yr_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,0785602148065939;-0,0817160357054849;-0,0825414502075605;-0,07863350746026;0,0497648906291395;-0,161582926516101;0,00353875596964439;-0,161834018420496;0,00357083353720926;99;0,99;0,9;TRUE;0,94949494949495;0,8;TRUE;TRUE;0,05;0,94;0,01
"hs_pm25abs_dy_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;0,019956079458508;0,036804142785919;0,036804142785919;0,024722077500393;0,0458563583391801;-0,0134415656552859;0,142345749065003;-0,0134415656552859;0,142345749065003;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,84;0,16;0
"hs_pm25abs_wk_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;0;-0,0135342809641761;-0,0150380899601956;-0,00380034847641539;0,0326681027572905;-0,117722311382516;0,028708506168553;-0,119343341018897;0,0295372243041134;90;0,9;0,9;TRUE;NA;0,8;FALSE;FALSE;0,24;0,66;0,1
"hs_pm25abs_yr_hs_h_Log";"hs_asthma";0,18953694118342;1e-12;-0,0346335706880087;-0,0603479067031031;-0,0635241123190559;-0,0487112553309834;0,0585861044527685;-0,164714930331351;0,000177245227829314;-0,165212134897879;0,000186704420462395;95;0,95;0,9;TRUE;0,968421052631579;0,8;TRUE;TRUE;0,03;0,92;0,05
"hs_accesslines300_h_dic0";"hs_asthma";0,18953694118342;1e-12;0,434523801902197;0,434445505950533;0,434445505950533;0,426918178070411;0,41259617616336;-0,404242990324535;1,13548381082184;-0,404242990324535;1,13548381082184;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,87;0,13;0
"hs_accesspoints300_h_Log";"hs_asthma";0,18953694118342;1e-12;-0,149210608219289;-0,147655934755787;-0,147655934755787;-0,144576333300019;0,0719763181778897;-0,283639045411934;-0,033010130840371;-0,283639045411934;-0,033010130840371;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_builtdens300_h_Sqrt";"hs_asthma";0,18953694118342;1e-12;0,000463904950398624;0,00356125000267313;0,00474833333689751;0,000695470940320709;0,0173788750098733;-0,0265668570344171;0,0462444829978261;-0,0319061391169519;0,047753800040356;75;0,75;0,9;FALSE;0,613333333333333;0,8;FALSE;FALSE;0,46;0,29;0,25
"hs_connind300_h_Log";"hs_asthma";0,18953694118342;1e-12;0,00286094557273816;0,00977891375379979;0,0108654597264442;0,00377765825278485;0,0360084163170446;-0,0461491461669687;0,0975536822158319;-0,04862370214612;0,10555366260391;90;0,9;0,9;TRUE;0,666666666666667;0,8;FALSE;FALSE;0,6;0,3;0,1
"hs_fdensity300_h_Log";"hs_asthma";0,18953694118342;1e-12;0,0231247712048529;0,0315214125209623;0,0331804342325919;0,0163213305673495;0,0523751645173641;-0,0366981167200426;0,138538474966981;-0,0370254160293246;0,140475964000871;95;0,95;0,9;TRUE;0,778947368421053;0,8;FALSE;FALSE;0,74;0,21;0,05
"hs_landuseshan300_h_None";"hs_asthma";0,18953694118342;1e-12;0,0105802847242236;0,0293622100396751;0,029961438815995;0,0121826975036261;0,0467614322953691;-0,0181801726424827;0,137366682553158;-0,0182821577796329;0,137702312375256;98;0,98;0,9;TRUE;0,857142857142857;0,8;TRUE;TRUE;0,84;0,14;0,02
"hs_popdens_h_Sqrt";"hs_asthma";0,18953694118342;1e-12;-0,0041817203300488;-0,0105652080385337;-0,010780824529116;-0,00644950283044822;0,0313060729218631;-0,0829222018660289;0,042895643953315;-0,084731026330631;0,0429409325923717;98;0,98;0,9;TRUE;0,622448979591837;0,8;FALSE;FALSE;0,37;0,61;0,02
"hs_walkability_mean_h_None";"hs_asthma";0,18953694118342;1e-12;0,063151788338843;0,0805314229938311;0,0875341554280773;0,0811333104339186;0,0662028732110103;0;0,225068387932316;0,000774630151531743;0,22744237177456;92;0,92;0,9;TRUE;0,978260869565217;0,8;TRUE;TRUE;0,9;0,02;0,08
"hs_accesslines300_s_dic0";"hs_asthma";0,18953694118342;1e-12;-0,296358422633315;-0,318771082518827;-0,318771082518827;-0,31059632215564;0,280798693482315;-0,897877517135827;0,177479780772614;-0,897877517135827;0,177479780772614;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"hs_accesspoints300_s_Log";"hs_asthma";0,18953694118342;1e-12;-0,00933497906040538;-0,0061998463149542;-0,00626247102520626;-0,00741405790350577;0,0405502344667385;-0,0777092512021938;0,0815048728825664;-0,0777979343018028;0,0815643490639451;99;0,99;0,9;TRUE;0,595959595959596;0,8;FALSE;FALSE;0,4;0,59;0,01
"hs_builtdens300_s_Sqrt";"hs_asthma";0,18953694118342;1e-12;0;0,00354659961314639;0,00407655127947861;0,000186461287745309;0,0260057362111037;-0,0337378867076005;0,0971941205552058;-0,0348634402362847;0,0990048296376905;87;0,87;0,9;FALSE;NA;0,8;FALSE;FALSE;0,46;0,41;0,13
"hs_connind300_s_Log";"hs_asthma";0,18953694118342;1e-12;0,00137764854302207;0,0228235948200293;0,0248082552391622;0,0111782607621131;0,0434718522921019;-0,0403969676907569;0,142484349893029;-0,0416865641887109;0,154724110392197;92;0,92;0,9;TRUE;0,804347826086957;0,8;TRUE;TRUE;0,74;0,18;0,08
"hs_fdensity300_s_Log";"hs_asthma";0,18953694118342;1e-12;-0,0390801143071219;-0,0519689137893286;-0,0558805524616436;-0,043124130411686;0,0529000466755047;-0,15992416194791;0,0114431785103877;-0,16247011035801;0,0127147774245015;93;0,93;0,9;TRUE;0,849462365591398;0,8;TRUE;TRUE;0,14;0,79;0,07
"hs_landuseshan300_s_None";"hs_asthma";0,18953694118342;1e-12;-0,0194638937258478;-0,0325949391256749;-0,0339530615892447;-0,0203461755907105;0,0452945899288592;-0,130895213424838;0,0376470496614801;-0,13139840284972;0,0383106218547156;96;0,96;0,9;TRUE;0,739583333333333;0,8;FALSE;FALSE;0,25;0,71;0,04
"hs_popdens_s_Sqrt";"hs_asthma";0,18953694118342;1e-12;0,0017589586742294;0,0100172631201656;0,0105444874949112;0,0013935910482176;0,0389684165534189;-0,0599705532193341;0,0896865399214826;-0,0631178641896689;0,0913204591153676;95;0,95;0,9;TRUE;0,547368421052632;0,8;FALSE;FALSE;0,52;0,43;0,05
"h_Absorbance_Log";"hs_asthma";0,18953694118342;1e-12;0,0519127013956029;0,0758422340707782;0,0773900347661002;0,0729697052106759;0,0597573752954165;-0,00160399415000543;0,206511346554236;-0,00170031470368515;0,206902155477805;98;0,98;0,9;TRUE;0,969387755102041;0,8;TRUE;TRUE;0,95;0,03;0,02
"h_Benzene_Log";"hs_asthma";0,18953694118342;1e-12;0,0908670588471521;0,0984796100732603;0,0984796100732603;0,102064818550386;0,0562939680252539;0,0127579969365308;0,211656776373796;0,0127579969365308;0,211656776373796;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_NO2_Log";"hs_asthma";0,18953694118342;1e-12;-0,00904162098500642;-0,0242549100940046;-0,0244999091858633;-0,0148154351177191;0,0414070711963692;-0,113611813764932;0,0472802144008243;-0,114042199544447;0,047890321800487;99;0,99;0,9;TRUE;0,727272727272727;0,8;FALSE;FALSE;0,27;0,72;0,01
"h_PM_Log";"hs_asthma";0,18953694118342;1e-12;0,00274984936943675;0,00402122519892293;0,00418877624887805;0,00278037887231582;0,0350209937910915;-0,0912359660115453;0,0834721630696524;-0,091322670193559;0,083830060774858;96;0,96;0,9;TRUE;0,614583333333333;0,8;FALSE;FALSE;0,59;0,37;0,04
"h_TEX_Log";"hs_asthma";0,18953694118342;1e-12;-0,00287020057527243;-0,0156994204209641;-0,0172521103527078;-0,00456846149867062;0,0355119629607709;-0,108029800027358;0,0325277387954755;-0,10877029471615;0,0340812306513307;91;0,91;0,9;TRUE;0,703296703296703;0,8;FALSE;FALSE;0,27;0,64;0,09
"hs_KIDMED_None";"hs_asthma";0,18953694118342;1e-12;-0,0900556153060773;-0,0925870527456706;-0,0925870527456706;-0,0850230382182953;0,0574911951963655;-0,219102342256617;-0,00475143228626323;-0,219102342256617;-0,00475143228626323;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_mvpa_prd_alt_None";"hs_asthma";0,18953694118342;1e-12;-0,00291501435336697;-0,0114141379666047;-0,0115294322894997;-0,00396297317801681;0,029198926206903;-0,0776511057579826;0,0426471565110798;-0,077665530316362;0,0427176564270836;99;0,99;0,9;TRUE;0,707070707070707;0,8;FALSE;FALSE;0,29;0,7;0,01
"hs_sd_wk_None";"hs_asthma";0,18953694118342;1e-12;-0,0167705226576231;-0,0309983920946526;-0,0316310123414822;-0,0194113846050958;0,0382799852363281;-0,12968742296337;0,0115968362968283;-0,130497392284426;0,0117422163618556;98;0,98;0,9;TRUE;0,846938775510204;0,8;TRUE;TRUE;0,15;0,83;0,02
"hs_dif_hours_total_None";"hs_asthma";0,18953694118342;1e-12;-0,109176216834727;-0,115094041461802;-0,115094041461802;-0,105005471826106;0,0650345943584249;-0,228715516690343;-0,00896821150746882;-0,228715516690343;-0,00896821150746882;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_as_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0642552610208037;-0,0553733258556174;-0,0559326523794115;-0,0419273360160659;0,0506500332078166;-0,157868250035091;0,0100304935320819;-0,157935906001093;0,0102139635147298;99;0,99;0,9;TRUE;0,919191919191919;0,8;TRUE;TRUE;0,08;0,91;0,01
"hs_cd_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,00822551676768967;0,0169188751475096;0,0181923388682899;0,00726410305179288;0,0326460984570299;-0,0269564960018012;0,106193120075219;-0,0288121189126767;0,106580537071419;93;0,93;0,9;TRUE;0,698924731182796;0,8;FALSE;FALSE;0,65;0,28;0,07
"hs_co_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0581750503568424;-0,0687877217244605;-0,0694825471964248;-0,0611857251612994;0,0552161043187941;-0,187878142101957;0,0045768404747836;-0,188509258775877;0,00473953551020092;99;0,99;0,9;TRUE;0,95959595959596;0,8;TRUE;TRUE;0,04;0,95;0,01
"hs_cs_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0206328671437595;-0,00863938902108657;-0,00863938902108657;-0,0117879647912721;0,0539797470191983;-0,109473384901351;0,101140236133575;-0,109473384901351;0,101140236133575;100;1;0,9;TRUE;0,59;0,8;FALSE;FALSE;0,41;0,59;0
"hs_cu_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0298068336346672;-0,0245193540520541;-0,0245193540520541;-0,0144084920242291;0,0524796772349544;-0,158604944439207;0,0572149890065433;-0,158604944439207;0,0572149890065433;100;1;0,9;TRUE;0,69;0,8;FALSE;FALSE;0,31;0,69;0
"hs_hg_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,00691110255033759;0,0126778116357743;0,0128058703391659;0,00358687556575449;0,0310989431312652;-0,0287231646208233;0,0898506748213525;-0,0288889129257596;0,0904716093045276;99;0,99;0,9;TRUE;0,636363636363636;0,8;FALSE;FALSE;0,63;0,36;0,01
"hs_mn_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,0758070380153795;0,0862606313504989;0,0862606313504989;0,07712367768409;0,0570604190051256;0,00720511772444877;0,20161946405815;0,00720511772444877;0,20161946405815;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_mo_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,00580671050369405;0,0177607020056941;0,0177607020056941;0,0183636226732557;0,0302031589925065;-0,0421160903635545;0,0808181418042073;-0,0421160903635545;0,0808181418042073;100;1;0,9;TRUE;0,74;0,8;FALSE;FALSE;0,74;0,26;0
"hs_pb_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,00446384719695702;-0,0219030370654636;-0,0230558284899617;-0,0150382083024083;0,0382220113609737;-0,133393244154933;0,0226256933937442;-0,136306888181772;0,0237875381192582;95;0,95;0,9;TRUE;0,768421052631579;0,8;FALSE;FALSE;0,22;0,73;0,05
"hs_hum_mt_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,0257008091185338;-0,0210636052963871;-0,0210636052963871;-0,0221090145219375;0,0482111249864255;-0,133196177218513;0,0710514822610196;-0,133196177218513;0,0710514822610196;100;1;0,9;TRUE;0,67;0,8;FALSE;FALSE;0,33;0,67;0
"hs_tm_mt_hs_h_None";"hs_asthma";0,18953694118342;1e-12;-0,00244402459074785;-0,0130260461701191;-0,0140065012581926;-0,00832936571663659;0,0242308555814158;-0,0583238162610522;0,0371970417159916;-0,0589237344476958;0,0384500375397654;93;0,93;0,9;TRUE;0,795698924731183;0,8;FALSE;FALSE;0,19;0,74;0,07
"hs_uvdvf_mt_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0,00504270822424121;0,0126520591963035;0,0143773399957995;0,00458251201441248;0,0327637516356255;-0,0343440126359149;0,0858092839594232;-0,0365797922988374;0,0874794273349176;88;0,88;0,9;FALSE;0,602272727272727;0,8;FALSE;FALSE;0,53;0,35;0,12
"hs_hum_dy_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0,0340498333389728;0,0506337249191831;0,0506337249191831;0,0382007226887565;0,0572853895521082;-0,0339619151736848;0,178394776567323;-0,0339619151736848;0,178394776567323;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,88;0,12;0
"hs_hum_wk_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0,148650639140098;0,15501971512878;0,15501971512878;0,153659767091784;0,0695491171545018;0,0381716575614303;0,28163775768425;0,0381716575614303;0,28163775768425;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_tm_dy_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0;0,011139559302733;0,0150534585172068;0,00548914166586119;0,023761197880903;-0,013110752237798;0,0744095999486045;-0,0153785426355502;0,0766330557064066;74;0,74;0,9;FALSE;NA;0,8;FALSE;FALSE;0,49;0,25;0,26
"hs_tm_wk_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0;0,0204377792035176;0,02838580444933;0,021282179911745;0,0284840745918883;-0,00738195764816854;0,0893210155677452;-0,00803755950327923;0,0927467787526747;72;0,72;0,9;FALSE;NA;0,8;FALSE;FALSE;0,65;0,07;0,28
"hs_uvdvf_dy_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0;-0,0264858572209546;-0,030097565023812;-0,0240552762070329;0,0299862270885753;-0,103323364693173;0,00320325230966173;-0,104869174767454;0,00342297204695008;88;0,88;0,9;FALSE;NA;0,8;FALSE;FALSE;0,08;0,8;0,12
"hs_uvdvf_wk_hs_h_None";"hs_asthma";0,18953694118342;1e-12;0,0145358537470134;0,0211716962601919;0,0225230811278637;0,0141803774560814;0,0344765007472857;-0,0191053247433982;0,127287227932355;-0,0191845771179188;0,12755607492391;94;0,94;0,9;TRUE;0,74468085106383;0,8;FALSE;FALSE;0,7;0,24;0,06
"hs_ndvi100_h_None";"hs_asthma";0,18953694118342;1e-12;-0,0670213398665315;-0,0802515238729972;-0,0835953373677054;-0,0727536499772804;0,0674531681818983;-0,230251742602662;0;-0,23104345493986;-0,00395097036182837;96;0,96;0,9;TRUE;0,989583333333333;0,8;TRUE;TRUE;0,01;0,95;0,04
"hs_ndvi100_s_None";"hs_asthma";0,18953694118342;1e-12;-0,053332699334572;-0,0674717010039989;-0,0681532333373726;-0,0626541328915781;0,0519034672802739;-0,194246430402419;0,00435432353161889;-0,194522359536228;0,00447231942639463;99;0,99;0,9;TRUE;0,94949494949495;0,8;TRUE;TRUE;0,05;0,94;0,01
"hs_dde_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0,01671352663905;0,00717749514645957;0,00717749514645957;0,00649882193909946;0,0610096740292287;-0,115403346379537;0,130314375596825;-0,115403346379537;0,130314375596825;100;1;0,9;TRUE;0,53;0,8;FALSE;FALSE;0,53;0,47;0
"hs_ddt_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0,000284713826589734;0,00986536038616525;0,0113394946967417;0,00271572523166444;0,0342171499775267;-0,0473016367383533;0,105283647132587;-0,0484126996069419;0,109314270243244;87;0,87;0,9;FALSE;0,574712643678161;0,8;FALSE;FALSE;0,5;0,37;0,13
"hs_hcb_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0,0199383108505915;0,0266833258561711;0,0266833258561711;0,0219854131733537;0,0534067884842287;-0,0483428488773229;0,169050902829354;-0,0483428488773229;0,169050902829354;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,76;0,24;0
"hs_pcb118_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0,00950713876679749;0,010291060109372;0,0105010817442571;0,00368481247634348;0,0350479960140058;-0,0506486639468068;0,0832093802096592;-0,0509739348157647;0,0834001129609094;98;0,98;0,9;TRUE;0,602040816326531;0,8;FALSE;FALSE;0,59;0,39;0,02
"hs_pcb138_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0;0,0256690713843063;0,027901164548159;0,00454611156338903;0,05725744602362;-0,0633459461232522;0,140405896329521;-0,0667012807156301;0,141754074650269;92;0,92;0,9;TRUE;NA;0,8;FALSE;FALSE;0,57;0,35;0,08
"hs_pcb153_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0116974760998498;-0,0215738174670313;-0,0224727265281577;-0,0172997651523257;0,0288869642144705;-0,0846313672226798;0,0310952064768639;-0,0857831305999584;0,0320489128955488;96;0,96;0,9;TRUE;0,791666666666667;0,8;FALSE;FALSE;0,2;0,76;0,04
"hs_pcb170_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0,0903255623162048;0,0893804048547174;0,0893804048547174;0,0867042169477336;0,0528657353864792;-0,00503011203821972;0,200833767908658;-0,00503011203821972;0,200833767908658;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,96;0,04;0
"hs_pcb180_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0844117414082039;-0,0882684473059765;-0,0882684473059765;-0,0841279384369862;0,0675885292696856;-0,218969088272617;0,0231435797050283;-0,218969088272617;0,0231435797050283;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_sumPCBs5_cadj_Log2";"hs_asthma";0,18953694118342;1e-12;0,0428230090331236;0,0272447968826555;0,0272447968826555;0,0236833937927908;0,0407553977186443;-0,0452670728713225;0,111240901672546;-0,0452670728713225;0,111240901672546;100;1;0,9;TRUE;0,74;0,8;FALSE;FALSE;0,74;0,26;0
"hs_pfhxs_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,00777472362377973;-0,00972111556755992;-0,00991950568118359;-0,00264358340915823;0,0318308947116141;-0,0821730426734707;0,0521250402385925;-0,082550964847046;0,0530015931721378;98;0,98;0,9;TRUE;0,571428571428571;0,8;FALSE;FALSE;0,42;0,56;0,02
"hs_pfna_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,00717234703524448;0,0225325486438447;0,0234714048373382;0,00913607580142796;0,0380191787435569;-0,0323575657958286;0,11167688487839;-0,032928504338447;0,115081390423773;96;0,96;0,9;TRUE;0,739583333333333;0,8;FALSE;FALSE;0,71;0,25;0,04
"hs_pfoa_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,0042982328762231;-0,0112180531567263;-0,0114469930170676;-0,00921553602288957;0,0424376873395914;-0,102424247655502;0,0635463686537518;-0,103030183575912;0,0639671836886294;98;0,98;0,9;TRUE;0,612244897959184;0,8;FALSE;FALSE;0,38;0,6;0,02
"hs_pfos_c_Log2";"hs_asthma";0,18953694118342;1e-12;-0,00509973842872829;-0,00375098416695335;-0,00375098416695335;-0,00290395876839541;0,0355649074417882;-0,0775110232632859;0,0551415704400507;-0,0775110232632859;0,0551415704400507;100;1;0,9;TRUE;0,56;0,8;FALSE;FALSE;0,44;0,56;0
"hs_pfunda_c_Log2";"hs_asthma";0,18953694118342;1e-12;0,000445275261198583;0,0254305917163014;0,0282562130181126;0,014799514612669;0,0334308227404029;-0,00467025101284399;0,113868086771479;-0,00468807587389303;0,116779733265031;90;0,9;0,9;TRUE;0,866666666666667;0,8;TRUE;TRUE;0,78;0,12;0,1
"hs_hm_pers_None";"hs_asthma";0,18953694118342;1e-12;-0,0229065671847659;-0,0406286041143144;-0,0406286041143144;-0,0346053747714836;0,0410464714467397;-0,145034288248549;0,0135583158046651;-0,145034288248549;0,0135583158046651;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_trafload_h_pow1over3";"hs_asthma";0,18953694118342;1e-12;0;0,00151689775496814;0,00172374744882743;0,00168750907569221;0,0218319973960876;-0,0335884904578183;0,0435972210628226;-0,0347197780721767;0,0443636651453095;88;0,88;0,9;FALSE;NA;0,8;FALSE;FALSE;0,48;0,4;0,12
"hs_trafnear_h_pow1over3";"hs_asthma";0,18953694118342;1e-12;-0,00364265255876735;-0,00967258991561332;-0,0106292196874872;-0,00544826979764656;0,0296361367918603;-0,0876576385101099;0,0482514051309639;-0,0905067528847203;0,0485207195383707;91;0,91;0,9;TRUE;0,703296703296703;0,8;FALSE;FALSE;0,27;0,64;0,09
"FAS_cat_None_Low";"hs_asthma";0,18953694118342;1e-12;-0,0681555295430002;-0,0647554146745423;-0,0647554146745423;-0,0446064395723689;0,204026453951641;-0,443983773106499;0,277581753143548;-0,443983773106499;0,277581753143548;100;1;0,9;TRUE;0,59;0,8;FALSE;FALSE;0,41;0,59;0
"FAS_cat_None_Middle";"hs_asthma";0,18953694118342;1e-12;-0,155681850112338;-0,161094812885416;-0,162722033217592;-0,142205186659222;0,124547546832329;-0,405173615685089;0,0243214236380534;-0,405179607699024;0,0248136614159183;99;0,99;0,9;TRUE;0,929292929292929;0,8;TRUE;TRUE;0,07;0,92;0,01
"hs_globalexp2_None_no exposure";"hs_asthma";0,18953694118342;1e-12;0,00342554874222387;-0,00300249910466741;-0,00309535990171898;0,00127126232077166;0,0828135104699199;-0,158647509995416;0,155532013282345;-0,159603730819042;0,157450032128471;97;0,97;0,9;TRUE;0,525773195876289;0,8;FALSE;FALSE;0,51;0,46;0,03
"hs_no2_dy_hs_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0379311393027023;-0,0437967761871846;-0,0456216418616507;-0,0399094320571984;0,0359249454220984;-0,121131384542929;0,0129764870120002;-0,121731362854976;0,0132783245599095;96;0,96;0,9;TRUE;0,916666666666667;0,8;TRUE;TRUE;0,08;0,88;0,04
"hs_no2_wk_hs_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;0;-0,0088322812979329;-0,0131825093998999;-0,00798321981446466;0,0173207220972991;-0,0517151482124422;0,00493245928601939;-0,0632865943387009;0,00822532534615922;67;0,67;0,9;FALSE;NA;0,8;FALSE;FALSE;0,15;0,52;0,33
"hs_no2_yr_hs_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0197000009450723;-0,0214885460387657;-0,022860155360389;-0,0183041568333777;0,0275901028679339;-0,0858944833797351;0,018082455154417;-0,0866380071729486;0,0182148170341022;94;0,94;0,9;TRUE;0,808510638297872;0,8;TRUE;TRUE;0,18;0,76;0,06
"hs_pm10_dy_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0414773881803857;0,0466581744067551;0,0481012107286135;0,0403086374466076;0,0350923658499044;0;0,132283835286219;0,000311087061361014;0,132580376002869;97;0,97;0,9;TRUE;0,979381443298969;0,8;TRUE;TRUE;0,95;0,02;0,03
"hs_pm10_wk_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,0180762711186761;-0,0175303971440263;-0,0175303971440263;-0,0170783733737326;0,0255347819197802;-0,074826618454532;0,0419552693924302;-0,074826618454532;0,0419552693924302;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,18;0,82;0
"hs_pm10_yr_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,00115919389616419;-0,000438656738316671;-0,000562380433739322;0,000159432557283961;0,0205111978124117;-0,0442459165156065;0,0424491671535571;-0,046676484073456;0,0444202382796627;78;0,78;0,9;FALSE;0,461538461538462;0,8;FALSE;FALSE;0,42;0,36;0,22
"hs_pm25_dy_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0281300503517613;0,0393906886656437;0,0397885744097411;0,0362535469321521;0,0306817952639899;0,000287552855812498;0,0947803962512633;0,000607936380482211;0,0948727430674734;99;0,99;0,9;TRUE;0,97979797979798;0,8;TRUE;TRUE;0,97;0,02;0,01
"hs_pm25_wk_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,00975650495637227;-0,0248262400503488;-0,0292073412357045;-0,0246016038663406;0,0259192399497199;-0,0897050973638415;0,000712939707606347;-0,0924077114839085;0,00111068688717367;85;0,85;0,9;FALSE;0,952941176470588;0,8;TRUE;FALSE;0,04;0,81;0,15
"hs_pm25_yr_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0139038270474132;0,0115865007121203;0,0117035360728488;0,0145442521204903;0,0371452068887092;-0,0607759461740689;0,0798127467602433;-0,0611047109013042;0,0801267776118793;99;0,99;0,9;TRUE;0,646464646464647;0,8;FALSE;FALSE;0,64;0,35;0,01
"hs_pm25abs_dy_hs_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,00613260594546096;-0,00597465932826291;-0,00597465932826291;-0,00555235520701183;0,0190146434039894;-0,0457440374637803;0,0277538037681508;-0,0457440374637803;0,0277538037681508;100;1;0,9;TRUE;0,64;0,8;FALSE;FALSE;0,36;0,64;0
"hs_pm25abs_wk_hs_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;0;-0,00233176999783258;-0,00259085555314731;-0,00362671762908527;0,0169135289349595;-0,0311477040034718;0,0441534118736408;-0,0320015126112013;0,0482411895663722;90;0,9;0,9;TRUE;NA;0,8;FALSE;FALSE;0,23;0,67;0,1
"hs_pm25abs_yr_hs_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,000946371353903041;0,00136649148236972;0,00143841208670497;0,00291348136709022;0,021712500535351;-0,0449948255675738;0,0457227512893924;-0,0456337547440808;0,0458661756699953;95;0,95;0,9;TRUE;0,568421052631579;0,8;FALSE;FALSE;0,54;0,41;0,05
