"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_pm25abs_dy_hs_h_Log";"hs_asthma";0,000154688532314652;1e-12;0,0350849748099254;0,0348897438298906;0,0348897438298906;0,0285341159459977;0,0688456241171101;-0,0836614000529248;0,166297973139402;-0,0836614000529248;0,166297973139402;100;1;0,9;TRUE;0,69;0,8;FALSE;FALSE;0,69;0,31;0
"hs_pm25abs_wk_hs_h_Log";"hs_asthma";0,000154688532314652;1e-12;-0,0467514978964019;-0,0423022005213578;-0,0423022005213578;-0,0399207295825035;0,0760959197352168;-0,20463207672951;0,0817698948400478;-0,20463207672951;0,0817698948400478;100;1;0,9;TRUE;0,67;0,8;FALSE;FALSE;0,33;0,67;0
"hs_pm25abs_yr_hs_h_Log";"hs_asthma";0,000154688532314652;1e-12;-0,146785939091262;-0,138972572713939;-0,138972572713939;-0,131977576362909;0,063979042654804;-0,275039140209723;-0,0381228194390919;-0,275039140209723;-0,0381228194390919;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_accesslines300_h_dic0";"hs_asthma";0,000154688532314652;1e-12;0,142518103544947;0,136395640903772;0,136395640903772;0,139310358523414;0,174432916265587;-0,173643072354429;0,469459513862028;-0,173643072354429;0,469459513862028;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,76;0,24;0
"hs_accesspoints300_h_Log";"hs_asthma";0,000154688532314652;1e-12;-0,242518146221345;-0,235774946449816;-0,235774946449816;-0,229250722181686;0,0706318968580607;-0,379648796603881;-0,110135236724403;-0,379648796603881;-0,110135236724403;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_builtdens300_h_Sqrt";"hs_asthma";0,000154688532314652;1e-12;-0,0391985489566472;-0,0413535417146671;-0,0413535417146671;-0,0350117067774427;0,0720100315797072;-0,163863490440398;0,101849623655482;-0,163863490440398;0,101849623655482;100;1;0,9;TRUE;0,72;0,8;FALSE;FALSE;0,28;0,72;0
"hs_connind300_h_Log";"hs_asthma";0,000154688532314652;1e-12;0,0592643332118701;0,0582526095007685;0,0582526095007685;0,0485773188398662;0,0719122019639783;-0,0498279726453531;0,201390019983674;-0,0498279726453531;0,201390019983674;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,76;0,24;0
"hs_fdensity300_h_Log";"hs_asthma";0,000154688532314652;1e-12;0,0384101160403714;0,0404106341629715;0,0404106341629715;0,0318662412847056;0,070884249215223;-0,0776074184803263;0,166567750640369;-0,0776074184803263;0,166567750640369;100;1;0,9;TRUE;0,66;0,8;FALSE;FALSE;0,66;0,34;0
"hs_landuseshan300_h_None";"hs_asthma";0,000154688532314652;1e-12;0,0901693339213262;0,0855026714105758;0,0855026714105758;0,07744417311321;0,0827029510380284;-0,0813447113570056;0,251207977239822;-0,0813447113570056;0,251207977239822;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,89;0,11;0
"hs_popdens_h_Sqrt";"hs_asthma";0,000154688532314652;1e-12;0,0333794770225343;0,0302485066014913;0,0302485066014913;0,0277003653628775;0,0745427935975387;-0,103713475527844;0,189707541060354;-0,103713475527844;0,189707541060354;100;1;0,9;TRUE;0,65;0,8;FALSE;FALSE;0,65;0,35;0
"hs_walkability_mean_h_None";"hs_asthma";0,000154688532314652;1e-12;0,15955781879255;0,160663684779898;0,160663684779898;0,159011937890733;0,0879687747217139;-0,0235303077220072;0,341078721082216;-0,0235303077220072;0,341078721082216;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,96;0,04;0
"hs_accesslines300_s_dic0";"hs_asthma";0,000154688532314652;1e-12;-0,144372944405664;-0,136121018188964;-0,136121018188964;-0,125194745403603;0,18799887181817;-0,48678866397808;0,160678985429644;-0,48678866397808;0,160678985429644;100;1;0,9;TRUE;0,71;0,8;FALSE;FALSE;0,29;0,71;0
"hs_accesspoints300_s_Log";"hs_asthma";0,000154688532314652;1e-12;-0,0237467026633427;-0,0210990481286065;-0,0210990481286065;-0,0156857598957332;0,0707803258732487;-0,179324196024766;0,118885290904036;-0,179324196024766;0,118885290904036;100;1;0,9;TRUE;0,62;0,8;FALSE;FALSE;0,38;0,62;0
"hs_builtdens300_s_Sqrt";"hs_asthma";0,000154688532314652;1e-12;-0,0749420007369757;-0,0714104938861438;-0,0714104938861438;-0,0679277008470262;0,0806528562197334;-0,224080164887538;0,0974484148293032;-0,224080164887538;0,0974484148293032;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"hs_connind300_s_Log";"hs_asthma";0,000154688532314652;1e-12;0,00664038698399805;0,00510038908573141;0,00510038908573141;0,00364700760528987;0,0668252941889125;-0,121299155827964;0,121056968134726;-0,121299155827964;0,121056968134726;100;1;0,9;TRUE;0,54;0,8;FALSE;FALSE;0,54;0,46;0
"hs_fdensity300_s_Log";"hs_asthma";0,000154688532314652;1e-12;-0,050933064547144;-0,0493735119302667;-0,0493735119302667;-0,0584889279997519;0,0711309914019803;-0,184410457677629;0,108662230767975;-0,184410457677629;0,108662230767975;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,23;0,77;0
"hs_landuseshan300_s_None";"hs_asthma";0,000154688532314652;1e-12;-0,157266542396847;-0,162451430368035;-0,162451430368035;-0,169061029543242;0,0805842757242001;-0,307887908175947;-0,0230234669102327;-0,307887908175947;-0,0230234669102327;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_popdens_s_Sqrt";"hs_asthma";0,000154688532314652;1e-12;0,0358200022051646;0,0448995101000877;0,0448995101000877;0,0588692493633927;0,0616244514604477;-0,0873776133204087;0,14517703907244;-0,0873776133204087;0,14517703907244;100;1;0,9;TRUE;0,75;0,8;FALSE;FALSE;0,75;0,25;0
"h_Absorbance_Log";"hs_asthma";0,000154688532314652;1e-12;0,122496577356651;0,112926251755969;0,112926251755969;0,112197869236381;0,0677612533405418;0,00719435690894351;0,23538786773162;0,00719435690894351;0,23538786773162;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"h_Benzene_Log";"hs_asthma";0,000154688532314652;1e-12;0,195742325579184;0,189427864070098;0,189427864070098;0,198090520283134;0,0594631640782002;0,0430324348775166;0,273800888191529;0,0430324348775166;0,273800888191529;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_NO2_Log";"hs_asthma";0,000154688532314652;1e-12;-0,0113307119301626;-0,00829240052802025;-0,00829240052802025;-0,00752970459962284;0,0784750088380152;-0,156929127987086;0,139770929518897;-0,156929127987086;0,139770929518897;100;1;0,9;TRUE;0,52;0,8;FALSE;FALSE;0,48;0,52;0
"h_PM_Log";"hs_asthma";0,000154688532314652;1e-12;0,0663589648249656;0,0663502082737974;0,0663502082737974;0,0724161627388726;0,0753074495129034;-0,0703664920252278;0,19733209109337;-0,0703664920252278;0,19733209109337;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,81;0,19;0
"h_TEX_Log";"hs_asthma";0,000154688532314652;1e-12;-0,0529992511087771;-0,0418553581327066;-0,0418553581327066;-0,0423239699866786;0,0760439217484367;-0,167757130044179;0,115773078118768;-0,167757130044179;0,115773078118768;100;1;0,9;TRUE;0,73;0,8;FALSE;FALSE;0,27;0,73;0
"hs_KIDMED_None";"hs_asthma";0,000154688532314652;1e-12;-0,140422075452833;-0,140844240550112;-0,140844240550112;-0,132288595959065;0,0693956107172906;-0,269161446964699;-0,0256943741194616;-0,269161446964699;-0,0256943741194616;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_mvpa_prd_alt_None";"hs_asthma";0,000154688532314652;1e-12;0,00842238964712129;0,00824090812878661;0,00824090812878661;0,00464498922076377;0,0753713128549532;-0,133614567076935;0,149698100477464;-0,133614567076935;0,149698100477464;100;1;0,9;TRUE;0,52;0,8;FALSE;FALSE;0,52;0,48;0
"hs_sd_wk_None";"hs_asthma";0,000154688532314652;1e-12;-0,0427850887251649;-0,0485883537135373;-0,0485883537135373;-0,0520076820339267;0,0711498616984036;-0,170508405208149;0,0809471426252498;-0,170508405208149;0,0809471426252498;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,24;0,76;0
"hs_dif_hours_total_None";"hs_asthma";0,000154688532314652;1e-12;-0,156287293016875;-0,160606494107288;-0,160606494107288;-0,163036346733936;0,0814628419295708;-0,311834071439179;0,00429074596878495;-0,311834071439179;0,00429074596878495;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_as_c_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,0923286166285251;-0,083253591120026;-0,083253591120026;-0,0813045986865362;0,0723012189975384;-0,208372008436395;0,0436670491483725;-0,208372008436395;0,0436670491483725;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_cd_c_Log2";"hs_asthma";0,000154688532314652;1e-12;0,0513565483228027;0,0493184923943902;0,0493184923943902;0,0451284925574554;0,0690705404890958;-0,0658967393372862;0,172220181572233;-0,0658967393372862;0,172220181572233;100;1;0,9;TRUE;0,73;0,8;FALSE;FALSE;0,73;0,27;0
"hs_co_c_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,158432297254564;-0,156119153695915;-0,156119153695915;-0,159376786432188;0,0816895111773093;-0,305614778694538;-0,0056230278170023;-0,305614778694538;-0,0056230278170023;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_cs_c_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,0611367182943194;-0,0546296375232107;-0,0546296375232107;-0,0503676265599827;0,0759200261673125;-0,190061991384789;0,0892336740765049;-0,190061991384789;0,0892336740765049;100;1;0,9;TRUE;0,75;0,8;FALSE;FALSE;0,25;0,75;0
"hs_cu_c_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,106667023725136;-0,109219914641798;-0,109219914641798;-0,109943887431186;0,0735680969444323;-0,243062660682823;0,0250545672287629;-0,243062660682823;0,0250545672287629;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_hg_c_Log2";"hs_asthma";0,000154688532314652;1e-12;0,0555165280845392;0,0592988845393584;0,0592988845393584;0,0521259543635538;0,0648717488875993;-0,0588307722875725;0,17193134702286;-0,0588307722875725;0,17193134702286;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,83;0,17;0
"hs_mn_c_Log2";"hs_asthma";0,000154688532314652;1e-12;0,147957424132281;0,142312519536464;0,142312519536464;0,146186936688904;0,0653393517553915;0,00338097906962003;0,267786455142222;0,00338097906962003;0,267786455142222;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"hs_mo_c_Log2";"hs_asthma";0,000154688532314652;1e-12;0,0353662736087;0,041757318389505;0,041757318389505;0,0429788008540698;0,0618515989348742;-0,0758587803983495;0,146271868708713;-0,0758587803983495;0,146271868708713;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,76;0,24;0
"hs_pb_c_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,0490312302497706;-0,0543281876440171;-0,0543281876440171;-0,0618969611737836;0,0701840729294846;-0,191164941705073;0,107690585207179;-0,191164941705073;0,107690585207179;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,24;0,76;0
"hs_hum_mt_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;-0,0341452841004988;-0,0196007684393586;-0,0196007684393586;-0,0172865052010343;0,0730128479148072;-0,140175534169902;0,114759213045417;-0,140175534169902;0,114759213045417;100;1;0,9;TRUE;0,58;0,8;FALSE;FALSE;0,42;0,58;0
"hs_tm_mt_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;-0,0476137619644207;-0,0479811099184283;-0,0479811099184283;-0,0393852102662169;0,0529513310418599;-0,15895116527951;0,0342008186706728;-0,15895116527951;0,0342008186706728;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,16;0,84;0
"hs_uvdvf_mt_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;-0,00635726274219902;-0,00261362165196774;-0,00261362165196774;-0,00482866864929271;0,0594124624844897;-0,0998068828794384;0,128022723978574;-0,0998068828794384;0,128022723978574;100;1;0,9;TRUE;0,52;0,8;FALSE;FALSE;0,48;0,52;0
"hs_hum_dy_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;0,110958058391673;0,118966656083202;0,118966656083202;0,123231053153652;0,0780943125536441;-0,0575200674440767;0,24047834166646;-0,0575200674440767;0,24047834166646;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"hs_hum_wk_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;0,181629272698101;0,179543409508566;0,179543409508566;0,186977724220391;0,0654251607952988;0,03999671873744;0,28556848746716;0,03999671873744;0,28556848746716;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_tm_dy_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;0,0560930030895135;0,0570259335426179;0,0570259335426179;0,0584603072648785;0,065702123933842;-0,0538484208870679;0,182665400901378;-0,0538484208870679;0,182665400901378;100;1;0,9;TRUE;0,79;0,8;FALSE;FALSE;0,79;0,21;0
"hs_tm_wk_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;0,0442918937264697;0,0373663598243122;0,0373663598243122;0,0388207086988145;0,0467737777619734;-0,0416080447161514;0,117277325063429;-0,0416080447161514;0,117277325063429;100;1;0,9;TRUE;0,75;0,8;FALSE;FALSE;0,75;0,25;0
"hs_uvdvf_dy_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;-0,10949992661808;-0,101077520556118;-0,101077520556118;-0,107357324169607;0,0549959755535132;-0,189060103384336;0,0192709838103108;-0,189060103384336;0,0192709838103108;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_uvdvf_wk_hs_h_None";"hs_asthma";0,000154688532314652;1e-12;0,000288916230682815;2,65662562381342e-05;2,65662562381342e-05;-0,00226040117341025;0,059214956456435;-0,106202541671795;0,121561325373825;-0,106202541671795;0,121561325373825;100;1;0,9;TRUE;0,47;0,8;FALSE;FALSE;0,47;0,53;0
"hs_ndvi100_h_None";"hs_asthma";0,000154688532314652;1e-12;-0,235119297855211;-0,217628805590243;-0,217628805590243;-0,217068793905095;0,0788813022587074;-0,363318570070197;-0,0800367198049383;-0,363318570070197;-0,0800367198049383;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_ndvi100_s_None";"hs_asthma";0,000154688532314652;1e-12;-0,0758693958656537;-0,068919771451198;-0,068919771451198;-0,0712434946338396;0,0804540071908776;-0,205122092709878;0,0786247784213793;-0,205122092709878;0,0786247784213793;100;1;0,9;TRUE;0,78;0,8;FALSE;FALSE;0,22;0,78;0
"hs_dde_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;0,160285434700817;0,157412577505796;0,157412577505796;0,171251450424702;0,102484557385025;-0,066861491442388;0,328819912713704;-0,066861491442388;0,328819912713704;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,93;0,07;0
"hs_ddt_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;0,0172288705869875;0,0275496967139075;0,0275496967139075;0,0302559217926908;0,0720324923074186;-0,126450503379283;0,139869568896146;-0,126450503379283;0,139869568896146;100;1;0,9;TRUE;0,68;0,8;FALSE;FALSE;0,68;0,32;0
"hs_hcb_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;0,0210098429680723;0,0212738052368303;0,0212738052368303;0,0259026597878266;0,0625469475936655;-0,110394821900528;0,130962446897123;-0,110394821900528;0,130962446897123;100;1;0,9;TRUE;0,69;0,8;FALSE;FALSE;0,69;0,31;0
"hs_pcb118_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,0214881962071275;-0,00997444390710634;-0,00997444390710634;-0,0104064837761532;0,0680752395914755;-0,169793041415458;0,108074299984261;-0,169793041415458;0,108074299984261;100;1;0,9;TRUE;0,55;0,8;FALSE;FALSE;0,45;0,55;0
"hs_pcb138_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;0,171145605658953;0,161032196356576;0,161032196356576;0,156557025065921;0,044575085469648;0,0865208912904889;0,245170197418791;0,0865208912904889;0,245170197418791;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pcb153_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,0560899273183038;-0,051164412033798;-0,051164412033798;-0,0594605141917646;0,0461070097627563;-0,134262159948393;0,0435289521084272;-0,134262159948393;0,0435289521084272;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"hs_pcb170_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;0,126658360553039;0,120337058175083;0,120337058175083;0,1135411119498;0,0583052464310599;0,0200853204742315;0,22959213807061;0,0200853204742315;0,22959213807061;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_pcb180_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,13763697404592;-0,125357346328223;-0,125357346328223;-0,130190385076873;0,0969529340497446;-0,290221253850083;0,0715789532035155;-0,290221253850083;0,0715789532035155;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"hs_sumPCBs5_cadj_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,0349593966881929;-0,0289717688146957;-0,0289717688146957;-0,0262362411197506;0,0514274950625854;-0,128527911156967;0,0682440569723362;-0,128527911156967;0,0682440569723362;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,23;0,77;0
"hs_pfhxs_c_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,0307005733219538;-0,0256380217240853;-0,0256380217240853;-0,0214117387105924;0,0653516188309988;-0,155432111156591;0,08395501200055;-0,155432111156591;0,08395501200055;100;1;0,9;TRUE;0,63;0,8;FALSE;FALSE;0,37;0,63;0
"hs_pfna_c_Log2";"hs_asthma";0,000154688532314652;1e-12;0,0462688939029102;0,047971336166422;0,047971336166422;0,0470462349244342;0,0626847534314998;-0,0699323399161382;0,183950752089478;-0,0699323399161382;0,183950752089478;100;1;0,9;TRUE;0,79;0,8;FALSE;FALSE;0,79;0,21;0
"hs_pfoa_c_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,070458296484767;-0,0722702249821343;-0,0722702249821343;-0,0728418768655725;0,0899667911327681;-0,247534495549934;0,0804547031681189;-0,247534495549934;0,0804547031681189;100;1;0,9;TRUE;0,79;0,8;FALSE;FALSE;0,21;0,79;0
"hs_pfos_c_Log2";"hs_asthma";0,000154688532314652;1e-12;-0,0353097804033754;-0,032037267611999;-0,032037267611999;-0,03204019265755;0,0719685276908276;-0,157976321572611;0,0981827708027833;-0,157976321572611;0,0981827708027833;100;1;0,9;TRUE;0,7;0,8;FALSE;FALSE;0,3;0,7;0
"hs_pfunda_c_Log2";"hs_asthma";0,000154688532314652;1e-12;0,0515115644970921;0,0527290666614057;0,0527290666614057;0,0561852461943769;0,0761776952760747;-0,0787635080505318;0,196389366654767;-0,0787635080505318;0,196389366654767;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,77;0,23;0
"hs_hm_pers_None";"hs_asthma";0,000154688532314652;1e-12;-0,0554623810326495;-0,0524000625050801;-0,0524000625050801;-0,0500789134986601;0,0792456603280405;-0,213790673926077;0,101299600765481;-0,213790673926077;0,101299600765481;100;1;0,9;TRUE;0,75;0,8;FALSE;FALSE;0,25;0,75;0
"hs_trafload_h_pow1over3";"hs_asthma";0,000154688532314652;1e-12;0,013062321683325;0,0126739394163546;0,0126739394163546;0,00076120773498931;0,0715634505526972;-0,104356197730119;0,1621021664609;-0,104356197730119;0,1621021664609;100;1;0,9;TRUE;0,5;0,8;FALSE;FALSE;0,5;0,5;0
"hs_trafnear_h_pow1over3";"hs_asthma";0,000154688532314652;1e-12;0,000364183807644275;0,000818377721592579;0,000818377721592579;0,00342449528520036;0,0622711774769275;-0,100795320668293;0,121469231685903;-0,100795320668293;0,121469231685903;100;1;0,9;TRUE;0,51;0,8;FALSE;FALSE;0,51;0,49;0
"FAS_cat_None_Low";"hs_asthma";0,000154688532314652;1e-12;0,00604756029236182;0,00616015466221492;0,00616015466221492;-0,0189713058225445;0,2444066031943;-0,425766277086316;0,522937143252638;-0,425766277086316;0,522937143252638;100;1;0,9;TRUE;0,46;0,8;FALSE;FALSE;0,46;0,54;0
"FAS_cat_None_Middle";"hs_asthma";0,000154688532314652;1e-12;-0,174016786665086;-0,172428442134963;-0,172428442134963;-0,166684587233475;0,148525342855629;-0,488553899826201;0,0967097350843293;-0,488553899826201;0,0967097350843293;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"hs_globalexp2_None_no exposure";"hs_asthma";0,000154688532314652;1e-12;-0,0428425045536943;-0,0441524430665954;-0,0441524430665954;-0,0748313818745834;0,164965146209211;-0,367719690750563;0,259584688653782;-0,367719690750563;0,259584688653782;100;1;0,9;TRUE;0,62;0,8;FALSE;FALSE;0,38;0,62;0
"h_abs_ratio_preg_Log";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00737041681991361;-0,00680284274055106;-0,00680284274055106;-0,0066277771648392;0,00587827810246883;-0,0179041981904438;0,00466469452080583;-0,0179041981904438;0,00466469452080583;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,07;0,93;0
"h_no2_ratio_preg_Log";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00637677526631261;-0,0073680434405487;-0,0073680434405487;-0,00734007263092976;0,00486639806450965;-0,0159536618975738;0,00249574470261628;-0,0159536618975738;0,00249574470261628;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"h_pm10_ratio_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00037028052047143;-0,000125856179161673;-0,000125856179161673;0,000302518072611941;0,00549771043412531;-0,0111993824521029;0,011249925141082;-0,0111993824521029;0,011249925141082;100;1;0,9;TRUE;0,48;0,8;FALSE;FALSE;0,52;0,48;0
"h_pm25_ratio_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00438571047234505;-0,00377082628267511;-0,00377082628267511;-0,00308450792217399;0,00469970585093451;-0,0130788251941375;0,00372975041873023;-0,0130788251941375;0,00372975041873023;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,23;0,77;0
"h_accesslines300_preg_dic0";"hs_zbmi_who";0,000154688532314652;1e-12;0,00409499893352758;0,00407472948298295;0,00407472948298295;0,00305610720321691;0,0131538315623176;-0,0168157311364824;0,0270691690345523;-0,0168157311364824;0,0270691690345523;100;1;0,9;TRUE;0,63;0,8;FALSE;FALSE;0,63;0,37;0
"h_accesspoints300_preg_Log";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00207935242553851;-0,00098658620356331;-0,00098658620356331;-0,00103088618249018;0,00442454126458059;-0,00877133155340456;0,00813475456276773;-0,00877133155340456;0,00813475456276773;100;1;0,9;TRUE;0,61;0,8;FALSE;FALSE;0,39;0,61;0
"h_builtdens300_preg_Sqrt";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00282798364205726;-0,00272747973235956;-0,00272747973235956;-0,00233049654504087;0,00523777119418372;-0,0136971741862984;0,00691854125541851;-0,0136971741862984;0,00691854125541851;100;1;0,9;TRUE;0,68;0,8;FALSE;FALSE;0,32;0,68;0
"h_connind300_preg_Sqrt";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00183419053361907;-0,000949823401934167;-0,000949823401934167;-0,000602473123687618;0,00492530277071732;-0,0106798416041922;0,00866750801665847;-0,0106798416041922;0,00866750801665847;100;1;0,9;TRUE;0,57;0,8;FALSE;FALSE;0,43;0,57;0
"h_fdensity300_preg_Log";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00605204259764704;-0,00531370483955493;-0,00531370483955493;-0,0052021765144034;0,0042046668883499;-0,0138520504221837;0,00229463981918095;-0,0138520504221837;0,00229463981918095;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"h_frichness300_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;0,000850803059422224;0,00167678109472267;0,00167678109472267;0,00149581152125408;0,00429785289583965;-0,00528830642705396;0,0105498431968715;-0,00528830642705396;0,0105498431968715;100;1;0,9;TRUE;0,64;0,8;FALSE;FALSE;0,64;0,36;0
"h_landuseshan300_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;0,00825845237580662;0,00742036108599735;0,00742036108599735;0,00707123083015106;0,00369163071726055;0,00113226045711221;0,0146229876320565;0,00113226045711221;0,0146229876320565;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_popdens_preg_Sqrt";"hs_zbmi_who";0,000154688532314652;1e-12;0,0102914601661143;0,00945025032188734;0,00945025032188734;0,00913193720079833;0,0044198800155;0,00210942038443282;0,0184329302694637;0,00210942038443282;0,0184329302694637;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_walkability_mean_preg_None";"hs_zbmi_who";0,000154688532314652;1e-12;-0,0110320405354869;-0,0107565885117703;-0,0107565885117703;-0,0109399183918991;0,00411367048956935;-0,0182433963935258;-0,00338441534512395;-0,0182433963935258;-0,00338441534512395;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_as_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,0100071409157208;0,00922174416465435;0,00922174416465435;0,00936303905475421;0,00398585885065955;0,00118041439921952;0,0162403381004478;0,00118041439921952;0,0162403381004478;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_cd_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,00151353964535917;0,000836053246202705;0,000836053246202705;0,000117170062690007;0,00351327677799122;-0,00507750124671465;0,00802460500346946;-0,00507750124671465;0,00802460500346946;100;1;0,9;TRUE;0,53;0,8;FALSE;FALSE;0,53;0,47;0
"hs_co_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,00224905664152656;0,00308119953481237;0,00308119953481237;0,00344524373382043;0,00432337750443241;-0,00495363560581742;0,0111056322162505;-0,00495363560581742;0,0111056322162505;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,76;0,24;0
"hs_cs_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00363108602565869;-0,00398454008254934;-0,00398454008254934;-0,00431446733605497;0,004029158145455;-0,0120035635207693;0,00310675895861488;-0,0120035635207693;0,00310675895861488;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"hs_cu_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;-0,00881822206436675;-0,00786881542932139;-0,00786881542932139;-0,00761951638041579;0,00423203471016625;-0,0155263672994452;0,000232008050556748;-0,0155263672994452;0,000232008050556748;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_hg_m_Log2";"hs_zbmi_who";0,000154688532314652;1e-12;0,00414694952259311;0,00386918913463995;0,00386918913463995;0,00362283397320242;0,00386912574111986;-0,00394696467898694;0,0117988760066937;-0,00394696467898694;0,0117988760066937;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,85;0,15;0
