"scenario";"exposure";"outcome";"original_beta";"n_loco_fits";"n_selected";"selection_frequency";"n_positive";"n_negative";"dominant_direction";"dominant_sign_consistency";"original_sign_consistency"
"Combined";"hs_hum_dy_hs_h_None";"hs_asthma";0,00240171297842289;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_hum_wk_hs_h_None";"hs_asthma";0,142177926953046;6;6;1;6;0;"Positive";1;1
"Combined";"hs_tm_dy_hs_h_None";"hs_asthma";0,00394734777322304;6;4;0,666666666666667;3;1;"Positive";0,75;0,75
"Combined";"hs_tm_wk_hs_h_None";"hs_asthma";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_uvdvf_dy_hs_h_None";"hs_asthma";0;6;4;0,666666666666667;0;4;"Negative";1;NA
"Combined";"hs_uvdvf_wk_hs_h_None";"hs_asthma";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_ndvi100_h_None";"hs_asthma";-0,121361062317833;6;6;1;0;6;"Negative";1;1
"Combined";"hs_ndvi100_s_None";"hs_asthma";-0,00573545572998812;6;6;1;0;6;"Negative";1;1
"Combined";"hs_dde_cadj_Log2";"hs_asthma";0,0347443653132319;6;6;1;6;0;"Positive";1;1
"Combined";"hs_ddt_cadj_Log2";"hs_asthma";-6,77533008456985e-05;6;2;0,333333333333333;0;2;"Negative";1;1
"Combined";"hs_hcb_cadj_Log2";"hs_asthma";0,0121620623158509;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"hs_pcb118_cadj_Log2";"hs_asthma";-0,00311078173866338;6;4;0,666666666666667;2;2;"Tie";0,5;0,5
"Combined";"hs_pcb138_cadj_Log2";"hs_asthma";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pcb153_cadj_Log2";"hs_asthma";-0,0107709842561247;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_pcb170_cadj_Log2";"hs_asthma";0,0769372218335735;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pcb180_cadj_Log2";"hs_asthma";-0,0650197809175469;6;6;1;0;6;"Negative";1;1
"Combined";"hs_sumPCBs5_cadj_Log2";"hs_asthma";0,030204072756789;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"hs_pfhxs_c_Log2";"hs_asthma";-0,00111386707329151;6;5;0,833333333333333;1;4;"Negative";0,8;0,8
"Combined";"hs_pfna_c_Log2";"hs_asthma";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_pfoa_c_Log2";"hs_asthma";-0,025613927425929;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_pfos_c_Log2";"hs_asthma";0,000810413642561275;6;6;1;2;4;"Negative";0,666666666666667;0,333333333333333
"Combined";"hs_pfunda_c_Log2";"hs_asthma";0,000627091113907255;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Combined";"hs_hm_pers_None";"hs_asthma";-0,0130515781458499;6;6;1;0;6;"Negative";1;1
"Combined";"hs_trafload_h_pow1over3";"hs_asthma";-0,000415948551586538;6;4;0,666666666666667;4;0;"Positive";1;0
"Combined";"hs_trafnear_h_pow1over3";"hs_asthma";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"FAS_cat_None_Low";"hs_asthma";0,123681474198487;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"FAS_cat_None_Middle";"hs_asthma";-0,0840687507415752;6;6;1;0;6;"Negative";1;1
"Combined";"hs_globalexp2_None_no exposure";"hs_asthma";-0,00728868198055694;6;5;0,833333333333333;3;2;"Positive";0,6;0,4
"Combined";"h_abs_ratio_preg_Log";"hs_zbmi_who";-0,0234422023602389;6;6;1;0;6;"Negative";1;1
"Combined";"h_no2_ratio_preg_Log";"hs_zbmi_who";-0,00718687058352243;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"h_pm10_ratio_preg_None";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"h_pm25_ratio_preg_None";"hs_zbmi_who";-0,00733065969273235;6;6;1;0;6;"Negative";1;1
"Combined";"h_accesslines300_preg_dic0";"hs_zbmi_who";-0,0795482419312392;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"h_accesspoints300_preg_Log";"hs_zbmi_who";-0,0136944499505978;6;6;1;0;6;"Negative";1;1
"Combined";"h_builtdens300_preg_Sqrt";"hs_zbmi_who";-0,00245837388246098;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"h_connind300_preg_Sqrt";"hs_zbmi_who";-0,00489675652597492;6;6;1;0;6;"Negative";1;1
"Combined";"h_fdensity300_preg_Log";"hs_zbmi_who";-0,000679335415334284;6;6;1;0;6;"Negative";1;1
"Combined";"h_frichness300_preg_None";"hs_zbmi_who";-0,00138548861447471;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"h_landuseshan300_preg_None";"hs_zbmi_who";0,0213004427532765;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_popdens_preg_Sqrt";"hs_zbmi_who";0,0526658940850042;6;6;1;6;0;"Positive";1;1
"Combined";"h_walkability_mean_preg_None";"hs_zbmi_who";-0,0409646248846536;6;6;1;0;6;"Negative";1;1
"Combined";"hs_as_m_Log2";"hs_zbmi_who";0,0221180126977515;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cd_m_Log2";"hs_zbmi_who";0,0237855100494861;6;6;1;6;0;"Positive";1;1
"Combined";"hs_co_m_Log2";"hs_zbmi_who";0,0202657798967771;6;2;0,333333333333333;2;0;"Positive";1;1
"Combined";"hs_cs_m_Log2";"hs_zbmi_who";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_cu_m_Log2";"hs_zbmi_who";-0,020779551364889;6;6;1;0;6;"Negative";1;1
"Combined";"hs_hg_m_Log2";"hs_zbmi_who";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_mn_m_Log2";"hs_zbmi_who";-0,000567203435625921;6;5;0,833333333333333;3;2;"Positive";0,6;0,4
"Combined";"hs_mo_m_Log2";"hs_zbmi_who";-0,00141442822283168;6;5;0,833333333333333;2;3;"Negative";0,6;0,6
"Combined";"hs_pb_m_Log2";"hs_zbmi_who";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"h_humidity_preg_None";"hs_zbmi_who";-0,0122920557154791;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"h_pressure_preg_None";"hs_zbmi_who";0;6;3;0,5;1;2;"Negative";0,666666666666667;NA
"Combined";"h_temperature_preg_None";"hs_zbmi_who";0;6;3;0,5;1;2;"Negative";0,666666666666667;NA
"Combined";"h_ndvi100_preg_None";"hs_zbmi_who";-0,0151913684961126;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_dde_madj_Log2";"hs_zbmi_who";0,0242627231518874;6;6;1;6;0;"Positive";1;1
"Combined";"hs_ddt_madj_Log2";"hs_zbmi_who";0;6;4;0,666666666666667;0;4;"Negative";1;NA
"Combined";"hs_hcb_madj_Log2";"hs_zbmi_who";-0,00342305541125778;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_pcb118_madj_Log2";"hs_zbmi_who";0,00155672953160416;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Combined";"hs_pcb138_madj_Log2";"hs_zbmi_who";-0,00978460042203828;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_pcb153_madj_Log2";"hs_zbmi_who";0;6;6;1;5;1;"Positive";0,833333333333333;NA
"Combined";"hs_pcb170_madj_Log2";"hs_zbmi_who";-0,0192158332062317;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pcb180_madj_Log2";"hs_zbmi_who";0,00290729434033237;6;4;0,666666666666667;1;3;"Negative";0,75;0,25
"Combined";"hs_sumPCBs5_madj_Log2";"hs_zbmi_who";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_pfhxs_m_Log2";"hs_zbmi_who";-0,0255841901201722;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfna_m_Log2";"hs_zbmi_who";0,0153649791554571;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_pfoa_m_Log2";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"hs_pfos_m_Log2";"hs_zbmi_who";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_pfunda_m_Log2";"hs_zbmi_who";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"e3_asmokcigd_p_None";"hs_zbmi_who";-0,00412078723405427;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"h_distinvnear1_preg_Log";"hs_zbmi_who";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"h_trafload_preg_pow1over3";"hs_zbmi_who";0,0239071289425837;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_trafnear_preg_pow1over3";"hs_zbmi_who";-0,00113261236663967;6;1;0,166666666666667;1;0;"Positive";1;0
"Combined";"h_bro_preg_Log";"hs_zbmi_who";0;6;5;0,833333333333333;1;4;"Negative";0,8;NA
"Combined";"h_clf_preg_Log";"hs_zbmi_who";-0,00221004841343447;6;3;0,5;0;3;"Negative";1;1
"Combined";"h_thm_preg_Log";"hs_zbmi_who";-0,000450919864975637;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"e3_alcpreg_yn_None_1";"hs_zbmi_who";-0,0409866606595219;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"h_pamod_t3_None_Often";"hs_zbmi_who";-0,0779843004137043;6;6;1;0;6;"Negative";1;1
"Combined";"h_pamod_t3_None_Sometimes";"hs_zbmi_who";-0,0359952176612674;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"h_pamod_t3_None_Very Often";"hs_zbmi_who";-0,0170959072450186;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"h_pavig_t3_None_Low";"hs_zbmi_who";-0,169209231932831;6;6;1;0;6;"Negative";1;1
"Combined";"h_pavig_t3_None_Medium";"hs_zbmi_who";-0,0936181340218892;6;6;1;0;6;"Negative";1;1
"Combined";"hs_no2_dy_hs_h_Log";"hs_zbmi_who";-0,0190218297838512;6;6;1;0;6;"Negative";1;1
"Combined";"hs_no2_wk_hs_h_Log";"hs_zbmi_who";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_no2_yr_hs_h_Log";"hs_zbmi_who";0;6;4;0,666666666666667;4;0;"Positive";1;NA
"Combined";"hs_pm10_dy_hs_h_None";"hs_zbmi_who";0,0320217334179545;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pm10_wk_hs_h_None";"hs_zbmi_who";-0,026917343004794;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm10_yr_hs_h_None";"hs_zbmi_who";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pm25_dy_hs_h_None";"hs_zbmi_who";0,0261799255520525;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pm25_wk_hs_h_None";"hs_zbmi_who";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_pm25_yr_hs_h_None";"hs_zbmi_who";0,00312009861060851;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_pm25abs_dy_hs_h_Log";"hs_zbmi_who";-0,00538352452540193;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm25abs_wk_hs_h_Log";"hs_zbmi_who";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_pm25abs_yr_hs_h_Log";"hs_zbmi_who";0,0223144155493141;6;6;1;6;0;"Positive";1;1
"Combined";"hs_accesslines300_h_dic0";"hs_zbmi_who";-0,0194969861803491;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_accesspoints300_h_Log";"hs_zbmi_who";-0,00270660214487495;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Combined";"hs_builtdens300_h_Sqrt";"hs_zbmi_who";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"hs_connind300_h_Log";"hs_zbmi_who";0,0122481501213417;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_fdensity300_h_Log";"hs_zbmi_who";-0,0120836673268086;6;6;1;0;6;"Negative";1;1
"Combined";"hs_landuseshan300_h_None";"hs_zbmi_who";-0,0294177554691374;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_popdens_h_Sqrt";"hs_zbmi_who";0;6;5;0,833333333333333;5;0;"Positive";1;NA
"Combined";"hs_walkability_mean_h_None";"hs_zbmi_who";-0,00222131153776262;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_accesslines300_s_dic0";"hs_zbmi_who";0,0534321940798967;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_accesspoints300_s_Log";"hs_zbmi_who";-0,0648365173018519;6;6;1;0;6;"Negative";1;1
"Combined";"hs_builtdens300_s_Sqrt";"hs_zbmi_who";0,000100508428910273;6;3;0,5;0;3;"Negative";1;0
"Combined";"hs_connind300_s_Log";"hs_zbmi_who";-0,0124624469563768;6;4;0,666666666666667;1;3;"Negative";0,75;0,75
"Combined";"hs_fdensity300_s_Log";"hs_zbmi_who";0;6;6;1;0;6;"Negative";1;NA
"Combined";"hs_landuseshan300_s_None";"hs_zbmi_who";-0,00434878431124662;6;3;0,5;0;3;"Negative";1;1
"Combined";"hs_popdens_s_Sqrt";"hs_zbmi_who";0;6;3;0,5;0;3;"Negative";1;NA
"Combined";"h_Absorbance_Log";"hs_zbmi_who";0,00227391801860246;6;6;1;2;4;"Negative";0,666666666666667;0,333333333333333
"Combined";"h_Benzene_Log";"hs_zbmi_who";0,00642754103454724;6;6;1;6;0;"Positive";1;1
"Combined";"h_NO2_Log";"hs_zbmi_who";0,00542821092565542;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_PM_Log";"hs_zbmi_who";0,0364114356570529;6;6;1;6;0;"Positive";1;1
"Combined";"h_TEX_Log";"hs_zbmi_who";0,0120860537310285;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_KIDMED_None";"hs_zbmi_who";0,0431216394900877;6;6;1;6;0;"Positive";1;1
"Combined";"hs_mvpa_prd_alt_None";"hs_zbmi_who";-0,0236398626587539;6;6;1;0;6;"Negative";1;1
"Combined";"hs_sd_wk_None";"hs_zbmi_who";0,00708668546943675;6;6;1;6;0;"Positive";1;1
"Combined";"hs_dif_hours_total_None";"hs_zbmi_who";-0,0477441119565737;6;6;1;0;6;"Negative";1;1
"Combined";"hs_as_c_Log2";"hs_zbmi_who";-0,00361705560556684;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_cd_c_Log2";"hs_zbmi_who";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_co_c_Log2";"hs_zbmi_who";-0,025227443037915;6;6;1;0;6;"Negative";1;1
"Combined";"hs_cs_c_Log2";"hs_zbmi_who";0,107644619437892;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cu_c_Log2";"hs_zbmi_who";0,0715287489780588;6;6;1;6;0;"Positive";1;1
"Combined";"hs_hg_c_Log2";"hs_zbmi_who";-0,0167430486532099;6;6;1;0;6;"Negative";1;1
"Combined";"hs_mn_c_Log2";"hs_zbmi_who";-0,00439025677412438;6;5;0,833333333333333;1;4;"Negative";0,8;0,8
"Combined";"hs_mo_c_Log2";"hs_zbmi_who";-0,0288961296091855;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pb_c_Log2";"hs_zbmi_who";-0,0106923255923222;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_hum_mt_hs_h_None";"hs_zbmi_who";0,0634907480371659;6;6;1;6;0;"Positive";1;1
"Combined";"hs_tm_mt_hs_h_None";"hs_zbmi_who";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_uvdvf_mt_hs_h_None";"hs_zbmi_who";0;6;3;0,5;3;0;"Positive";1;NA
"Combined";"hs_hum_dy_hs_h_None";"hs_zbmi_who";0,00191966638975027;6;4;0,666666666666667;3;1;"Positive";0,75;0,75
"Combined";"hs_hum_wk_hs_h_None";"hs_zbmi_who";-0,00705403781263681;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"hs_tm_dy_hs_h_None";"hs_zbmi_who";-0,00788636443619992;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_tm_wk_hs_h_None";"hs_zbmi_who";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_uvdvf_dy_hs_h_None";"hs_zbmi_who";0;6;4;0,666666666666667;0;4;"Negative";1;NA
"Combined";"hs_uvdvf_wk_hs_h_None";"hs_zbmi_who";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_ndvi100_h_None";"hs_zbmi_who";-0,000909536465115248;6;6;1;4;2;"Positive";0,666666666666667;0,333333333333333
"Combined";"hs_ndvi100_s_None";"hs_zbmi_who";-0,00360539582067896;6;6;1;0;6;"Negative";1;1
"Combined";"hs_dde_cadj_Log2";"hs_zbmi_who";-0,128412285100354;6;6;1;0;6;"Negative";1;1
"Combined";"hs_ddt_cadj_Log2";"hs_zbmi_who";-0,000397998062988681;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Combined";"hs_hcb_cadj_Log2";"hs_zbmi_who";-0,110313605573514;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pcb118_cadj_Log2";"hs_zbmi_who";0,0110751445473887;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_pcb138_cadj_Log2";"hs_zbmi_who";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pcb153_cadj_Log2";"hs_zbmi_who";-0,0447195743533235;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_pcb170_cadj_Log2";"hs_zbmi_who";-0,14501781095252;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pcb180_cadj_Log2";"hs_zbmi_who";-0,0284418339260292;6;6;1;0;6;"Negative";1;1
"Combined";"hs_sumPCBs5_cadj_Log2";"hs_zbmi_who";-0,0976570954658788;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfhxs_c_Log2";"hs_zbmi_who";0,00400500269001428;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_pfna_c_Log2";"hs_zbmi_who";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pfoa_c_Log2";"hs_zbmi_who";-0,0293665898463837;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfos_c_Log2";"hs_zbmi_who";-0,0051672083424556;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfunda_c_Log2";"hs_zbmi_who";-0,000467932467514776;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_hm_pers_None";"hs_zbmi_who";-0,00225430770634376;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_trafload_h_pow1over3";"hs_zbmi_who";-0,00340033965465473;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_trafnear_h_pow1over3";"hs_zbmi_who";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"FAS_cat_None_Low";"hs_zbmi_who";-0,1934594719057;6;6;1;0;6;"Negative";1;1
"Combined";"FAS_cat_None_Middle";"hs_zbmi_who";-0,0758829608616103;6;6;1;0;6;"Negative";1;1
"Combined";"hs_globalexp2_None_no exposure";"hs_zbmi_who";-0,00842619601747619;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"h_abs_ratio_preg_Log";"hs_correct_raven";0,00206616185089653;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"h_no2_ratio_preg_Log";"hs_correct_raven";0,0665496023075923;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_pm10_ratio_preg_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"h_pm25_ratio_preg_None";"hs_correct_raven";0,0180596779365636;6;6;1;6;0;"Positive";1;1
"Combined";"h_accesslines300_preg_dic0";"hs_correct_raven";-0,0321354516673367;6;6;1;0;6;"Negative";1;1
"Combined";"h_accesspoints300_preg_Log";"hs_correct_raven";-0,00719888122093115;6;6;1;5;1;"Positive";0,833333333333333;0,166666666666667
"Combined";"h_builtdens300_preg_Sqrt";"hs_correct_raven";0,0109127749651875;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"h_connind300_preg_Sqrt";"hs_correct_raven";-0,00812183007739589;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"h_fdensity300_preg_Log";"hs_correct_raven";0,00184133176944607;6;6;1;6;0;"Positive";1;1
"Combined";"h_frichness300_preg_None";"hs_correct_raven";0,00618244329156839;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"h_landuseshan300_preg_None";"hs_correct_raven";0,000947461097057723;6;5;0,833333333333333;3;2;"Positive";0,6;0,6
"Combined";"h_popdens_preg_Sqrt";"hs_correct_raven";-0,0315851345929971;6;6;1;0;6;"Negative";1;1
"Combined";"h_walkability_mean_preg_None";"hs_correct_raven";0,00813208317938857;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"hs_as_m_Log2";"hs_correct_raven";0,00980590206137652;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cd_m_Log2";"hs_correct_raven";-0,00193667711471385;6;6;1;4;2;"Positive";0,666666666666667;0,333333333333333
"Combined";"hs_co_m_Log2";"hs_correct_raven";-0,0119559480647502;6;2;0,333333333333333;0;2;"Negative";1;1
"Combined";"hs_cs_m_Log2";"hs_correct_raven";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_cu_m_Log2";"hs_correct_raven";-0,0104892559325271;6;6;1;0;6;"Negative";1;1
"Combined";"hs_hg_m_Log2";"hs_correct_raven";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_mn_m_Log2";"hs_correct_raven";-0,000145856172051883;6;5;0,833333333333333;5;0;"Positive";1;0
"Combined";"hs_mo_m_Log2";"hs_correct_raven";0,00680393128559863;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Combined";"hs_pb_m_Log2";"hs_correct_raven";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"h_humidity_preg_None";"hs_correct_raven";-0,0604340842385732;6;6;1;0;6;"Negative";1;1
"Combined";"h_pressure_preg_None";"hs_correct_raven";0;6;3;0,5;2;1;"Positive";0,666666666666667;NA
"Combined";"h_temperature_preg_None";"hs_correct_raven";0;6;3;0,5;3;0;"Positive";1;NA
"Combined";"h_ndvi100_preg_None";"hs_correct_raven";-0,00708797217903265;6;5;0,833333333333333;2;3;"Negative";0,6;0,6
"Combined";"hs_dde_madj_Log2";"hs_correct_raven";-0,0209300188422607;6;6;1;0;6;"Negative";1;1
"Combined";"hs_ddt_madj_Log2";"hs_correct_raven";0;6;4;0,666666666666667;1;3;"Negative";0,75;NA
"Combined";"hs_hcb_madj_Log2";"hs_correct_raven";0,00540139147804487;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_pcb118_madj_Log2";"hs_correct_raven";-0,0399759203773848;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pcb138_madj_Log2";"hs_correct_raven";0,024530777337862;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pcb153_madj_Log2";"hs_correct_raven";0;6;6;1;1;5;"Negative";0,833333333333333;NA
"Combined";"hs_pcb170_madj_Log2";"hs_correct_raven";0,0110279399925092;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pcb180_madj_Log2";"hs_correct_raven";0,0282142010630432;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_sumPCBs5_madj_Log2";"hs_correct_raven";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_pfhxs_m_Log2";"hs_correct_raven";0,051175936478542;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pfna_m_Log2";"hs_correct_raven";0,0133388600066327;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"hs_pfoa_m_Log2";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"hs_pfos_m_Log2";"hs_correct_raven";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_pfunda_m_Log2";"hs_correct_raven";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"e3_asmokcigd_p_None";"hs_correct_raven";-0,00365821036935808;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"h_distinvnear1_preg_Log";"hs_correct_raven";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"h_trafload_preg_pow1over3";"hs_correct_raven";-0,0131922242111454;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"h_trafnear_preg_pow1over3";"hs_correct_raven";-0,00650988900184363;6;1;0,166666666666667;0;1;"Negative";1;1
"Combined";"h_bro_preg_Log";"hs_correct_raven";0;6;5;0,833333333333333;1;4;"Negative";0,8;NA
"Combined";"h_clf_preg_Log";"hs_correct_raven";-0,00565457223000211;6;3;0,5;0;3;"Negative";1;1
"Combined";"h_thm_preg_Log";"hs_correct_raven";-0,000470146654191101;6;5;0,833333333333333;2;3;"Negative";0,6;0,6
"Combined";"e3_alcpreg_yn_None_1";"hs_correct_raven";0,0331437153495373;6;6;1;6;0;"Positive";1;1
"Combined";"h_pamod_t3_None_Often";"hs_correct_raven";-0,0584752467073076;6;6;1;4;2;"Positive";0,666666666666667;0,333333333333333
"Combined";"h_pamod_t3_None_Sometimes";"hs_correct_raven";-0,0821710393865524;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"h_pamod_t3_None_Very Often";"hs_correct_raven";-0,0563428012880817;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"h_pavig_t3_None_Low";"hs_correct_raven";-0,144749367290377;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"h_pavig_t3_None_Medium";"hs_correct_raven";-0,234145836005977;6;6;1;0;6;"Negative";1;1
"Combined";"hs_no2_dy_hs_h_Log";"hs_correct_raven";-0,0430763919876007;6;6;1;0;6;"Negative";1;1
"Combined";"hs_no2_wk_hs_h_Log";"hs_correct_raven";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_no2_yr_hs_h_Log";"hs_correct_raven";0;6;4;0,666666666666667;3;1;"Positive";0,75;NA
"Combined";"hs_pm10_dy_hs_h_None";"hs_correct_raven";-0,0316886045479713;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm10_wk_hs_h_None";"hs_correct_raven";0,00546180787813613;6;6;1;2;4;"Negative";0,666666666666667;0,333333333333333
"Combined";"hs_pm10_yr_hs_h_None";"hs_correct_raven";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_pm25_dy_hs_h_None";"hs_correct_raven";-0,000459519985841738;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_pm25_wk_hs_h_None";"hs_correct_raven";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_pm25_yr_hs_h_None";"hs_correct_raven";-0,0704063553461254;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm25abs_dy_hs_h_Log";"hs_correct_raven";0,0439664024165971;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pm25abs_wk_hs_h_Log";"hs_correct_raven";0;6;2;0,333333333333333;0;2;"Negative";1;NA
