"scenario";"exposure";"outcome";"original_beta";"n_loco_fits";"n_selected";"selection_frequency";"n_positive";"n_negative";"dominant_direction";"dominant_sign_consistency";"original_sign_consistency"
"Childhood";"hs_hm_pers_None";"hs_zbmi_who";0,005222011818625;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_trafload_h_pow1over3";"hs_zbmi_who";-0,00261048542612976;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"hs_trafnear_h_pow1over3";"hs_zbmi_who";0,00563164097516938;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"FAS_cat_None_Low";"hs_zbmi_who";-0,237079310042119;6;6;1;0;6;"Negative";1;1
"Childhood";"FAS_cat_None_Middle";"hs_zbmi_who";-0,125113790716913;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_globalexp2_None_no exposure";"hs_zbmi_who";-0,0266198892282941;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_no2_dy_hs_h_Log";"hs_correct_raven";-0,0383934645934524;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_no2_wk_hs_h_Log";"hs_correct_raven";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Childhood";"hs_no2_yr_hs_h_Log";"hs_correct_raven";-0,00308141802690285;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"hs_pm10_dy_hs_h_None";"hs_correct_raven";-0,0433865525081299;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_pm10_wk_hs_h_None";"hs_correct_raven";0,000405639428225782;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pm10_yr_hs_h_None";"hs_correct_raven";0,0264891055061149;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_pm25_dy_hs_h_None";"hs_correct_raven";0,00816749588876504;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pm25_wk_hs_h_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pm25_yr_hs_h_None";"hs_correct_raven";-0,0923200862473441;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_pm25abs_dy_hs_h_Log";"hs_correct_raven";0,0556140881854434;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pm25abs_wk_hs_h_Log";"hs_correct_raven";-0,013316051353502;6;3;0,5;0;3;"Negative";1;1
"Childhood";"hs_pm25abs_yr_hs_h_Log";"hs_correct_raven";0,0113878961259582;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Childhood";"hs_accesslines300_h_dic0";"hs_correct_raven";0,0192413979261957;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_accesspoints300_h_Log";"hs_correct_raven";-0,0422953223614873;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_builtdens300_h_Sqrt";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_connind300_h_Log";"hs_correct_raven";-0,0187001953448972;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_fdensity300_h_Log";"hs_correct_raven";0,0556195680933099;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_landuseshan300_h_None";"hs_correct_raven";0,0165070196798643;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_popdens_h_Sqrt";"hs_correct_raven";-0,0188340887259729;6;3;0,5;0;3;"Negative";1;1
"Childhood";"hs_walkability_mean_h_None";"hs_correct_raven";0,00875950422384584;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"hs_accesslines300_s_dic0";"hs_correct_raven";-0,0156576171779613;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_accesspoints300_s_Log";"hs_correct_raven";-0,0347337246077019;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_builtdens300_s_Sqrt";"hs_correct_raven";0,00678435308332074;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_connind300_s_Log";"hs_correct_raven";0,00800357923627918;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_fdensity300_s_Log";"hs_correct_raven";-0,00262058125294092;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_landuseshan300_s_None";"hs_correct_raven";-0,0115878503418557;6;3;0,5;0;3;"Negative";1;1
"Childhood";"hs_popdens_s_Sqrt";"hs_correct_raven";0,00832580286826614;6;3;0,5;3;0;"Positive";1;1
"Childhood";"h_Absorbance_Log";"hs_correct_raven";0,0300028994042498;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"h_Benzene_Log";"hs_correct_raven";-0,043176405380008;6;6;1;0;6;"Negative";1;1
"Childhood";"h_NO2_Log";"hs_correct_raven";0,0251334558543295;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"h_PM_Log";"hs_correct_raven";-0,0403629743594481;6;6;1;0;6;"Negative";1;1
"Childhood";"h_TEX_Log";"hs_correct_raven";-0,00521692282084931;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_KIDMED_None";"hs_correct_raven";0,0397394962324156;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_mvpa_prd_alt_None";"hs_correct_raven";-0,0443845305014125;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_sd_wk_None";"hs_correct_raven";-0,0155903211430286;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_dif_hours_total_None";"hs_correct_raven";-0,0447622970901505;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_as_c_Log2";"hs_correct_raven";0,0705053292795326;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_cd_c_Log2";"hs_correct_raven";-0,00515013899543842;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_co_c_Log2";"hs_correct_raven";0,0170256737074266;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"hs_cs_c_Log2";"hs_correct_raven";0,0311270008871343;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_cu_c_Log2";"hs_correct_raven";-0,00429730696693178;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_hg_c_Log2";"hs_correct_raven";-0,051720977426472;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_mn_c_Log2";"hs_correct_raven";-0,0275822468898732;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_mo_c_Log2";"hs_correct_raven";-0,028472776354519;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_pb_c_Log2";"hs_correct_raven";-0,0167607770782451;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_hum_mt_hs_h_None";"hs_correct_raven";0,0406178345477472;6;3;0,5;3;0;"Positive";1;1
"Childhood";"hs_tm_mt_hs_h_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_uvdvf_mt_hs_h_None";"hs_correct_raven";0,00493482564042711;6;3;0,5;3;0;"Positive";1;1
"Childhood";"hs_hum_dy_hs_h_None";"hs_correct_raven";-0,00920036640976428;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_hum_wk_hs_h_None";"hs_correct_raven";-0,000287099286775032;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_tm_dy_hs_h_None";"hs_correct_raven";-0,00471071760735256;6;1;0,166666666666667;1;0;"Positive";1;0
"Childhood";"hs_tm_wk_hs_h_None";"hs_correct_raven";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Childhood";"hs_uvdvf_dy_hs_h_None";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_uvdvf_wk_hs_h_None";"hs_correct_raven";0,00233400009007156;6;1;0,166666666666667;0;1;"Negative";1;0
"Childhood";"hs_ndvi100_h_None";"hs_correct_raven";-0,0160311662218918;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_ndvi100_s_None";"hs_correct_raven";-0,0340061589156849;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_dde_cadj_Log2";"hs_correct_raven";-0,021439823837672;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_ddt_cadj_Log2";"hs_correct_raven";-0,0136640395687761;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"hs_hcb_cadj_Log2";"hs_correct_raven";-0,00605901253672756;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_pcb118_cadj_Log2";"hs_correct_raven";-0,0466256702781445;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pcb138_cadj_Log2";"hs_correct_raven";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Childhood";"hs_pcb153_cadj_Log2";"hs_correct_raven";-0,0214628006698671;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pcb170_cadj_Log2";"hs_correct_raven";0,0413404310766757;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_pcb180_cadj_Log2";"hs_correct_raven";0,0151292333878893;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_sumPCBs5_cadj_Log2";"hs_correct_raven";0,0468650705299927;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_pfhxs_c_Log2";"hs_correct_raven";0,0498589079338676;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pfna_c_Log2";"hs_correct_raven";-0,00998441447921933;6;3;0,5;0;3;"Negative";1;1
"Childhood";"hs_pfoa_c_Log2";"hs_correct_raven";0,0338488892655401;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pfos_c_Log2";"hs_correct_raven";0,0238379326099713;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_pfunda_c_Log2";"hs_correct_raven";0,0135348152358263;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_hm_pers_None";"hs_correct_raven";-0,0484591023233606;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_trafload_h_pow1over3";"hs_correct_raven";-0,00152563219381156;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_trafnear_h_pow1over3";"hs_correct_raven";-0,0201029468699564;6;3;0,5;0;3;"Negative";1;1
"Childhood";"FAS_cat_None_Low";"hs_correct_raven";-0,141715451446053;6;6;1;0;6;"Negative";1;1
"Childhood";"FAS_cat_None_Middle";"hs_correct_raven";0,0270193726571091;6;1;0,166666666666667;0;1;"Negative";1;0
"Childhood";"hs_globalexp2_None_no exposure";"hs_correct_raven";-0,00405396733293167;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_no2_dy_hs_h_Log";"hs_Gen_Tot";0,0134171755032462;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_no2_wk_hs_h_Log";"hs_Gen_Tot";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Childhood";"hs_no2_yr_hs_h_Log";"hs_Gen_Tot";-0,00532391262549077;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_pm10_dy_hs_h_None";"hs_Gen_Tot";-0,0282728229317878;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"hs_pm10_wk_hs_h_None";"hs_Gen_Tot";-0,0670942322962243;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pm10_yr_hs_h_None";"hs_Gen_Tot";-0,0109765142704566;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_pm25_dy_hs_h_None";"hs_Gen_Tot";0,0423395313264147;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pm25_wk_hs_h_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pm25_yr_hs_h_None";"hs_Gen_Tot";-0,135723922762152;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pm25abs_dy_hs_h_Log";"hs_Gen_Tot";-0,0360965718991727;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pm25abs_wk_hs_h_Log";"hs_Gen_Tot";0,00626669821167713;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_pm25abs_yr_hs_h_Log";"hs_Gen_Tot";-0,0306417908265434;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_accesslines300_h_dic0";"hs_Gen_Tot";-0,0138786753483114;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_accesspoints300_h_Log";"hs_Gen_Tot";0,0330799495168021;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"hs_builtdens300_h_Sqrt";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_connind300_h_Log";"hs_Gen_Tot";0,0124281851484721;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_fdensity300_h_Log";"hs_Gen_Tot";-0,0414885931479497;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_landuseshan300_h_None";"hs_Gen_Tot";-0,0194800253089735;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_popdens_h_Sqrt";"hs_Gen_Tot";-0,00351561383960614;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_walkability_mean_h_None";"hs_Gen_Tot";-0,00615347021025842;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_accesslines300_s_dic0";"hs_Gen_Tot";0,197474153409082;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_accesspoints300_s_Log";"hs_Gen_Tot";0,027114989417917;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"hs_builtdens300_s_Sqrt";"hs_Gen_Tot";0,0148821677631993;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_connind300_s_Log";"hs_Gen_Tot";0,0267502936550288;6;3;0,5;3;0;"Positive";1;1
"Childhood";"hs_fdensity300_s_Log";"hs_Gen_Tot";0,0201851554036247;6;3;0,5;3;0;"Positive";1;1
"Childhood";"hs_landuseshan300_s_None";"hs_Gen_Tot";0,00928251846609392;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"hs_popdens_s_Sqrt";"hs_Gen_Tot";0,000643983775342561;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"h_Absorbance_Log";"hs_Gen_Tot";-0,0101348465760928;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"h_Benzene_Log";"hs_Gen_Tot";0,110592313429702;6;6;1;6;0;"Positive";1;1
"Childhood";"h_NO2_Log";"hs_Gen_Tot";-0,00129133327246064;6;1;0,166666666666667;1;0;"Positive";1;0
"Childhood";"h_PM_Log";"hs_Gen_Tot";0,0531536681319161;6;6;1;6;0;"Positive";1;1
"Childhood";"h_TEX_Log";"hs_Gen_Tot";-0,0283959699556191;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_KIDMED_None";"hs_Gen_Tot";-0,051620913626933;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_mvpa_prd_alt_None";"hs_Gen_Tot";-0,0321199077773361;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_sd_wk_None";"hs_Gen_Tot";0,0417178278120519;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_dif_hours_total_None";"hs_Gen_Tot";-0,0688071803455202;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_as_c_Log2";"hs_Gen_Tot";-0,0015577904760349;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_cd_c_Log2";"hs_Gen_Tot";0,00337386045051698;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_co_c_Log2";"hs_Gen_Tot";-0,0329468808366892;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_cs_c_Log2";"hs_Gen_Tot";0,0340678434489998;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"hs_cu_c_Log2";"hs_Gen_Tot";0,0414623225230445;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_hg_c_Log2";"hs_Gen_Tot";-0,0184975546401197;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_mn_c_Log2";"hs_Gen_Tot";0,0295680976404372;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_mo_c_Log2";"hs_Gen_Tot";0,0247413931063826;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_pb_c_Log2";"hs_Gen_Tot";0,0219087684480699;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_hum_mt_hs_h_None";"hs_Gen_Tot";0,0256728010782352;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_tm_mt_hs_h_None";"hs_Gen_Tot";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Childhood";"hs_uvdvf_mt_hs_h_None";"hs_Gen_Tot";-0,00557217988834616;6;3;0,5;0;3;"Negative";1;1
"Childhood";"hs_hum_dy_hs_h_None";"hs_Gen_Tot";-0,0423786419557953;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_hum_wk_hs_h_None";"hs_Gen_Tot";0,00188279274887463;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_tm_dy_hs_h_None";"hs_Gen_Tot";-0,0207631357011508;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"hs_tm_wk_hs_h_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_uvdvf_dy_hs_h_None";"hs_Gen_Tot";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Childhood";"hs_uvdvf_wk_hs_h_None";"hs_Gen_Tot";0,021489339599982;6;3;0,5;3;0;"Positive";1;1
"Childhood";"hs_ndvi100_h_None";"hs_Gen_Tot";-0,0597290748133242;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_ndvi100_s_None";"hs_Gen_Tot";-0,00879815459017937;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_dde_cadj_Log2";"hs_Gen_Tot";-0,0462899354214642;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_ddt_cadj_Log2";"hs_Gen_Tot";-0,0123842420536478;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_hcb_cadj_Log2";"hs_Gen_Tot";0,0482954223159101;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_pcb118_cadj_Log2";"hs_Gen_Tot";0,0198375673603874;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_pcb138_cadj_Log2";"hs_Gen_Tot";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Childhood";"hs_pcb153_cadj_Log2";"hs_Gen_Tot";0,00846695497647285;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pcb170_cadj_Log2";"hs_Gen_Tot";-0,028156292384191;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_pcb180_cadj_Log2";"hs_Gen_Tot";-0,0967118651030078;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_sumPCBs5_cadj_Log2";"hs_Gen_Tot";-0,0137157805449171;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Childhood";"hs_pfhxs_c_Log2";"hs_Gen_Tot";0,0157532821583038;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_pfna_c_Log2";"hs_Gen_Tot";0,0114290838343604;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_pfoa_c_Log2";"hs_Gen_Tot";-0,0277923198261508;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_pfos_c_Log2";"hs_Gen_Tot";-0,0364875590263777;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pfunda_c_Log2";"hs_Gen_Tot";0,00596467716236764;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_hm_pers_None";"hs_Gen_Tot";-0,0227537359151993;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"hs_trafload_h_pow1over3";"hs_Gen_Tot";0,00568343723854984;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_trafnear_h_pow1over3";"hs_Gen_Tot";0,00535476349870401;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"FAS_cat_None_Low";"hs_Gen_Tot";0,0539304671219816;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"FAS_cat_None_Middle";"hs_Gen_Tot";0,0386015139757806;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"hs_globalexp2_None_no exposure";"hs_Gen_Tot";-0,00700752142805697;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_no2_dy_hs_h_Log";"hs_bmi_c_cat";-0,0384332270654956;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_no2_wk_hs_h_Log";"hs_bmi_c_cat";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Childhood";"hs_no2_yr_hs_h_Log";"hs_bmi_c_cat";0,00756870133859505;6;4;0,666666666666667;3;1;"Positive";0,75;0,75
"Childhood";"hs_pm10_dy_hs_h_None";"hs_bmi_c_cat";0,0664990794159549;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_pm10_wk_hs_h_None";"hs_bmi_c_cat";-0,061443570616317;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_pm10_yr_hs_h_None";"hs_bmi_c_cat";-0,00188359630000004;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pm25_dy_hs_h_None";"hs_bmi_c_cat";0,0413661953702614;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_pm25_wk_hs_h_None";"hs_bmi_c_cat";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pm25_yr_hs_h_None";"hs_bmi_c_cat";-0,0286918377208912;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Childhood";"hs_pm25abs_dy_hs_h_Log";"hs_bmi_c_cat";-0,00831125974761392;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pm25abs_wk_hs_h_Log";"hs_bmi_c_cat";-0,0113150475110235;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_pm25abs_yr_hs_h_Log";"hs_bmi_c_cat";0,0567953973772017;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_accesslines300_h_dic0";"hs_bmi_c_cat";-0,0140265577593924;6;3;0,5;1;2;"Negative";0,666666666666667;0,666666666666667
"Childhood";"hs_accesspoints300_h_Log";"hs_bmi_c_cat";-0,0441265871236866;6;3;0,5;0;3;"Negative";1;1
"Childhood";"hs_builtdens300_h_Sqrt";"hs_bmi_c_cat";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_connind300_h_Log";"hs_bmi_c_cat";0,016223141967177;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"hs_fdensity300_h_Log";"hs_bmi_c_cat";-0,0553797052440146;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_landuseshan300_h_None";"hs_bmi_c_cat";-0,0208599529552723;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_popdens_h_Sqrt";"hs_bmi_c_cat";0,0507459954506917;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_walkability_mean_h_None";"hs_bmi_c_cat";0,0082839265331561;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_accesslines300_s_dic0";"hs_bmi_c_cat";0,00602364807221675;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"hs_accesspoints300_s_Log";"hs_bmi_c_cat";-0,119680829241162;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_builtdens300_s_Sqrt";"hs_bmi_c_cat";0,00233698375689027;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_connind300_s_Log";"hs_bmi_c_cat";-0,0132706603300825;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_fdensity300_s_Log";"hs_bmi_c_cat";-0,0211690577426926;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_landuseshan300_s_None";"hs_bmi_c_cat";-0,0161798168075677;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_popdens_s_Sqrt";"hs_bmi_c_cat";-0,00141610885994142;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"h_Absorbance_Log";"hs_bmi_c_cat";0,00824894084409982;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"h_Benzene_Log";"hs_bmi_c_cat";0,0323963512405432;6;3;0,5;3;0;"Positive";1;1
"Childhood";"h_NO2_Log";"hs_bmi_c_cat";0,0244485855732273;6;4;0,666666666666667;4;0;"Positive";1;1
"Childhood";"h_PM_Log";"hs_bmi_c_cat";0,0759169927895883;6;6;1;6;0;"Positive";1;1
"Childhood";"h_TEX_Log";"hs_bmi_c_cat";0,0168251185576844;6;3;0,5;3;0;"Positive";1;1
"Childhood";"hs_KIDMED_None";"hs_bmi_c_cat";0,0696604066209595;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_mvpa_prd_alt_None";"hs_bmi_c_cat";-0,0310406452913969;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"hs_sd_wk_None";"hs_bmi_c_cat";0,00549776841830831;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_dif_hours_total_None";"hs_bmi_c_cat";-0,117270912687247;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_as_c_Log2";"hs_bmi_c_cat";-0,00665777422603008;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Childhood";"hs_cd_c_Log2";"hs_bmi_c_cat";0,00109201835871948;6;1;0,166666666666667;1;0;"Positive";1;1
"Childhood";"hs_co_c_Log2";"hs_bmi_c_cat";-0,0559101345889094;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_cs_c_Log2";"hs_bmi_c_cat";0,193504079800407;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_cu_c_Log2";"hs_bmi_c_cat";0,133624564382355;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_hg_c_Log2";"hs_bmi_c_cat";-0,0401199278000787;6;3;0,5;0;3;"Negative";1;1
"Childhood";"hs_mn_c_Log2";"hs_bmi_c_cat";0,00311097599336487;6;1;0,166666666666667;0;1;"Negative";1;0
"Childhood";"hs_mo_c_Log2";"hs_bmi_c_cat";-0,0602815337423273;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pb_c_Log2";"hs_bmi_c_cat";-0,0329996588018069;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_hum_mt_hs_h_None";"hs_bmi_c_cat";0,138375761772036;6;6;1;6;0;"Positive";1;1
"Childhood";"hs_tm_mt_hs_h_None";"hs_bmi_c_cat";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Childhood";"hs_uvdvf_mt_hs_h_None";"hs_bmi_c_cat";0,00175882538913031;6;3;0,5;3;0;"Positive";1;1
"Childhood";"hs_hum_dy_hs_h_None";"hs_bmi_c_cat";0,0139988605926675;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_hum_wk_hs_h_None";"hs_bmi_c_cat";-0,000788919217092365;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Childhood";"hs_tm_dy_hs_h_None";"hs_bmi_c_cat";-0,0105905927482177;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_tm_wk_hs_h_None";"hs_bmi_c_cat";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Childhood";"hs_uvdvf_dy_hs_h_None";"hs_bmi_c_cat";0;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_uvdvf_wk_hs_h_None";"hs_bmi_c_cat";-0,0133531409280292;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_ndvi100_h_None";"hs_bmi_c_cat";-0,0340772890589697;6;1;0,166666666666667;0;1;"Negative";1;1
"Childhood";"hs_ndvi100_s_None";"hs_bmi_c_cat";-0,0144929506978404;6;5;0,833333333333333;0;5;"Negative";1;1
